24 => 12 0.0833333333333
24 => 20 0.0833333333333
24 => 21 0.0833333333333
24 => 22 0.0833333333333
24 => 23 0.0833333333333
24 => 19 0.5
24 => 17 0.0833333333333
15 14 => 10 0.25
15 14 => 12 0.25
15 14 => 15 0.25
15 14 => 17 0.25
3 15 => 22 1.0
0 -1 => 19 0.0454545454545
0 -1 => 0 0.136363636364
0 -1 => 2 0.590909090909
0 -1 => 4 0.181818181818
0 -1 => 14 0.0454545454545
21 19 18 => 16 1.0
11 12 => 11 0.583333333333
11 12 => 9 0.25
11 12 => 14 0.0416666666667
11 12 => 7 0.0833333333333
11 12 => 10 0.0416666666667
22 21 => 19 0.5
22 21 => 27 0.5
5 7 5 => 3 0.333333333333
5 7 5 => 7 0.666666666667
11 10 => 5 1.0
4 5 => 0 0.0588235294118
4 5 => 2 0.117647058824
4 5 => 4 0.647058823529
4 5 => 7 0.117647058824
4 5 => 14 0.0588235294118
2 11 9 => 11 1.0
19 => 24 0.101449275362
19 => 25 0.0144927536232
19 => 13 0.0144927536232
19 => 12 0.0434782608696
19 => 15 0.0579710144928
19 => 21 0.0289855072464
19 => 17 0.246376811594
19 => 16 0.115942028986
19 => 18 0.144927536232
19 => 23 0.0289855072464
19 => 22 0.0434782608696
19 => -5 0.0289855072464
19 => 0 0.0144927536232
19 => 4 0.0144927536232
19 => 7 0.0434782608696
19 => -2 0.0144927536232
19 => 20 0.0289855072464
19 => 14 0.0144927536232
-5 0 4 => 0 0.666666666667
-5 0 4 => 7 0.333333333333
21 17 => 14 1.0
10 19 => 12 1.0
9 => 11 0.336633663366
9 => 10 0.039603960396
9 => 12 0.019801980198
9 => 21 0.00990099009901
9 => 16 0.039603960396
9 => 0 0.029702970297
9 => 5 0.019801980198
9 => 4 0.019801980198
9 => 7 0.445544554455
9 => 6 0.039603960396
16 12 => 9 0.5
16 12 => 24 0.125
16 12 => 7 0.375
-1 2 -3 => 2 1.0
-1 -3 => 0 1.0
0 2 -1 => 2 1.0
7 0 => -5 0.5
7 0 => 8 0.166666666667
7 0 => 7 0.333333333333
4 5 4 5 => 2 0.2
4 5 4 5 => 14 0.2
4 5 4 5 => 4 0.6
5 2 4 => 7 1.0
12 16 => 19 1.0
-1 2 5 => 2 1.0
22 19 => 24 0.2
22 19 => 15 0.2
22 19 => 17 0.2
22 19 => 22 0.2
22 19 => 16 0.2
24 17 => 21 1.0
4 0 => 7 0.181818181818
4 0 => -5 0.318181818182
4 0 => 2 0.0454545454545
4 0 => -1 0.0909090909091
4 0 => 4 0.272727272727
4 0 => -3 0.0909090909091
-3 -5 -1 => 0 1.0
19 15 => 19 0.25
19 15 => 20 0.25
19 15 => 14 0.5
0 4 0 => -5 0.714285714286
0 4 0 => -3 0.285714285714
4 5 2 => 4 0.5
4 5 2 => 7 0.5
0 -3 -1 => 2 1.0
14 2 => 11 1.0
9 11 9 => 7 1.0
5 14 => 12 0.857142857143
5 14 => 4 0.142857142857
9 11 => 13 0.0588235294118
9 11 => 12 0.352941176471
9 11 => 14 0.0588235294118
9 11 => 19 0.0588235294118
9 11 => 7 0.294117647059
9 11 => 9 0.176470588235
21 19 => 18 0.4
21 19 => 22 0.2
