8|5	7|8.5	1.0
-4|	-5|	1.0
5|7.5	3|	0.307692307692
5|7.5	10|5	0.153846153846
5|7.5	7|5	0.538461538462
8|10.7	16|	1.0
14|15	15|14	0.5
14|15	7|14	0.166666666667
14|15	12|14	0.333333333333
3|15	10|3	1.0
2|7	5|2	1.0
15|7	12|15	0.5
15|7	7|15	0.5
7|0	8|	1.0
3|2.0	5|3.2	1.0
0|	2|0	0.5
0|	10|0	1.0
0|	7|0	1.0
0|	8|0	0.5
0|	-2|0	0.666666666667
0|	-1|	0.0952380952381
16|	17|16	1.0
-1|	0|-1	0.333333333333
-1|	7|-1	1.0
5|4	-1|5	0.5
5|4	7|5.4	1.0
7|10.8	5|7.10	1.0
7|19	14|7.19	1.0
19|	7|19	1.0
19|	14|19	1.0
2|0	3|2.0	1.0
2|0	-1|	0.5
10|-5	15|10	1.0
15|14.7	7|15	1.0
8|17	12|8	1.0
-2|0	0|-2	0.666666666667
-2|0	8|-2	0.333333333333
7|12.10	5|7.12	1.0
10|7	8|10.7	1.0
9|	10|9	1.0
9|	7|9	0.5
9|	3|9	1.0
5|3.12	7|5.3	1.0
11|	14|11	1.0
11|	12|11	0.5
-2|7	5|-2	1.0
7|8.-2	8|7.8	1.0
12|5	4|	0.5
12|5	5|12	0.5
3|5.-2	5|3	1.0
10|5	5|10	0.5
10|5	9|10.5	1.0
0|7	8|0	1.0
1|	0|1	1.0
7|5.3	8|7.5	1.0
0|1	-2|0	1.0
5|7.2	7|5	1.0
14|7.19	17|	1.0
3|9	10|3	1.0
7|12.15	10|7	1.0
17|16	8|17	1.0
9|10.5	10|9	1.0
3|2.3	2|3	0.5
3|2.3	0|3	0.5
12|7.10	9|	1.0
10|15	13|	1.0
15|17	14|15	1.0
10|	12|10	0.5
10|	7|10	0.25
10|	13|	0.0454545454545
10|	15|10	0.5
10|	3|10	1.0
10|	2|10	1.0
10|	8|10	0.25
10|	9|	0.136363636364
10|	5|10	0.5
7|6	12|7	1.0
14|11	19|	1.0
7|10.14	12|7.10	1.0
14|5	10|14	0.5
14|5	11|14	0.5
14|7.8	15|14.7	1.0
5|7.10	2|5	1.0
3|2	7|3	0.125
3|2	5|3.2	1.0
3|2	0|3	0.25
3|2	2|3	0.25
3|2	10|3	0.125
0|8	-2|0	1.0
6|	14|6	0.5
6|	7|6	1.0
10|12	12|10	0.5
10|12	2|10	0.25
10|12	9|10.12	1.0
5|3.2	3|	1.0
14|7	15|14.7	1.0
14|7	17|	0.25
14|7	7|14	0.25
14|7	12|14.7	1.0
7|5.4	5|7.5.4	1.0
7|3	12|7	0.333333333333
7|3	5|7.3	0.5
5|7.3	129|	0.5
5|7.3	7|5	0.5
13|	12|13	0.5
-1|5	7|-1	1.0
10|12.2	9|10.12	1.0
10|0	15|10	1.0
8|0	10|8.0	1.0
8|0	5|8	0.5
10|14	9|	0.333333333333
10|14	7|10.14	1.0
10|14	5|10	0.333333333333
8|7.-1	7|8.7.-1	1.0
5|2	11|	1.0
9|10.12	3|9	1.0
7|	12|7	0.25
7|	-2|7	1.0
7|	15|7	0.5
7|	6|	0.0512820512821
7|	0|7	1.0
7|	14|7	0.25
7|	2|7	1.0
7|	3|7	1.0
7|	10|7	1.0
7|	8|	0.205128205128
7|	5|	0.358974358974
0|-2	7|0	0.5
0|-2	8|0	0.5
-2|	0|-2	0.5
-2|	5|-2	1.0
-2|	-4|	0.2
-2|	8|-2	1.0
10|4	8|10	1.0
3|10	1|	1.0
3|12	5|3.12	1.0
12|2	10|12.2	1.0
14|7.12	7|14	1.0
7|8	5|7.8	0.333333333333
7|8	0|7	0.125
7|8	3|7	0.125
7|8	14|7.8	1.0
7|8	8|7.8	0.5
5|3	-2|5	0.25
5|3	2|5	0.25
5|3	3|	0.25
5|3	7|5.3	1.0
12|7	10|12.7	1.0
12|7	6|	0.25
12|7	7|12.7	1.0
12|7	9|	0.25
15|14	6|	0.25
15|14	3|15	0.25
15|14	7|15	0.25
15|14	12|15	0.25
12|	14|12	0.5
12|	4|	0.12
12|	11|	0.04
12|	7|12	0.25
12|	6|	0.04
12|	13|	0.04
12|	10|12	0.25
12|	5|12	0.333333333333
12|	3|12	1.0
12|	8|12	0.5
12|	9|	0.04
12|	15|12	1.0
-5|	10|-5	1.0
-5|	-7|	0.5
12|13	4|	0.5
12|13	10|12	0.5
10|8	3|10	0.2
10|8	7|10.8	1.0
10|8	8|10	0.4
10|8	12|10.8	1.0
7|2	5|7.2	1.0
7|9	6|	0.5
7|9	2|7	0.5
14|19	17|	1.0
12|14.7	11|	1.0
10|3	7|10	0.8
10|3	15|10	0.2
14|12	10|14	0.5
14|12	12|14.12	1.0
4|	10|4	1.0
4|	5|4	0.5
8|10	16|	0.25
8|10	10|8.10	1.0
8|10	7|8	0.5
0|-1	2|0	0.666666666667
0|-1	10|0	0.333333333333
8|7.15	12|8	1.0
5|12	14|5	0.666666666667
5|12	10|5	0.333333333333
5|8	3|	0.5
5|8	129|	0.5
12|10.9	13|	1.0
10|9	12|10.9	1.0
7|8.7.-1	0|7	1.0
12|10	13|	0.25
12|10	8|12	0.5
12|10	7|12.10	1.0
15|	6|	0.0769230769231
15|	3|15	1.0
15|	14|15	0.333333333333
15|	7|15	0.5
15|	12|15	0.5
15|	10|15	1.0
7|14	15|7	1.0
2|3	3|2.3	0.5
2|3	0|	0.6
0|3	-1|	1.0
2|5	7|2	0.5
2|5	3|2.5	0.5
12|11	7|12.11	1.0
12|11	14|12	0.5
14|7.15	12|14.7	1.0
5|	-2|5	1.0
5|	11|	0.0357142857143
5|	8|5	1.0
5|	2|5	0.5
5|	-1|5	1.0
5|	10|5	0.5
5|	129|	0.0357142857143
5|	12|5	0.5
5|	14|5	0.5
5|	3|	0.196428571429
5|	7|5	0.133333333333
7|10	-2|7	0.25
7|10	6|	0.25
7|10	5|7.10	1.0
7|10	12|7.10	1.0
7|12	5|7.12	1.0
7|12	14|7.12	1.0
7|12	10|7	0.25
7|12	8|	0.25
10|8.10	7|10.8	1.0
11|14	14|11	1.0
7|12.7	8|	1.0
10|8.0	3|10	1.0
8|12	7|8.12	1.0
8|12	15|	0.5
7|-1	8|7.-1	1.0
15|10	14|15	0.5
15|10	10|15	0.5
5|-2	3|5.-2	1.0
14|	15|14	0.25
14|	19|	0.111111111111
14|	17|	0.111111111111
14|	11|14	1.0
14|	7|14	1.0
14|	10|14	0.333333333333
14|	12|14	0.25
7|15	8|7.15	1.0
7|15	14|7.15	1.0
-7|	-5|	1.0
8|7.5	10|8	1.0
2|	3|2	0.25
2|	12|2	1.0
2|	0|	0.272727272727
2|	5|2	1.0
2|	7|2	1.0
2|	-1|	0.0909090909091
129|	3|	0.333333333333
129|	7|129	0.5
12|14	11|	0.25
12|14	10|12	0.25
12|14	3|12	0.25
12|14	14|12	0.25
5|7.12	12|5	1.0
14|6	10|14	0.5
14|6	19|	0.5
12|14.12	3|12	1.0
5|7.5.4	10|5	1.0
3|5.7.8	7|3	1.0
5|10	8|5	0.5
5|10	12|5	0.5
12|15	7|12.15	1.0
12|15	5|12	0.5
15|12	14|15	1.0
8|7.8	0|8	0.5
8|7.8	10|8	0.5
10|12.7	2|10	1.0
7|5	8|7.5	1.0
7|5	5|7.5	0.153846153846
7|8.5	14|7.8	1.0
-2|5	-4|	1.0
12|10.8	7|12.10	1.0
2|10	12|2	1.0
17|	15|17	1.0
17|	8|17	1.0
3|	7|3	0.333333333333
3|	0|3	1.0
3|	1|	0.0666666666667
3|	2|3	0.6
3|	5|3	0.25
3|	10|3	0.2
12|8	15|12	1.0
7|129	12|7	0.5
7|129	5|	0.5
3|2.5	10|3	0.5
3|2.5	7|3	0.5
5|7.8	3|5.7.8	1.0
5|7.8	12|5	0.666666666667
7|12.11	14|7.12	1.0
3|7	2|3	1.0
7|8.12	3|7	1.0
8|	0|8	1.0
8|	15|	0.0526315789474
8|	10|8	0.4
8|	5|8	0.5
8|	16|	0.0526315789474
8|	12|8	1.0
8|	7|8	0.125
8|-2	7|8.-2	1.0
