-26|-18	-22|	1.0
-22|-18.-22.-18.-19	-18|-22.-18.-22.-18.-19	1.0
-22|-18.-22.-18.-22.-18.-19	-15|	1.0
-18|-22.-18.-22.-18.-19	-22|-18.-22.-18.-22.-18.-19	1.0
-7|	-11|-7	1.0
-7|	-15|	0.5
-18|	-26|-18	1.0
-18|	-14|	0.0408163265306
-18|	-22|	0.918367346939
-26|-11	-15|	1.0
-26|-16	-19|	1.0
-21|	-16|	1.0
-14|	-16|	0.5
-14|	-21|	0.5
-11|-22	-26|-11	1.0
-16|	-26|-16	1.0
-16|	-15|	0.5
-11|-7	-15|-11	1.0
-19|	-18|-19	0.5
-18|-22.-18.-19	-22|-18.-22.-18.-19	1.0
-18|-19	-26|-18	0.5
-18|-19	-22|-18.-19	1.0
-26|	-19|	0.4
-26|	-22|	0.4
-26|	-15|	0.2
-11|	-7|	0.571428571429
-11|	-15|-11	1.0
-11|	-26|-11	1.0
-15|-11	-14|	1.0
-22|-18.-19	-18|-22.-18.-19	1.0
-22|	-19|	0.04
-22|	-11|-22	1.0
-22|	-18|	0.9
-22|	-15|	0.04
-15|	-14|	0.25
-15|	-11|	0.5
-15|	-22|	0.25
