-12|-27	-16|-12	0.0909090909091
-12|-27	-14|-12.-27	1.0
-23|-19.-29	-19|	0.155555555556
-23|-19.-29	-27|-23.-19	0.844444444444
-16|-23	-20|-16	1.0
-27|-23.-29	-23|-27	1.0
-27|-16	-17|	1.0
-23|-19.-27	-19|	0.0731707317073
-23|-19.-27	-29|-23.-19	0.926829268293
-29|-23.-19	-19|-29	0.97619047619
-29|-23.-19	129|	0.0238095238095
-29|-23.-27	-23|-29	1.0
-23|-29	-16|-23	0.125
-23|-29	-27|-23.-29	1.0
-20|-18	-22|	1.0
-20|-19	-23|	1.0
129|	-13|	0.333333333333
129|	-19|129	1.0
-17|	-18|	1.0
-16|-13	-20|-16	1.0
-19|	-23|-19	0.13
-19|	-16|-19	0.25
-19|	-20|-19	1.0
-16|-12	-27|-16	1.0
-19|-29	-23|-19.-29	0.155555555556
-27|	-17|	0.0285714285714
-27|	-24|	0.0285714285714
-27|	-19|-27	0.911111111111
-27|	-23|-27	1.0
-27|	-12|-27	0.909090909091
-18|	-20|-18	1.0
-16|-19	-13|	0.75
-16|-19	129|	0.25
-27|-14	-12|-27	1.0
-12|	-16|-12	1.0
-12|	-14|	0.954545454545
-23|-24	-29|-23	1.0
-23|	-29|-23	0.642857142857
-23|	-16|-23	1.0
-23|	-27|	0.434210526316
-23|	-19|	0.0855263157895
-14|	-29|-14	1.0
-14|	-27|-14	1.0
-16|	-27|-16	1.0
-16|	-20|-16	0.5
-16|	-13|	0.230769230769
-16|	129|	0.0769230769231
-19|-27	-23|-19.-27	0.0731707317073
-19|-27	-16|-19	0.0888888888889
-29|	-19|-29	1.0
-29|	-12|-29	1.0
-29|	-23|-29	0.875
-29|	129|	0.00970873786408
-27|-20	-24|	1.0
-23|-27	-29|-23.-27	1.0
-29|-23	-23|-29	0.342857142857
-29|-23	-19|-29	0.642857142857
-29|-23	129|	0.0142857142857
-14|-12.-29	-27|-14	1.0
-27|-23.-19	-19|-27	1.0
-14|-12.-27	-29|-14	1.0
-19|129	-23|-19.129	0.5
-24|	-23|-24	1.0
-29|-23.-19.129	129|	1.0
-23|-19	-19|	0.13
-23|-19	-27|-23.-19	1.0
-23|-19	-29|-23.-19	0.97619047619
-12|-29	-14|-12.-29	1.0
-23|-19.129	-29|-23.-19.129	1.0
-23|-19.129	-27|-23.-19	0.5
-20|	-23|	0.1
-20|	-14|	0.3
-20|	-22|	0.3
-20|	-27|-20	1.0
-20|-16	-14|	0.5
-20|-16	-27|-20	0.5
-13|	-16|-13	1.0
-22|	-24|	1.0
-29|-14	-12|-29	1.0
