-9|	-8|-9	1.0
-4|-6	-3|-4.-6	1.0
-5|-3.-5	-6|-5	1.0
2|7	-1|2	1.0
-7|-8.-7	-6|-7	1.0
-7|-17	-8|-7	1.0
2|-7	-8|2	1.0
0|	-7|0	0.5
0|	4|0	0.25
0|	-3|0	1.0
0|	-5|0	1.0
0|	2|	0.241379310345
0|	-10|0	1.0
0|	-1|	0.413793103448
16|	-3|16	1.0
16|	14|16	1.0
-1|	0|-1	0.555555555556
-1|	-12|-1	0.5
-1|	-8|-1	1.0
-1|	2|-1	0.5
-1|	-5|-1	0.666666666667
-1|	-3|-1	0.125
-1|	-10|-1	1.0
0|-5	4|0	1.0
-1|-3	0|-1	0.714285714286
-1|-3	-3|-1	0.285714285714
-15|-14	-14|	1.0
-1|-8	-3|-1.-8	1.0
0|-12	4|0.-12	1.0
-8|4	-5|-8	1.0
4|0	6|	0.25
4|0	7|4	0.25
4|0	-3|4	0.25
4|0	2|	0.25
-8|-7	-7|-8.-7	1.0
-8|-7	-12|-8	0.5
-3|-10	-5|-3	1.0
9|	7|9	0.5
9|	11|9	1.0
-10|-1	-17|-10	1.0
-17|-20	-12|-17	1.0
12|-3	17|	1.0
-14|	-15|-14	1.0
-14|	-13|-14	1.0
11|	14|11	1.0
11|	12|11	1.0
11|	9|	0.333333333333
-3|-1	-17|-3	0.125
-3|-1	-5|-3.-1	1.0
-3|-1	-6|-3	0.125
-3|-1	-4|	0.125
-3|-1	-1|-3.-1	0.75
-8|-12	-5|-8	1.0
-8|	-10|-8	0.75
-8|	0|-8	0.666666666667
-8|	-2|	0.0526315789474
-8|	-1|-8	1.0
-8|	-12|-8	1.0
-8|	-7|	0.157894736842
-8|	-6|	0.105263157895
-8|	-5|-8	0.75
-8|-2	-7|	1.0
-10|-13	-5|-10	1.0
-6|-7	-8|-6	1.0
2|-5	0|2.-5	1.0
0|2.-5	-3|0	1.0
-7|0	-5|-7	0.5
-7|0	2|-7	0.5
-10|-6	-3|-10	1.0
-3|-5	0|-3	0.5
-3|-5	-5|-3.-5	1.0
-7|-3	-12|-7	1.0
-20|	-5|-20	1.0
-20|	-17|-20	1.0
-20|	-22|	0.5
-2|-5.-7	-8|-2	1.0
0|4	-5|0	1.0
6|7	4|	1.0
-17|	-19|-17	0.5
-17|	-10|-17	1.0
-17|	-13|-17	0.5
-17|	-12|-17	1.0
-17|	-29|	0.111111111111
-17|	-7|-17	1.0
-10|-8.-6	-8|-10	1.0
14|-13	12|14	1.0
0|-6	-1|0.-6	1.0
-12|-17	-8|-12	1.0
14|16	16|	1.0
14|11	19|	1.0
-17|-3	-10|-17	0.5
-17|-3	-19|-17	0.5
-6|-5	-8|-6	0.25
-6|-5	-5|-6	0.5
-6|-5	-10|-6	0.25
11|9	12|11	1.0
-5|-8	-2|	0.25
-5|-8	0|-5	0.75
-3|	12|-3	1.0
-3|	-1|-3	0.714285714286
-3|	4|	0.0384615384615
-3|	-2|-3	1.0
-3|	-19|-3	1.0
-3|	-17|-3	0.5
-3|	-7|-3	1.0
-3|	0|-3	0.5
-3|	-13|-3	0.5
-3|	-5|-3	0.25
-3|	-6|-3	1.0
-3|	-4|	0.115384615385
-5|14	4|-5	1.0
-8|-6	-10|-8.-6	1.0
-8|-6	-6|	0.666666666667
6|	4|	0.333333333333
6|	7|6	0.5
-3|4	-2|-3	0.5
-3|4	-4|	0.5
-17|-15	-10|-17	0.5
-17|-15	-19|-17	0.5
-16|	-15|-16	1.0
-10|-12	-12|-10	0.5
-10|-12	-6|-10	0.5
-3|-1.-8	-6|-3	1.0
-29|	-25|	1.0
-3|0	4|	1.0
-3|-1.-3.-1	-5|-3.-1	1.0
-13|	-11|	0.0666666666667
-13|	14|-13	1.0
-13|	-10|-13	1.0
-13|	-5|-13	1.0
-13|	-12|-13	0.2
-13|	-15|-13	0.333333333333
7|9	9|7	0.5
7|9	5|	0.5
-19|	-3|-19	1.0
-19|	-20|	0.75
0|-1	2|	0.555555555556
0|-1	-1|	0.444444444444
-8|-22	0|-8	1.0
-10|-8	-8|-10	0.25
-10|-8	-12|-10	0.75
7|	12|7	1.0
7|	6|7	1.0
7|	9|7	1.0
7|	2|7	1.0
7|	11|7	1.0
7|	5|	0.166666666667
-2|	2|-2	1.0
-2|	-3|-2	0.5
-2|	-8|-2	1.0
-8|-5	-2|	0.333333333333
-8|-5	-10|-8	0.333333333333
-8|-5	-1|-8	0.333333333333
-5|-7	-2|-5.-7	1.0
-11|	-10|-11	1.0
-11|	-13|-11	1.0
-5|-10	-1|-5	1.0
-22|	-8|-22	1.0
-22|	-17|-22	1.0
-17|-22	-13|-17	1.0
12|7	-17|12	1.0
19|	-17|19	1.0
19|	-12|19	1.0
-17|12	-29|	1.0
-17|19	-29|	1.0
0|-3	-7|0	0.5
0|-3	-1|0.-3	1.0
12|	-17|12	1.0
12|	11|12	1.0
12|	17|	0.285714285714
12|	14|12	1.0
-20|-19.-17	-17|-20	1.0
-6|-3	0|-6	1.0
-5|	0|-5	1.0
-5|	-4|-5	1.0
-5|	-3|-5	0.5
-5|	-2|	0.0909090909091
-5|	-8|-5	0.333333333333
-5|	-12|-5	1.0
-5|	-1|-5	1.0
-5|	4|-5	1.0
-5|	-20|	0.0454545454545
-5|	-10|-5	0.5
-5|	2|-5	1.0
-5|	-6|-5	0.5
-12|-13	16|	0.2
-12|-13	-13|	0.4
-12|-13	-11|	0.2
-12|-13	-8|-12	0.2
7|2	11|7	1.0
-1|0.-6	-5|-1	1.0
14|12	-5|14	1.0
-10|-11	-9|	1.0
2|-2	-5|2	1.0
4|	6|	0.1
4|	-8|4	1.0
4|	-3|4	0.5
4|	7|4	1.0
4|	0|4	1.0
4|	5|	0.2
4|	2|	0.45
-6|-10	-3|-6	1.0
-5|2	-3|-5	1.0
-15|-12	-19|	1.0
-3|-2	12|-3	0.5
-3|-2	-7|-3	0.5
-12|19	-8|-12	1.0
-10|	-13|-10	1.0
-10|	-6|-10	1.0
-10|	-9|	0.0625
-10|	-8|-10	1.0
-10|	-1|-10	0.25
-10|	-12|-10	0.2
-10|	-3|-10	1.0
-10|	-17|-10	1.0
-10|	-5|-10	1.0
-1|-5	2|-1	1.0
-12|-7	-15|-12	0.5
-12|-7	-3|-12	0.5
7|6	6|7	0.5
7|6	2|7	0.5
0|-8	-7|0	0.333333333333
0|-8	-10|0	0.666666666667
2|-1	7|2	0.5
2|-1	4|2.-1	1.0
-12|-10	-13|	0.8
-12|-10	-10|-12	0.2
-3|-12	-17|-3	0.333333333333
-3|-12	-13|-3	0.333333333333
-3|-12	-5|-3	0.333333333333
11|12	9|	1.0
0|2	-3|0	0.111111111111
0|2	2|	0.222222222222
0|2	-1|	0.666666666667
-20|-19.-3	-5|-20	1.0
-15|-16	-14|	1.0
-4|	-3|-4	0.25
-4|	-6|-4	1.0
-5|-20	-20|	1.0
12|11	11|12	1.0
-13|-14	-15|-13	1.0
5|	4|5	0.8
-4|-5	-6|-4	1.0
-8|-1	0|-8	1.0
-1|-10	-8|-1	0.25
-1|-10	-12|-1	0.5
-1|-10	-10|-1	0.25
-15|-13	-16|	0.166666666667
-15|-13	-12|-15	0.166666666667
-15|-13	-13|	0.333333333333
-15|-13	-17|-15	0.333333333333
-5|-6	-4|-5	0.333333333333
-5|-6	-6|-5	0.666666666667
-12|-1	0|-12	0.5
-12|-1	-3|-12	0.5
-3|-4	-1|-3	0.75
-3|-4	-4|	0.25
-12|-5	-3|-12	1.0
-5|-1	-10|-5	0.666666666667
-5|-1	2|-5	0.333333333333
-10|-5	-13|-10	0.5
-10|-5	-12|-10	0.5
-6|-4	-4|-6	1.0
-2|-3	2|-2	1.0
-3|-6	0|-3	1.0
-5|-12	-6|-5.-12	1.0
-5|-13	-12|-5	1.0
14|	-5|14	1.0
14|	19|	0.25
14|	16|	0.25
14|	12|14	1.0
-13|-3	-5|-13	0.5
-13|-3	14|-13	0.5
4|-5	5|	1.0
4|2.-1	0|4	1.0
-7|	-12|-7	0.5
-7|	-5|-7	1.0
-7|	-8|-7	0.5
-7|	2|-7	1.0
-7|	-6|-7	1.0
-5|0	-8|-5	1.0
2|	4|	0.363636363636
2|	-8|2	0.5
2|	-5|2	1.0
2|	0|2	0.222222222222
2|	-1|2	1.0
2|	7|2	1.0
-3|16	-13|-3	1.0
-12|-13.-17	-8|-12	1.0
9|7	11|9	1.0
-1|0.-3	-5|-1	1.0
-12|-8	-5|-12	1.0
-1|2	-5|-1	1.0
-5|-3	-8|-5	0.5
-5|-3	-3|-5	0.25
-5|-3	-6|-5	0.25
-25|	-22|	1.0
11|7	14|11	1.0
-8|-9	-7|	1.0
-6|-5.-12	-10|-6	1.0
12|14	14|12	1.0
-12|	-8|-12	1.0
-12|	-10|-12	0.5
-12|	-11|	0.0540540540541
-12|	-5|-12	1.0
-12|	0|-12	1.0
-12|	-3|-12	0.333333333333
-12|	16|	0.0540540540541
-12|	-13|	0.324324324324
-12|	-15|-12	1.0
-13|-11	-11|	1.0
-19|-17	-3|-19	0.5
-19|-17	-20|-19.-17	1.0
-1|-3.-1	-3|-1.-3.-1	1.0
-1|-3.-1	0|-1	0.75
-10|-17	-1|-10	1.0
-3|-4.-6	-4|	1.0
17|	9|	1.0
-12|-15	-10|-12	1.0
-3|-19	-19|-3	1.0
-6|	0|-6	1.0
-6|	-3|-6	1.0
-6|	-8|-6	0.333333333333
-6|	-5|-6	0.333333333333
-6|	-4|-6	1.0
-6|	-10|-6	1.0
-10|0	-1|-10	1.0
-13|-10	-15|-13	1.0
-19|-3	-20|-19.-3	1.0
-8|2	0|-8	0.5
-8|2	-10|-8	0.5
7|4	12|7	1.0
-8|-10	-10|-8	1.0
4|5	2|	0.8
4|5	-8|4	0.2
-13|-17	-10|-13	0.5
-13|-17	-12|-13.-17	1.0
-5|-3.-1	-3|-5	1.0
4|0.-12	-3|4	1.0
-17|-10	-7|-17	1.0
-15|	-14|	0.222222222222
-15|	-16|	0.111111111111
-15|	-12|-15	1.0
-15|	-13|	0.222222222222
-15|	-19|	0.111111111111
-15|	-17|-15	0.5
