24|	19|24	0.333333333333
12|10.12	10|12	0.666666666667
12|10.12	8|12	0.333333333333
19|20	15|19	0.818181818182
19|20	17|19.20	1.0
14|15	15|14	0.375
14|15	12|14	0.625
0|	4|0	0.375
0|	5|0	1.0
12|14.5	14|12	1.0
16|	14|16	0.333333333333
16|	17|16	0.8
16|	21|16	0.5
16|	19|16	1.0
11|13	8|11	1.0
19|	24|	0.130434782609
19|	21|19	1.0
19|	18|	0.0579710144928
19|	20|	0.202898550725
19|	16|19	0.5
19|	17|19	0.117647058824
19|	14|19	1.0
19|	15|19	1.0
17|15.14	19|17	1.0
11|12.14.17	14|11	1.0
19|12	17|19	0.9
19|12	18|	0.1
4|0	7|4	0.625
4|0	9|4	0.375
19|12.15	18|	1.0
14|11.7	19|14	1.0
14|17.11	11|14.17.11	1.0
14|17.11	12|14.17	0.666666666667
9|	6|	0.09375
9|	17|9	1.0
9|	7|9	0.166666666667
9|	10|9	1.0
9|	-7|	0.09375
9|10	10|9	1.0
11|	9|11	0.333333333333
11|	8|11	1.0
11|	17|11	1.0
11|	14|11	0.25
11|	12|11	0.166666666667
11|	19|11	1.0
12|15	19|12.15	1.0
12|15	17|12	0.454545454545
12|15	20|12	0.272727272727
12|15	14|12	0.181818181818
19|21.19	24|	1.0
17|9	16|17	1.0
5|0	14|5	1.0
21|16	16|21	0.5
21|16	19|21.16	1.0
16|19	17|16	0.5
16|19	14|16.19	1.0
16|12	19|16	1.0
13|15.17	12|13	1.0
19|14	14|19	1.0
11|14.17.11	12|11.14.17.11	1.0
17|16	14|17.16	1.0
17|16	16|17.16	1.0
18|	19|18	1.0
18|	17|18	1.0
18|	16|18	1.0
13|8	10|13	1.0
12|15.20	20|12	1.0
15|19	19|15	1.0
15|17	14|15	0.5
15|17	13|15.17	1.0
13|12	10|13.12	1.0
13|12	11|13	0.0555555555556
13|12	12|13	0.388888888889
13|12	15|13	0.5
10|	9|10	1.0
10|	12|10	0.333333333333
10|	7|10	0.5
10|	13|	0.15
10|	8|10	0.5
7|6	17|	0.333333333333
7|6	0|	0.166666666667
7|6	9|7	0.5
12|14.16	11|12.14.16	1.0
14|16	11|14.16	1.0
14|16	12|14.16	1.0
14|11	16|14	0.75
14|11	19|14	0.25
14|5	12|14.5	1.0
19|11	17|19	1.0
9|12.11	6|	1.0
-3|	0|	1.0
6|	7|6	0.5
6|	10|	0.142857142857
10|17	12|10.17	1.0
10|12	9|10	0.454545454545
10|12	12|10.12	0.666666666667
14|7	12|14.7	1.0
19|16	24|	1.0
19|15	20|	1.0
13|	10|13	0.461538461538
13|	11|13	1.0
13|	12|13	0.111111111111
13|	15|13	0.416666666667
13|17	10|13	1.0
17|16.17	16|17.16	1.0
7|9	11|7	0.166666666667
7|9	14|7	0.5
7|9	5|	0.333333333333
21|19	19|21.19	1.0
19|17	20|	1.0
7|	12|7	1.0
7|	8|7	0.25
7|	9|7	1.0
7|	14|7	1.0
7|	17|	0.0540540540541
7|	0|	0.027027027027
7|	3|	0.0810810810811
7|	11|7	1.0
7|	5|	0.162162162162
12|14.12	11|12	0.428571428571
12|14.12	21|12.14	0.428571428571
12|14.12	14|12	0.142857142857
13|12.3	15|13	1.0
15|20	14|15	0.333333333333
15|20	13|	0.333333333333
15|20	12|15.20	1.0
17|12	14|17	0.166666666667
17|12	10|17	0.833333333333
7|8	8|7	1.0
21|12	11|21	0.333333333333
21|12	19|21.12	1.0
17|	15|17	0.5
17|	18|17	1.0
17|	16|17	0.333333333333
17|	19|17	1.0
17|	10|17	1.0
17|	13|17	1.0
17|	14|17	0.416666666667
12|7	21|12	1.0
15|14	14|15	0.285714285714
15|14	17|15.14	1.0
15|14	12|15.14	0.333333333333
9|11	-7|	0.333333333333
9|11	7|9	0.666666666667
14|16.19	11|14.16	1.0
12|	11|12	0.25
12|	9|12	0.75
12|	13|12	0.0555555555556
12|	8|12	0.4
12|	6|	0.0252100840336
12|	15|12	0.75
12|	10|12	0.454545454545
12|	21|12	0.666666666667
12|	19|12	0.1
12|	17|12	0.833333333333
12|	16|12	1.0
12|	20|12	1.0
12|	14|12	0.636363636364
20|	19|20	0.818181818182
20|	15|20	0.333333333333
12|10.17	13|12.10.17	0.142857142857
15|20.12	13|	1.0
12|13	11|12	0.111111111111
12|13	10|12	0.444444444444
12|13	8|12	0.333333333333
12|13	15|12	0.111111111111
10|8	12|10	0.333333333333
10|8	8|10	0.666666666667
12|15.14	19|12.15	0.333333333333
12|15.14	14|12	0.666666666667
13|12.11	15|13	1.0
14|19	11|14	1.0
12|14.7	9|12	1.0
14|17	12|14.17	0.428571428571
14|17	11|14	0.416666666667
14|12	12|14.12	0.428571428571
14|12	15|14	0.363636363636
4|	7|4	1.0
4|	2|	0.2
4|	9|4	1.0
4|	-3|	0.2
8|10	7|8	0.5
8|10	0|	0.5
0|-3.-7	5|0	1.0
16|14	17|16	1.0
17|11	14|17.11	0.333333333333
10|9	12|10	1.0
6|8	10|	1.0
15|13	12|15	0.416666666667
15|13	17|15	0.583333333333
16|18	14|16	1.0
12|10	13|12	0.571428571429
12|10	8|12	0.0952380952381
12|10	10|12	0.333333333333
9|11.14	-7|	1.0
9|7	7|9.7	1.0
11|12	9|11	0.25
11|12	14|11	0.375
11|12	12|11	0.375
17|19.20	15|17	1.0
15|	17|15	0.222222222222
15|	19|15	1.0
15|	14|15	0.625
15|	13|	0.111111111111
15|	12|15	0.0909090909091
21|	19|	0.714285714286
21|	16|21	1.0
21|	11|21	1.0
11|12.14.16	9|11	1.0
12|3	13|12.3	1.0
12|11	9|12.11	1.0
12|11	6|	0.166666666667
12|11	17|12	0.0555555555556
12|11	13|12.11	1.0
12|11	15|12	0.166666666667
12|11	14|12	0.277777777778
21|12.14	11|21	1.0
5|	14|5	1.0
5|	4|5	0.5
8|7	10|8	0.25
8|7	20|	0.75
7|10	3|	0.5
7|10	8|7	0.5
16|21	21|16	1.0
14|17.19	12|14.17	1.0
13|12.10.17	11|13	0.142857142857
13|12.10.17	12|13	0.857142857143
7|9.7	5|	1.0
11|14	9|11.14	1.0
11|14	17|11	0.409090909091
11|14	12|11	0.454545454545
20|12	15|20.12	1.0
9|4	17|9	1.0
8|12	13|8	0.6
8|12	10|8	0.4
19|18	14|19	1.0
17|19.24	16|17.19	1.0
14|	15|14	0.428571428571
14|	16|14	1.0
14|	11|14	0.136363636364
14|	19|14	1.0
14|	12|14	0.450980392157
-3|-7	0|-3.-7	1.0
-7|	-3|-7	1.0
2|	0|	1.0
11|7	14|11.7	1.0
12|14	9|12	0.176470588235
12|14	11|12	0.450980392157
12|14	19|12	0.176470588235
12|14	16|12	0.0588235294118
12|14	21|12.14	1.0
12|14	14|12	0.078431372549
9|12	6|	0.25
9|12	7|9	0.75
19|21.16	18|	1.0
10|13.12	12|10	1.0
