-17|-13	-12|-17.-13	1.0
-9|	-7|-9	1.0
-9|	-5|-9	1.0
-9|	-8|	0.0833333333333
-9|	-17|-9	1.0
-9|	-10|	0.458333333333
-9|	-12|-9	0.333333333333
-5|-3	-3|	0.5
-5|-3	-7|-5	0.5
-10|-9.-7	-12|-10	0.5
-10|-9.-7	-5|-10	0.5
-19|-24	-16|-19	1.0
-12|-17.-13	-21|-12	1.0
129|-24	-21|	0.6
129|-24	-5|129	0.2
129|-24	-18|	0.2
-14|-15	-13|	1.0
-5|-9	-24|-5	1.0
-20|129	129|-20	0.5
-20|129	-19|-20	0.5
-27|	-26|	1.0
-14|-17	-13|	1.0
-14|	-23|	0.0588235294118
-14|	129|-14	1.0
-14|	-9|	0.117647058824
-14|	-17|-14	1.0
-14|	-7|-14	1.0
-14|	-16|-14	1.0
-14|	-22|-14	1.0
-14|	-13|	0.235294117647
-14|	-12|-14	1.0
-14|	-15|	0.176470588235
-19|-17	-20|-19	0.75
-19|-17	-14|-19	0.25
-8|	-7|-8	1.0
-16|-14	-9|-16	1.0
-21|-22	-9|	1.0
-9|-5	-5|-9	1.0
-17|-10	-18|	0.166666666667
-17|-10	-19|-17	0.166666666667
-17|-10	-10|-17.-10	0.5
-22|-10	-20|-22	0.333333333333
-22|-10	-17|-22	0.666666666667
129|-14	-20|129	1.0
-5|129	-9|-5	1.0
-10|-9.-17	-17|-10	0.666666666667
-10|-9.-17	-22|-10	0.333333333333
-19|129	129|-19	1.0
-22|-7	-7|-22	1.0
-14|-26	-15|	1.0
-20|	-18|-20	0.5
-20|	129|-20	1.0
-20|	-19|-20	0.666666666667
-20|	-24|-20	1.0
-20|	-15|	0.111111111111
-16|-12	-22|-16	0.666666666667
-16|-12	-19|	0.333333333333
-14|-19	-15|	1.0
-21|-24	-20|-21	1.0
-17|	-16|-17	1.0
-17|	-7|	0.0425531914894
-17|	-18|	0.0212765957447
-17|	-25|	0.0212765957447
-17|	-12|	0.106382978723
