-16 -15 => -10 1.0
-14 => -12 1.0
-19 => -24 0.285714285714
-19 => -17 0.714285714286
-17 => -19 0.166666666667
-17 => -24 0.25
-17 => -15 0.416666666667
-17 => -20 0.0833333333333
-17 => -16 0.0833333333333
-12 -15 => -14 1.0
-16 => -15 1.0
-24 -17 => -15 0.666666666667
-24 -17 => -16 0.333333333333
-24 => -12 0.25
-24 => -17 0.75
-14 -12 => -19 1.0
-20 -19 => -17 1.0
-12 -19 => -24 1.0
-10 -12 => -13 1.0
-13 -12 => -10 0.2
-13 -12 => -15 0.4
-13 -12 => -20 0.4
-20 -19 -17 => -24 1.0
-10 => -12 1.0
-20 => -19 0.75
-20 => -15 0.25
-13 => -12 0.714285714286
-13 => -15 0.285714285714
-15 => -10 0.0909090909091
-15 => -13 0.272727272727
-15 => -20 0.0909090909091
-15 => -14 0.181818181818
-15 => -17 0.363636363636
-12 => -19 0.181818181818
-12 => -15 0.181818181818
-12 => -13 0.363636363636
-12 => -20 0.181818181818
-12 => -10 0.0909090909091
-13 -15 => -20 0.5
-13 -15 => -17 0.5
-15 -17 => -19 0.5
-15 -17 => -20 0.25
-15 -17 => -15 0.25
