-4|-8	-5|-4.-8	1.0
-17|-13	-12|-17	1.0
-12|-10.-12	-16|	0.5
-12|-10.-12	-10|-12	0.5
-9|	-7|-9	0.111111111111
-9|	-4|-9	0.5
-9|	-10|	0.466666666667
-9|	-11|	0.0333333333333
-9|	-5|-9	1.0
-9|	-17|	0.0333333333333
-9|	-13|	0.0333333333333
-9|	-15|	0.0333333333333
-2|-16	-17|-2	1.0
-14|-4	-5|-14	1.0
0|	2|0	0.5
0|	-8|	0.105263157895
0|	-9|	0.0526315789474
0|	-4|0	1.0
0|	-3|0	1.0
0|	-2|0	0.333333333333
0|	-17|0	0.5
0|	-5|0	1.0
0|	-10|0	0.5
0|	-18|	0.0526315789474
0|	-1|	0.157894736842
-1|	-16|-1	1.0
-1|	-7|-1	1.0
-1|	0|-1	1.0
-1|	-5|-1	0.5
0|-5	2|0	1.0
-1|-3	0|-1	1.0
-17|-2	-14|-17	1.0
-5|-9	-4|-5	1.0
-9|-10.-9.-17	-17|	1.0
-3|-2.-10	-7|-3	1.0
-10|3	-12|-10	1.0
-12|-3	-10|-12	1.0
-17|-11	-13|	1.0
-12|-7	-10|-12	0.5
-12|-7	-14|-12	0.5
-7|-24	-5|-7	1.0
-5|-4.-9	-17|-5	1.0
-2|0	2|	0.333333333333
-2|0	-3|	0.333333333333
-2|0	-4|-2	0.333333333333
-2|2	0|-2	1.0
-11|-4	-5|-11	1.0
-14|-17	-21|	1.0
-7|-5.-11	-13|	1.0
-10|-5	-7|-10	1.0
-14|	-7|-14	0.5
-14|	-9|-14	1.0
-14|	-2|-14	0.5
-14|	-5|-14	0.5
-14|	-21|	0.0909090909091
-14|	-12|-14	1.0
-9|-7.-5.-14	-11|	1.0
-8|	-4|-8	1.0
-8|	-7|-8	0.2
-8|	-12|-8	1.0
-8|	-24|	0.0909090909091
-8|	-5|-8	0.5
0|-7	-1|	0.333333333333
0|-7	-10|0	0.333333333333
0|-7	-9|	0.333333333333
-7|-15	-14|	1.0
-12|-11	-16|	0.5
-12|-11	-7|-12	0.5
-12|-4	-5|-12	0.5
-12|-4	-7|-12	0.5
-10|-6	-5|-10	1.0
-7|-3	-5|-7	1.0
0|-22	-17|0	1.0
-9|-10.-4	-13|	0.5
-9|-10.-4	-7|-9	0.5
-20|	-5|-20	1.0
-7|-14	-16|	0.5
-7|-14	-8|	0.5
-7|-5.-14	-9|-7.-5.-14	1.0
-24|	-7|-24	1.0
-9|2	-5|-9	1.0
-17|	-2|	0.0714285714286
-17|	0|-17	1.0
-17|	-11|-17	1.0
-17|	-5|-17	0.25
-17|	-12|-17	0.5
-17|	-9|-17	1.0
-17|	-13|	0.0714285714286
-17|	-19|	0.0714285714286
-17|	-10|-17	1.0
-17|	-14|-17	1.0
