12 => 11 0.4
12 => 129 0.2
12 => 0 0.2
12 => 16 0.2
-5 => 129 0.0909090909091
-5 => 7 0.909090909091
0 7 => 12 1.0
0 => -5 0.4
0 => 4 0.2
0 => 7 0.4
16 => 28 1.0
9 -3 => 9 0.5
9 -3 => 4 0.25
9 -3 => 7 0.25
9 -3 9 -3 => 7 1.0
9 -3 9 => -5 0.5
9 -3 9 => -3 0.5
129 => -5 0.333333333333
129 => 12 0.333333333333
129 => 7 0.333333333333
4 => 0 0.666666666667
4 => 7 0.333333333333
12 0 => 4 1.0
-3 => 9 0.764705882353
-3 => 4 0.117647058824
-3 => 7 0.117647058824
-3 7 => 0 1.0
11 9 => 7 1.0
-5 7 => -5 0.2
-5 7 => -3 0.8
9 => -5 0.352941176471
9 => -4 0.0588235294118
9 => -3 0.470588235294
9 => 7 0.117647058824
5 9 -3 => 4 1.0
11 => 9 1.0
7 0 => 7 1.0
-4 12 => 0 1.0
-4 => 12 1.0
9 7 => 5 1.0
5 => 9 1.0
129 -5 => 129 1.0
7 => -5 0.111111111111
7 => 0 0.111111111111
7 => 12 0.166666666667
7 => 5 0.111111111111
7 => -3 0.5
5 9 => -3 1.0
4 7 => 12 1.0
4 0 => -5 1.0
