-14 => -19 0.666666666667
-14 => 129 0.166666666667
-14 => -12 0.166666666667
-6 -21 => -19 1.0
-6 -21 -19 => -14 1.0
-16 => 129 0.666666666667
-16 => -20 0.333333333333
-6 => 129 0.5
-6 => -21 0.5
-24 => -21 0.25
-24 => -16 0.75
129 -14 -19 -21 => -6 1.0
-27 => -24 1.0
-20 => -27 1.0
129 -14 => -19 1.0
-21 => -19 0.894736842105
-21 => -24 0.0789473684211
-21 => -6 0.0263157894737
-19 => -21 0.894736842105
-19 => -14 0.105263157895
-12 => -16 1.0
129 -14 -19 => -21 1.0
129 => -6 0.25
129 => -14 0.25
129 => -21 0.5
