-14 => -16 1.0
-16 => 129 0.0666666666667
-16 => -21 0.933333333333
-8 => -21 1.0
-14 -16 => 129 1.0
-21 => -19 0.357142857143
-21 => -8 0.214285714286
-21 => -16 0.428571428571
-19 => -21 0.8
-19 => -14 0.2
129 => -16 1.0
