18|21	19|18.21	0.666666666667
24|	23|	0.666666666667
24|	22|24	1.0
24|	21|24	1.0
2|5	1|	0.5
2|5	-3|2	0.5
18|16.12	19|18.16.12	1.0
21|0	19|21.0	1.0
17|21	19|17	0.5
17|21	14|17	0.5
11|12.14.16.14	19|11	1.0
22|10	24|22	1.0
0|	21|0	1.0
0|	2|0	0.333333333333
0|	4|0	0.4
0|	-5|	0.209302325581
0|	-4|	0.093023255814
0|	-1|	0.093023255814
16|	12|16	0.285714285714
16|	4|16	1.0
16|	18|	0.0833333333333
16|	14|16	0.0769230769231
16|	17|	0.1875
16|	0|16	1.0
21|22	22|21	1.0
-1|	0|-1	0.4
-1|	-3|-1	1.0
0|-5	21|0	0.25
0|-5	-5|	0.5
0|-5	4|0.-5	1.0
18|16.19	19|18.16.19	1.0
19|11	18|	1.0
21|14	19|21.14	1.0
12|11.7	14|12.11	0.4
12|11.7	0|12	0.6
7|19	9|7	1.0
19|	-5|19	1.0
19|	24|	0.0714285714286
19|	16|19	0.333333333333
19|	10|	0.0238095238095
19|	7|19	1.0
19|	18|	0.142857142857
19|	21|	0.404761904762
19|	-4|	0.0238095238095
19|	0|19	1.0
19|	17|19	0.142857142857
19|	9|	0.0238095238095
4|0.-5	-5|	1.0
19|12	21|	0.5
19|12	16|19	0.5
4|0	7|4	0.6
4|0	-5|	0.4
9|	21|9	1.0
9|	14|9	1.0
9|	10|9	1.0
9|	7|9	0.111111111111
9|	11|9	0.5
9|	4|9	1.0
9|	8|	0.0526315789474
9|	5|	0.0526315789474
11|9.7.11	7|11	1.0
2|4	0|2	0.125
2|4	9|2	0.25
2|4	4|2	0.625
12|16	9|12.16	1.0
12|16	11|12	0.142857142857
12|16	14|12.16	0.25
9|10	21|9	1.0
11|	7|11	0.5
11|	9|11	0.714285714286
11|	12|11	0.148148148148
11|	19|11	1.0
-3|-1	-5|-3	1.0
22|21	19|22	1.0
7|9.14	14|	1.0
14|12.11	16|14.12	0.875
14|12.11	12|14.12.11	1.0
1|	2|	1.0
14|12.11.12	16|14.12.11.12	0.333333333333
16|19	18|16.19	1.0
16|19	14|16.19	1.0
14|16.14.16.17	12|14.16.14	1.0
16|12	18|16.12	1.0
19|14	21|	1.0
19|22	16|19	1.0
12|16.7	11|12	1.0
-5|7	-3|	1.0
18|	19|18	0.0769230769231
18|	16|18	1.0
19|21.19.18	18|	1.0
21|23	19|21.23	0.5
0|4	2|0.4	1.0
0|4	4|0	0.5
10|12.14	22|10	1.0
4|16	7|4	1.0
19|21.19.21	17|19	0.25
19|21.19.21	21|19.21.19.21	0.666666666667
10|	22|10	1.0
10|	9|10	1.0
10|	12|10	0.333333333333
12|14.16.14	11|12.14.16.14	1.0
19|18.19.18	16|19	0.5
19|18.19.18	18|19.18	0.5
7|6	6|	0.333333333333
7|6	9|7.6	1.0
7|6	11|7	0.166666666667
7|6	4|7	0.166666666667
9|21	11|9.21	1.0
12|14.12.16	0|12	1.0
9|7.6	11|9	1.0
14|16	16|14	0.5
14|16	13|	0.0769230769231
14|16	12|14.16	0.125
14|16	17|	0.0384615384615
14|16	19|14	0.0769230769231
19|4	10|	1.0
0|19	4|0	1.0
0|12	2|0	0.4
0|12	-5|	0.2
0|12	-1|	0.4
14|12.14	12|14.12	0.6
14|12.14	11|14	0.4
19|21	24|	0.117647058824
19|21	18|	0.176470588235
19|21	17|19	0.294117647059
19|21	21|19.21	0.571428571429
9|12.11	8|	1.0
5|7	4|5	1.0
18|2	19|18.2	0.5
-3|	19|-3	1.0
-3|	-5|-3	0.5
-3|	-1|	0.571428571429
6|	4|6	1.0
6|	7|6	0.333333333333
19|-5	9|	1.0
19|21.0	17|19	1.0
