24|	23|	1.0
-21|	-8|	0.0526315789474
-21|	-22|-21	0.666666666667
-21|	-10|	0.0526315789474
-17|129	-19|-17	1.0
-31|	-30|	0.181818181818
-31|	-32|	0.363636363636
-31|	-29|-31	0.5
-31|	-33|	0.272727272727
-12|-9	-2|	0.333333333333
-12|-9	-17|-12	0.666666666667
-12|-14	-11|-12	0.5
-12|-14	-14|	0.5
-7|-12	-16|-7	0.333333333333
-7|-12	-10|-7	0.333333333333
-7|-12	-12|-7	0.333333333333
-22|-25	-19|-22	1.0
-22|-20	-24|-22	1.0
-16|	-12|-16	1.0
-16|	-14|	0.137931034483
-16|	-6|-16	1.0
-16|	-17|-16	0.222222222222
-16|	-10|-16	1.0
-16|	-15|-16	0.25
-16|	-18|-16	1.0
-16|	-23|-16	1.0
-16|	-20|-16	1.0
-16|	-21|-16	1.0
-16|	-19|-16	0.666666666667
-16|	-13|-16	1.0
-19|-13	-22|-19	1.0
-10|-12	-12|-10	0.666666666667
-10|-12	-11|-10	0.333333333333
-29|-17	-24|-29	1.0
-29|	-30|	0.166666666667
-29|	-27|-29	1.0
-29|	-33|-29	1.0
-29|	-25|	0.0555555555556
-29|	-28|	0.222222222222
-29|	-17|-29	1.0
-29|	-31|	0.222222222222
-29|	-24|-29	0.333333333333
-24|-17	-28|	1.0
-36|-32	-34|-36	1.0
-19|	-23|	0.037037037037
-19|	-9|-19	1.0
-19|	-5|-19	1.0
-19|	-28|	0.037037037037
-19|	-22|-19	0.25
-19|	-11|	0.037037037037
-19|	-21|-19	0.666666666667
-19|	-16|-19	1.0
-19|	-20|	0.148148148148
-19|	-17|-19	0.2
-19|	-15|-19	0.666666666667
-19|	-18|	0.0740740740741
-19|-16	-22|-19	0.666666666667
-19|-16	-17|-19	0.333333333333
-5|-6.-16	-9|-5	1.0
-17|11	31|	1.0
-9|-12	-5|-9	1.0
-29|-31	-31|	0.5
-29|-31	-27|-29	0.5
-9|-4	-10|-9.-4	1.0
-9|-4	-6|-9	0.333333333333
-9|-4	-11|-9	0.333333333333
-11|-9	-12|-11	0.5
-11|-9	-13|-11	0.5
-2|	-19|-2	0.5
-2|	-4|	0.6
-19|-18	-28|	1.0
-9|-11	-21|-9	1.0
-14|-15	-13|	1.0
-12|-24	-6|	1.0
-11|	-10|-11	0.5
-11|	-19|-11	1.0
-11|	-9|-11	1.0
-11|	-7|	0.125
-11|	-12|-11	0.5
-11|	-13|-11	1.0
28|	26|	1.0
-5|-10	-17|-5	0.5
-5|-10	-7|-5	0.5
-22|	-23|	0.0555555555556
-22|	-13|-22	1.0
-22|	-29|-22	1.0
-22|	-19|-22	0.333333333333
-22|	-25|	0.111111111111
-22|	-11|	0.0555555555556
-22|	-21|-22	0.5
-22|	-20|	0.0555555555556
-22|	-16|-22	1.0
-22|	-24|-22	0.333333333333
-22|	-18|	0.0555555555556
-22|	-17|-22	1.0
-13|-16	-10|-13	1.0
-17|-22	-22|-17	1.0
-30|	-29|-30	0.333333333333
-30|	-31|	0.166666666667
-30|	-18|	0.166666666667
-30|	-33|	0.166666666667
-15|-20	-12|-15	1.0
129|-15	-17|129	1.0
129|-7	-12|129	1.0
-24|-21	-19|-24	0.25
-24|-21	-8|	0.25
-24|-21	-29|-24	0.5
12|	11|	1.0
-14|-9	-9|-14	1.0
-5|	-16|-5	1.0
-5|	-9|-5	0.5
-5|	-17|-5	0.333333333333
-5|	-4|	0.3
-5|	-6|	0.15
-5|	-7|-5	0.75
-5|	-20|-5	1.0
-12|-13	-24|-12	0.125
-12|-13	-7|-12	0.125
-12|-13	-16|-12	0.125
-12|-13	-14|-12.-13	1.0
-12|-13	-17|-12	0.125
-12|-13	-13|	0.25
-17|-12	-19|-17	0.2
-17|-12	-21|-17	0.8
-17|-19	-15|-17	0.2
-17|-19	-14|	0.2
-17|-19	-16|-17	0.4
-17|-19	0|	0.2
-22|-23	-13|-22	0.25
-22|-23	-21|-22	0.25
-22|-23	-16|-22	0.25
-22|-23	-17|-22	0.25
-29|-30	-24|-29	0.333333333333
-29|-30	-28|	0.666666666667
-18|	-19|-18	1.0
-18|	-15|-18	0.5
-18|	-17|-18	0.333333333333
-10|-11	-13|-10	0.5
-10|-11	-11|-10	0.5
-22|-24	-21|-22	0.5
-22|-24	-20|	0.5
-7|-6	-8|-7	1.0
-21|-16	-16|-21	1.0
-19|-21	-18|	1.0
-10|-16	-9|-10	1.0
-27|-29	-28|	1.0
-15|-12	-13|-15	1.0
-37|	-36|	1.0
-19|-10	-5|-19	1.0
31|	30|	1.0
-21|-19	-22|-21	0.666666666667
-21|-19	-16|-21	0.333333333333
-6|-9	-5|-6.-9	1.0
-10|	-7|-10	1.0
-10|	-13|-10	0.333333333333
-10|	-12|-10	0.166666666667
-10|	-9|-10	1.0
-10|	-19|-10	1.0
-10|	-17|-10	1.0
-10|	-5|-10	0.5
-10|	-11|-10	0.5
-12|-7	-7|-12	0.5
-12|-7	-10|-12	0.5
29|	28|	1.0
-17|-18	-16|-17	0.333333333333
-17|-18	-19|-17	0.333333333333
-17|-18	-24|-17	0.333333333333
-24|-22	-27|-24	0.333333333333
-24|-22	-14|-24	0.333333333333
-24|-22	-4|-24	0.333333333333
-23|	-21|	0.2
-23|	-22|-23	0.25
-7|-9	129|-7	0.25
-7|-9	-4|-7	0.25
-7|-9	-9|-7	0.5
-9|-8	-10|-9.-8	1.0
-12|-10	-14|	0.166666666667
-12|-10	-16|-12	0.166666666667
-12|-10	-10|-12	0.166666666667
-12|-10	-17|-12	0.166666666667
-12|-10	-20|-12	0.166666666667
-12|-10	-13|	0.166666666667
-7|-10	-12|-7	1.0
-24|-36	-22|-24	0.5
-24|-36	-21|-24	0.5
129|-34	-36|	1.0
-17|-5	-7|	0.333333333333
-17|-5	-22|-17	0.333333333333
-17|-5	-28|	0.333333333333
-12|-8	-7|-12	1.0
-4|	-9|-4	0.333333333333
-4|	-2|-4	1.0
-4|	-5|-4	0.166666666667
-4|	-10|-4	1.0
-13|-15	-12|-13	0.75
-13|-15	-21|	0.25
-5|-4	-4|	0.166666666667
-5|-4	-6|	0.333333333333
-5|-4	-7|-5	0.333333333333
-5|-4	-20|-5	0.166666666667
-19|-20	-20|-19.-20	1.0
-19|-20	-18|	0.333333333333
-19|-20	-15|-19	0.333333333333
5|	3|	1.0
-24|-12	-23|	1.0
-21|-25	-10|	1.0
-16|-15	-15|-16	0.25
-16|-15	-17|-16	0.75
-7|-8	-6|	0.5
-7|-8	-10|-7	0.25
-7|-8	5|	0.25
-29|-22	-17|-29	1.0
-16|1	-14|	1.0
-11|-12	-9|-11	0.5
-11|-12	-19|-11	0.5
-24|	-23|	0.117647058824
-24|	-22|-24	0.5
-24|	-19|-24	0.5
-24|	-21|-24	1.0
-24|	-8|	0.0588235294118
-24|	-14|-24	1.0
-24|	-12|-24	1.0
-24|	-28|	0.0588235294118
-24|	-4|-24	1.0
-24|	-29|-24	0.5
-24|	-27|-24	1.0
-36|	-24|-36	0.5
-36|	-37|	0.5
-36|	-34|-36	1.0
-36|	-31|	0.0833333333333
-36|	-33|-36	1.0
-15|-13	129|-15	0.25
-15|-13	-17|-15	0.75
-14|-12.-13	-9|-14	1.0
30|	29|	1.0
-5|-9	-9|-5	0.5
-5|-9	-4|	0.5
-20|-16	-21|-20	1.0
-13|	-16|-13	1.0
-13|	-19|-13	1.0
-13|	-10|-13	1.0
-13|	-14|-13	0.5
-13|	-12|-13	0.125
-13|	-21|	0.0526315789474
-13|	-15|-13	0.25
-20|-19.-20	129|-20	1.0
-5|-6.-9	-16|-5	1.0
-5|-12	-7|-5	1.0
-36|-9	-24|-36	1.0
-24|-25	-23|	1.0
-4|-7	-10|-4	1.0
14|	12|	1.0
-9|-7	-7|-9	0.285714285714
-9|-7	-11|-9	0.142857142857
-9|-7	-36|-9	0.142857142857
-9|-7	-10|	0.142857142857
-9|-7	-12|-9	0.285714285714
-10|-9.-8	-9|-10	1.0
-4|-24	-2|-4	1.0
-7|	-16|-7	1.0
-7|	129|-7	1.0
-7|	-6|	0.1
-7|	-10|-7	0.5
-7|	-8|-7	0.333333333333
-7|	-12|-7	0.5
-7|	-4|-7	1.0
-7|	-9|-7	0.142857142857
-7|	5|	0.05
-19|-11	-11|	1.0
-16|-22	-15|-16	1.0
-10|-4	-7|-10	1.0
129|	-17|129	1.0
129|	-6|	0.166666666667
129|	-19|129	1.0
129|	-12|129	1.0
129|	-36|	0.166666666667
129|	-29|129	1.0
-15|-17	-17|-15	0.666666666667
-15|-17	-13|-15	0.333333333333
-20|-21	-15|-20	0.5
-20|-21	-19|-20	0.5
-9|-19	-10|	1.0
-29|-24	-33|-29	0.5
-29|-24	-28|	0.5
-12|129	-5|-12	1.0
-25|	-21|-25	1.0
-25|	-22|-25	1.0
-25|	-24|-25	1.0
-25|	-13|	0.25
-34|-36	-32|	1.0
129|-28	-29|129	1.0
-16|-19	-21|-16	1.0
-12|	-5|-12	1.0
-12|	-7|-12	0.333333333333
-12|	-17|-12	0.2
-12|	-6|	0.0294117647059
-12|	-14|	0.147058823529
-12|	-8|-12	1.0
-12|	-10|-12	0.333333333333
-12|	-20|-12	1.0
-12|	-4|	0.0294117647059
-12|	-13|	0.117647058824
-12|	-15|-12	1.0
-12|	-24|-12	1.0
-12|	-9|-12	1.0
-12|	-2|	0.0294117647059
-12|	-11|-12	0.5
-12|	-16|-12	0.5
-13|-11	-14|-13	1.0
-16|-7	-13|-16	1.0
-16|-21	-17|-16	0.4
-16|-21	-23|-16	0.2
-16|-21	-20|-16	0.2
-16|-21	-21|-16	0.2
-10|-17	-19|-10	1.0
-29|-33	-28|	1.0
-22|-19	-11|	0.25
-22|-19	-19|-22	0.25
-22|-19	-25|	0.5
-10|-9.-4	-5|-10	1.0
-20|-12	-24|-20	1.0
17|	16|	1.0
-12|-15	-10|-12	0.5
-12|-15	-8|-12	0.5
23|	-8|23	1.0
3|	1|	1.0
-14|-13	-15|-14	0.5
-14|-13	-16|-14	0.5
-6|	-7|-6	1.0
-6|	-5|	0.8
-24|-29	-21|-24	0.333333333333
-24|-29	-27|-24	0.333333333333
-24|-29	-12|-24	0.333333333333
-15|-19	-10|-15	0.666666666667
-15|-19	-13|-15	0.333333333333
-13|-10	-16|-13	0.666666666667
-13|-10	-19|-13	0.333333333333
-15|-16	-16|-15	0.75
-15|-16	-13|-15	0.25
-16|-14	-14|	0.25
-16|-14	-18|-16	0.25
-16|-14	-17|-16	0.5
-21|-17	-24|-21	1.0
-29|-27	-31|	1.0
-27|-24	-29|-27	1.0
-16|-5	-14|	1.0
-26|	-25|	1.0
-34|	-36|	0.428571428571
-34|	-32|	0.285714285714
-34|	129|-34	1.0
-34|	-33|-34	1.0
-2|-4	-19|-2	1.0
-24|-20	-19|-24	0.5
-24|-20	-22|-24	0.5
-7|-5	-9|-7	0.75
-7|-5	-8|-7	0.25
-33|-36	-29|-33	1.0
-15|	-16|-15	0.25
-15|	129|-15	1.0
-15|	-10|-15	1.0
-15|	19|	0.05
-15|	-14|-15	1.0
-15|	-12|-15	0.5
-15|	-13|-15	0.75
-15|	-17|-15	0.6
