-30 => -19 0.235294117647
-30 => -26 0.235294117647
-30 => -27 0.378151260504
-30 => -32 0.142857142857
-30 => -17 0.00840336134454
-17 => -19 0.470588235294
-17 => -32 0.529411764706
-19 -26 => -19 0.0869565217391
-19 -26 => -32 0.652173913043
-19 -26 => -30 0.260869565217
-26 -32 => -19 0.0333333333333
-26 -32 => -26 0.633333333333
-26 -32 => -30 0.333333333333
-30 -32 => -19 0.470588235294
-30 -32 => -30 0.529411764706
-19 -17 => -32 1.0
-26 -17 => -32 1.0
-32 -26 => -19 0.473684210526
-32 -26 => -17 0.0526315789474
-32 -26 => -30 0.473684210526
-19 -30 -26 => -33 1.0
-32 -30 -26 => -32 1.0
-32 -17 => -19 1.0
-30 -17 -32 => -19 1.0
-17 -32 => -19 0.0740740740741
-17 -32 => -33 0.037037037037
-17 -32 => -17 0.888888888889
-30 -26 -19 => -27 1.0
-19 -30 => -19 0.375
-19 -30 => -26 0.125
-19 -30 => -27 0.0625
-19 -30 => -32 0.40625
-19 -30 => -17 0.03125
-32 -19 -32 => -30 1.0
-26 -32 -19 => -26 1.0
-26 -19 => -26 0.75
-26 -19 => -27 0.0833333333333
-26 -19 => -32 0.166666666667
-27 => -19 0.106382978723
-27 => -30 0.893617021277
-33 => -19 1.0
-27 -30 => -19 0.0238095238095
-27 -30 => -27 0.97619047619
-26 -17 -32 => -33 1.0
-27 -19 -30 => -27 1.0
-17 -19 => -32 0.333333333333
-17 -19 => -17 0.666666666667
-32 -30 => -19 0.545454545455
-32 -30 => -26 0.227272727273
-32 -30 => -27 0.0454545454545
-32 -30 => -32 0.181818181818
-30 -26 => -19 0.0357142857143
-30 -26 => -33 0.142857142857
-30 -26 => -32 0.535714285714
-30 -26 => -30 0.285714285714
-33 -19 => -17 0.6
-33 -19 => -30 0.4
-26 -30 => -19 0.130434782609
-26 -30 => -26 0.826086956522
-26 -30 => -27 0.0434782608696
-19 -26 -19 => -32 1.0
-19 => -26 0.221153846154
-19 => -27 0.0192307692308
-19 => -32 0.211538461538
-19 => -17 0.240384615385
-19 => -30 0.307692307692
-19 -27 => -19 1.0
-30 -17 => -32 1.0
-32 -30 -19 => -26 0.75
-32 -30 -19 => -17 0.166666666667
-32 -30 -19 => -30 0.0833333333333
-32 -19 => -26 0.0333333333333
-32 -19 => -32 0.0666666666667
-32 -19 => -30 0.9
-27 -19 -26 => -32 0.5
-27 -19 -26 => -30 0.5
-27 -19 -26 -30 => -27 1.0
-26 => -19 0.171428571429
-26 => -33 0.0571428571429
-26 => -32 0.428571428571
-26 => -17 0.0142857142857
-26 => -30 0.328571428571
-19 -32 => -19 0.863636363636
-19 -32 => -30 0.136363636364
-27 -19 => -26 0.4
-27 -19 => -27 0.2
-27 -19 => -32 0.2
-27 -19 => -30 0.2
-32 => -19 0.3125
-32 => -26 0.197916666667
-32 => -33 0.0104166666667
-32 => -17 0.25
-32 => -30 0.229166666667
