-17 => -19 0.727272727273
-17 => -24 0.272727272727
-21 -19 => -13 0.5
-21 -19 => -17 0.5
-13 -19 => -21 1.0
-21 -28 => -25 0.5
-21 -28 => -13 0.5
-24 => -28 0.870967741935
-24 => -21 0.129032258065
-25 -17 => -19 1.0
-13 -28 => -24 0.5
-13 -28 => -21 0.5
-25 => -24 0.5
-25 => -17 0.5
-28 => -24 0.461538461538
-28 => -25 0.153846153846
-28 => -13 0.153846153846
-28 => -21 0.230769230769
-28 -21 => -28 1.0
-19 -13 => -19 1.0
-21 -19 -17 => -24 1.0
-19 -21 => -19 1.0
-13 -28 -24 => -21 1.0
-25 -17 -19 => -17 1.0
-13 => -19 0.333333333333
-13 => -28 0.666666666667
-21 => -19 0.333333333333
-21 => -28 0.666666666667
-19 => -13 0.2
-19 => -21 0.4
-19 => -17 0.4
-19 -17 => -19 0.571428571429
-19 -17 => -24 0.428571428571
-19 -17 -19 => -21 1.0
-24 -28 => -24 0.703703703704
-24 -28 => -21 0.296296296296
