-30|	-25|-30	0.5
-29|-25.-22	-26|	1.0
-16|-21	-18|	1.0
-25|-18	-30|	0.333333333333
-25|-18	-29|-25	0.666666666667
129|	-16|	1.0
-32|-25	-25|	1.0
-25|	-30|	0.093023255814
-25|	-32|-25	1.0
-25|	129|	0.0232558139535
-25|	-29|-25	0.7
-25|	-19|	0.139534883721
-25|	-22|	0.139534883721
-25|	-18|	0.093023255814
-18|	-16|	0.571428571429
-18|	-25|-18	0.666666666667
-21|	-16|-21	1.0
-25|-19	-22|	1.0
-25|-29	-29|-25	0.285714285714
-25|-29	-19|	0.428571428571
-25|-29	-18|	0.285714285714
-29|-16	-16|	1.0
-16|	-29|-16	1.0
-16|	-25|-16	1.0
-16|	-32|	0.109589041096
-16|	-21|	0.0821917808219
-16|	-18|	0.109589041096
-25|-16	129|	1.0
-29|	-16|	0.74025974026
-29|	-26|	0.0779220779221
-29|	-25|-29	0.428571428571
-25|-22	-29|-25.-22	1.0
-19|	-25|-19	1.0
-26|	-16|	0.166666666667
-26|	-25|	0.5
-26|	-18|	0.333333333333
-25|-30	-29|-25	0.5
-25|-30	-32|-25	0.5
-29|-25	-26|	0.3
-29|-25	-25|-29	0.7
-32|	-29|	0.8
-32|	-25|	0.2
-22|	-25|-22	1.0
