24|	16|24	1.0
16|19	12|16	0.5
16|19	14|16	0.5
4|0.5	-3|4	1.0
-1|0	4|-1	0.117647058824
-1|0	12|	0.117647058824
-1|0	2|-1.0	0.5
-1|0	16|	0.0588235294118
-1|0	0|-1	0.352941176471
2|-1.0	-1|2.-1	0.5
2|-1.0	0|2.-1.0	0.666666666667
2|7	-1|	1.0
14|16.17.7	7|14	1.0
7|0	9|7	0.125
7|0	0|7	0.25
7|0	11|7	0.25
7|0	4|7	0.125
7|0	6|7.0	1.0
-3|0.-5.-6	-5|-3	1.0
0|	14|0	1.0
0|	2|0	0.6
0|	16|0	1.0
0|	5|0	0.142857142857
0|	12|0	0.4
0|	7|0	0.125
0|	-1|0	0.352941176471
0|	-5|0	0.571428571429
0|	-6|	0.020202020202
0|	-7|0	1.0
0|	4|	0.10101010101
0|	17|0	1.0
0|	-3|	0.272727272727
0|	9|0	0.5
16|	12|16	1.0
16|	4|16	0.333333333333
16|	9|16	0.333333333333
16|	19|	0.025641025641
16|	14|16	0.642857142857
16|	17|	0.384615384615
16|	7|16	1.0
9|-5	2|9	1.0
-1|	7|-1	1.0
-1|	4|-1	1.0
-1|	0|-1	0.222222222222
-1|	12|	0.0307692307692
-1|	11|-1	0.4
-1|	2|-1	0.0869565217391
-1|	16|	0.0153846153846
-1|	-5|-1	0.181818181818
0|-5	17|0	0.0833333333333
0|-5	-1|0	0.0833333333333
0|-5	-3|	0.333333333333
0|-5	7|0.-5	1.0
0|-5	2|0.-5	1.0
-1|-3	-5|-1.-3	0.181818181818
5|4	4|5	0.538461538462
5|4	2|5	0.384615384615
5|4	14|5	0.0769230769231
11|13	13|11	1.0
12|11.7	9|12	1.0
7|19	-5|7	0.333333333333
7|19	19|7	0.666666666667
19|	7|19	0.666666666667
19|	12|	0.0526315789474
19|	21|	0.0526315789474
19|	16|19	0.5
19|	17|19	0.555555555556
9|16	7|9.16	1.0
9|16	17|9	0.333333333333
9|16	12|9	0.333333333333
4|5.7.11	0|4	1.0
5|-5.-7	-5|5	1.0
7|4.2	-5|7	1.0
9|	2|9	1.0
9|	17|9	1.0
9|	-5|9	1.0
9|	14|9	0.333333333333
9|	12|9	0.25
9|	-3|	0.0140845070423
9|	6|9	0.2
9|	7|9	0.105263157895
9|	10|9	1.0
9|	3|	0.0140845070423
9|	11|9	0.555555555556
9|	5|9	0.166666666667
4|5	5|4	0.380952380952
4|5	-5|4	0.047619047619
4|5	7|4	0.142857142857
4|5	2|4	0.238095238095
4|5	21|	0.0952380952381
4|5	0|4	0.047619047619
4|5	9|4	0.047619047619
2|4	4|2.4	0.833333333333
2|4	0|2.4	0.125
2|4	1|	0.0555555555556
2|4	11|2	0.111111111111
2|4	7|2.4	1.0
14|0	7|14	1.0
9|10	10|9	0.5
9|10	5|9	0.5
11|	7|11	0.666666666667
11|	4|11	0.5
11|	-1|11	0.666666666667
11|	9|11	0.5
11|	12|	0.485981308411
11|	14|11	0.5
11|	17|	0.00934579439252
11|	13|11	0.333333333333
-5|-2	4|-5	1.0
-1|2.0	11|-1	0.166666666667
-1|2.0	0|-1	0.166666666667
-1|2.0	-5|-1.2.0	0.5
17|9	16|17.9	1.0
0|7	-7|0	0.142857142857
0|7	-1|0.7	1.0
0|7	4|0.7	1.0
0|7	-3|0.7	1.0
5|0	2|5	0.142857142857
5|0	4|5	0.285714285714
5|0	0|5	0.142857142857
5|0	17|5.0	1.0
5|0	7|5	0.285714285714
-1|2.-1	2|-1	1.0
1|	4|1	1.0
-5|4	4|-5	0.5
-5|4	-1|-5	0.25
-5|4	-7|-5	0.25
11|2	9|11	0.5
11|2	12|11.2	1.0
16|12	9|16	0.4
16|12	14|16	0.6
2|-5	4|2.-5	1.0
2|-5	0|2.-5	1.0
19|14	21|	0.5
19|14	12|	0.5
9|11.-1	12|9	1.0
-7|0	0|-7	1.0
7|9.16	14|	1.0
12|11.9	7|12	1.0
4|-1	0|4.-1	1.0
0|4.7	-1|0	0.5
0|4.7	7|0	0.25
0|4.7	-3|0.4	0.25
-5|7	12|	0.2
-5|7	4|-5	0.4
-5|7	16|	0.2
-5|7	2|-5	0.2
0|2.4	2|0	0.125
0|2.4	-1|0	0.625
0|2.4	4|0.2	0.25
9|11.12.2	14|9	0.5
9|11.12.2	2|9	0.5
12|9	9|12	0.5
12|9	11|12.9	1.0
12|9	6|12	0.25
-7|-3	12|-7	0.5
-7|-3	4|	0.5
5|7.16	7|5	1.0
-1|-5.-1.-3	2|-1.-5	1.0
0|4	2|0	0.190476190476
0|4	5|0.4	1.0
0|4	4|0.4	0.6
0|4	-1|0	0.0952380952381
0|4	7|0	0.190476190476
0|4	12|0	0.047619047619
0|4	-3|0.4	1.0
0|4	-5|0	0.142857142857
4|2.-5	0|4.2.-5	1.0
