5 2 => -1 1.0
-9 => -6 0.5
-9 => -1 0.25
-9 => -8 0.25
10 0 => -1 1.0
0 -1 => 7 0.0666666666667
0 -1 => -5 0.133333333333
0 -1 => 0 0.466666666667
0 -1 => -7 0.0666666666667
0 -1 => 2 0.0666666666667
0 -1 => -3 0.2
7 2 => -1 0.333333333333
7 2 => 5 0.333333333333
7 2 => 4 0.333333333333
-7 2 => 1 1.0
0 => 12 0.0153846153846
0 => -3 0.0461538461538
0 => -4 0.0307692307692
0 => 3 0.0153846153846
0 => -5 0.138461538462
0 => -10 0.0153846153846
0 => -7 0.0461538461538
0 => 2 0.107692307692
0 => -1 0.230769230769
0 => 4 0.153846153846
0 => 7 0.0307692307692
0 => -2 0.0307692307692
0 => 9 0.0153846153846
0 => 5 0.0615384615385
0 => -8 0.0615384615385
-4 1 => -4 0.5
-4 1 => 5 0.5
-1 => -5 0.0816326530612
-1 => 7 0.0204081632653
-1 => 0 0.244897959184
-1 => 1 0.0204081632653
-1 => -10 0.0204081632653
-1 => -7 0.0204081632653
-1 => -6 0.0204081632653
-1 => 5 0.0204081632653
-1 => 4 0.0612244897959
-1 => -3 0.183673469388
-1 => 2 0.285714285714
-1 => -9 0.0204081632653
-7 -8 -5 => -2 1.0
-3 -1 => -6 0.125
-3 -1 => 0 0.125
-3 -1 => -5 0.125
-3 -1 => -10 0.125
-3 -1 => 2 0.375
-3 -1 => -9 0.125
4 5 => 9 0.125
4 5 => 0 0.625
4 5 => 4 0.125
4 5 => -10 0.125
-7 -3 -5 => -2 1.0
7 -10 => -12 1.0
2 -3 -5 => 2 1.0
7 1 => 4 1.0
0 4 => -5 0.2
0 4 => 2 0.5
0 4 => 7 0.2
0 4 => -2 0.1
-7 -8 => -5 0.166666666667
-7 -8 => -10 0.166666666667
-7 -8 => -7 0.5
-7 -8 => -9 0.0833333333333
-7 -8 => -1 0.0833333333333
-10 -3 => 0 1.0
0 -2 => 0 1.0
9 => 8 0.0833333333333
9 => 5 0.166666666667
9 => 4 0.25
9 => 7 0.416666666667
9 => 10 0.0833333333333
-1 -10 => -7 1.0
-2 -3 => 1 0.166666666667
-2 -3 => -5 0.333333333333
-2 -3 => -7 0.166666666667
-2 -3 => 4 0.166666666667
-2 -3 => 0 0.166666666667
4 2 => 0 0.230769230769
4 2 => -1 0.153846153846
4 2 => 5 0.153846153846
4 2 => 4 0.384615384615
4 2 => 7 0.0769230769231
11 => 12 1.0
-1 -3 => -5 0.111111111111
-1 -3 => 0 0.222222222222
-1 -3 => -7 0.111111111111
-1 -3 => -1 0.555555555556
-4 -8 => -4 1.0
-8 => -10 0.151515151515
-8 => -5 0.363636363636
-8 => -4 0.030303030303
-8 => -7 0.212121212121
-8 => -6 0.0606060606061
-8 => -1 0.030303030303
-8 => -3 0.030303030303
-8 => -2 0.0606060606061
-8 => -9 0.0606060606061
-2 -8 => -2 1.0
-7 0 => -7 0.2
-7 0 => -1 0.2
-7 0 => -8 0.4
-7 0 => 4 0.2
1 => -4 0.1
1 => 2 0.5
