-17 => -10 0.04
-17 => -7 0.4
-17 => -8 0.52
-17 => -18 0.04
12 => 11 0.5
12 => 13 0.3
12 => -17 0.2
14 => 12 0.7
14 => 21 0.3
-17 -7 => -17 1.0
16 => 14 1.0
-7 => -5 0.111111111111
-7 => -8 0.222222222222
-7 => -17 0.666666666667
-18 => -15 1.0
-1 => -3 1.0
4 => 5 1.0
-10 -6 => -5 1.0
-3 => -5 1.0
-6 -8 => -10 1.0
19 => 17 1.0
17 14 12 => -17 1.0
-7 -8 => -7 0.75
-7 -8 => 4 0.25
17 14 => 12 1.0
-10 => -5 0.2
-10 => -6 0.2
-10 => -1 0.4
-10 => -12 0.2
9 => 7 1.0
-12 => -10 0.5
-12 => -13 0.5
-17 -10 => -5 1.0
-5 -10 => -1 1.0
11 => 12 0.8
11 => 5 0.2
13 => 14 1.0
-8 => -10 0.0555555555556
-8 => -7 0.222222222222
-8 => 4 0.0555555555556
-8 => -17 0.666666666667
-12 -10 => -12 1.0
-13 -10 => -1 1.0
21 => 19 1.0
17 => 14 1.0
9 7 => 4 1.0
13 14 => 21 1.0
-6 => -5 0.333333333333
-6 => -7 0.333333333333
-6 => -8 0.333333333333
5 => 7 1.0
-8 -10 => -6 1.0
-8 -7 => -5 0.5
-8 -7 => -8 0.5
7 => 9 0.166666666667
7 => 4 0.166666666667
7 => 16 0.666666666667
-6 -5 => -10 1.0
-7 -5 => -7 1.0
-5 => -10 0.166666666667
-5 => -7 0.5
-5 => -6 0.333333333333
-13 => -10 1.0
-10 -5 => -6 1.0
-5 -7 => -8 0.666666666667
-5 -7 => -17 0.333333333333
-15 => -12 1.0
