8|5	7|8.5	1.0
8|7.9	15|	0.5
8|7.9	20|	0.5
19|20	18|19	1.0
14|15	15|14	0.285714285714
14|15	13|	0.142857142857
14|15	10|14	0.142857142857
14|15	12|14	0.428571428571
9|11.12.14.11	16|	1.0
2|7	5|2	1.0
15|7	14|15	0.5
15|7	12|15.7	1.0
14|16.18	9|14	1.0
9|17	14|9	0.5
9|17	12|9	0.5
0|	3|0	1.0
0|	4|0	1.0
0|	129|	0.166666666667
0|	-1|	0.166666666667
16|	12|16	1.0
16|	14|16	0.181818181818
16|	17|16	1.0
16|	15|	0.0434782608696
16|	21|16	1.0
16|	7|16	1.0
16|	19|16	0.5
16|	13|16	1.0
11|9.7	7|11	0.285714285714
11|9.7	12|11.9	0.142857142857
11|9.7	2|11	0.285714285714
11|9.7	14|11	0.285714285714
6|14	11|6	1.0
-1|	0|	0.5
-1|	7|-1	1.0
10|11	9|10	1.0
5|4	12|5	0.5
5|4	7|5	0.5
2|1.7	11|2	1.0
9|11.12.11	11|9	1.0
9|11.2	7|9.11.2	1.0
9|11	16|	0.0869565217391
9|11	7|9.11	0.0625
9|11	11|9	0.217391304348
1|7	2|1.7	1.0
14|2	6|14	1.0
19|12	17|19.12	1.0
19|12	22|	0.333333333333
19|12	16|19	0.333333333333
4|0	7|4	1.0
19|10	15|	1.0
9|	2|9	0.333333333333
9|	4|9	1.0
9|	14|9	0.333333333333
9|	12|9	1.0
9|	8|9	1.0
9|	10|9	0.333333333333
9|	6|9	1.0
9|	16|	0.0350877192982
9|	7|9	0.0869565217391
9|	11|9	0.357142857143
7|9.11.9	9|7	1.0
2|4	0|2	0.25
2|4	9|2	0.5
2|4	4|2	0.25
15|6	12|15.6	1.0
12|16	7|12	1.0
9|10	8|9	0.5
9|10	10|9	0.5
11|	10|11	1.0
11|	7|11	0.666666666667
11|	4|11	1.0
11|	8|11	1.0
11|	2|11	1.0
11|	9|11	0.217391304348
11|	16|11	0.5
11|	14|11	0.7
11|	12|11	0.666666666667
12|5	5|12	1.0
2|129	11|2	1.0
12|14.11	11|12.14.11	1.0
12|14.11	16|12	0.142857142857
12|14.11	14|12	0.142857142857
12|14.11	15|12	0.285714285714
12|14.11	19|12.14	0.142857142857
1|	2|	1.0
16|19	13|16	0.5
16|19	12|16	0.5
11|2	9|11.2	1.0
16|12	19|16	0.666666666667
16|12	14|16	0.333333333333
4|12	11|	0.25
4|12	6|4	0.5
4|12	2|4	0.25
3|4	4|3	1.0
9|7.-1	10|9	1.0
12|11.9	14|12.11	0.333333333333
12|11.9	129|	0.333333333333
12|11.9	4|12	0.333333333333
