24|	19|24	0.333333333333
2|5	-3|2	0.0909090909091
2|5	-2|	0.272727272727
2|5	-5|2	0.272727272727
2|5	-4|	0.0909090909091
2|5	3|	0.0909090909091
2|5	4|2	0.0909090909091
2|5	7|2	0.0909090909091
19|20	14|19	1.0
14|15	13|	1.0
4|0.5	0|4.0.5	1.0
4|0.5	5|4	0.6
4|0.5	2|4	0.2
-1|0	2|-1	1.0
2|7	-5|2	0.333333333333
2|7	5|2.7	1.0
2|7	-1|2	0.333333333333
7|0	4|7	0.5
7|0	8|	0.5
0|	4|	0.280898876404
0|	2|0	0.5
0|	-3|	0.191011235955
0|	-2|	0.0674157303371
0|	-1|0	1.0
0|	-5|	0.14606741573
0|	7|0	0.5
0|	5|0	0.9375
0|	3|	0.0674157303371
0|	-7|	0.0112359550562
16|	5|16	1.0
16|	11|	0.181818181818
16|	14|16	0.25
16|	17|	0.363636363636
-4|-1	-7|	1.0
-1|	0|-1	0.5
-1|	4|-1	1.0
-1|	-4|-1	1.0
-1|	5|-1	0.6
-1|	-5|	0.214285714286
-1|	2|-1	0.5
0|-5	-5|	0.0714285714286
0|-5	4|0.-5	1.0
-1|-3	2|-1	1.0
5|4	7|	0.142857142857
5|4	4|5	0.285714285714
5|4	2|5.4	0.5
5|4	3|5	0.142857142857
5|4	0|5	0.142857142857
5|0.4	0|5.0.4	1.0
19|	12|19	0.333333333333
19|	21|19	1.0
19|	18|	0.133333333333
19|	16|19	1.0
19|	15|	0.2
19|	14|19	1.0
19|	20|19	0.5
1|7	-3|	1.0
16|129	5|16	1.0
19|12	20|19	0.333333333333
19|12	18|	0.666666666667
3|5	6|	0.5
3|5	4|3	0.5
3|0.-3	0|3	1.0
9|	11|	0.363636363636
9|	12|9	0.333333333333
9|	7|9	1.0
9|	5|9	1.0
9|	4|9	1.0
4|5	5|4	0.2
4|5	7|4	0.2
4|5	0|4.5	1.0
4|5	1|4	0.2
4|5	2|4	0.2
20|19	22|	0.5
20|19	19|20	0.5
11|	7|11	1.0
11|	10|	0.0833333333333
11|	9|11	0.666666666667
11|	12|11	0.428571428571
0|7	4|0.7	1.0
0|7	-3|0.7	1.0
5|0	4|5	0.0625
5|0	0|5	0.9375
1|	7|1	1.0
1|	4|1	1.0
1|	5|1	1.0
1|	-3|	0.333333333333
16|19	14|16	1.0
2|-5	5|2	0.666666666667
2|-5	-1|2	0.333333333333
19|14	12|19	1.0
0|4.0.5	5|0.4	1.0
4|-1	-1|4	1.0
18|	19|18	0.333333333333
3|0.12	-1|	1.0
