-17 => -19 0.5
-17 => -18 0.5
-11 -24 => -13 1.0
-14 -24 => -16 1.0
-5 => -14 1.0
-18 => -24 0.0571428571429
-18 => -12 0.0285714285714
-18 => -15 0.0285714285714
-18 => -17 0.0285714285714
-18 => -16 0.828571428571
-18 => -19 0.0285714285714
-15 -14 => -19 0.333333333333
-15 -14 => -24 0.333333333333
-15 -14 => -12 0.333333333333
-5 -14 => -15 1.0
129 => -14 1.0
-18 -24 => -18 1.0
-12 => -15 0.5
-12 => -14 0.5
-12 -14 => -5 1.0
-14 => -24 0.166666666667
-14 => -5 0.166666666667
-14 => -12 0.166666666667
-14 => -15 0.333333333333
-14 => -19 0.166666666667
-16 => -18 1.0
-24 -13 => 129 1.0
129 -14 => -15 1.0
-19 => -18 0.333333333333
-19 => -13 0.666666666667
-13 -18 => -15 1.0
-18 -19 => -18 1.0
-24 => -18 0.5
-24 => -13 0.25
-24 => -16 0.25
-11 => -24 1.0
-13 => -11 0.4
-13 => -18 0.4
-13 => 129 0.2
-15 => -14 0.75
-15 => -17 0.25
