6 -3 2 => 6 1.0
-8 4 -5 => 4 1.0
-1 4 -5 => -1 0.5
-1 4 -5 => -8 0.166666666667
-1 4 -5 => 7 0.333333333333
2 -10 => 2 1.0
-1 7 -1 => 4 1.0
6 -10 => -5 0.333333333333
6 -10 => 129 0.166666666667
6 -10 => -1 0.166666666667
6 -10 => 6 0.333333333333
7 2 => -5 0.153846153846
7 2 => -10 0.269230769231
7 2 => 7 0.576923076923
-8 -1 -8 => -5 0.75
-8 -1 -8 => 2 0.125
-8 -1 -8 => -1 0.125
-5 -1 4 => -5 0.153846153846
-5 -1 4 => -8 0.153846153846
-5 -1 4 => 7 0.692307692308
0 => -5 0.375
0 => 4 0.5
0 => 7 0.125
-3 -1 4 => -1 1.0
-5 -1 -8 => -5 0.428571428571
-5 -1 -8 => 2 0.285714285714
-5 -1 -8 => -1 0.285714285714
7 -1 4 => -5 1.0
-1 => -6 0.0103092783505
-1 => -3 0.0154639175258
-1 => -5 0.0876288659794
-1 => -10 0.020618556701
-1 => 2 0.0721649484536
-1 => 4 0.159793814433
-1 => 7 0.134020618557
-1 => 6 0.0103092783505
-1 => 129 0.00515463917526
-1 => -8 0.484536082474
-5 0 => -5 0.75
-5 0 => 7 0.25
-3 -1 => 4 1.0
-3 2 7 => 4 0.5
-3 2 7 => -3 0.5
-5 7 => -5 0.4
-5 7 => -10 0.133333333333
-5 7 => -1 0.333333333333
-5 7 => 4 0.133333333333
2 -3 2 -3 => 4 1.0
-8 -1 => 7 0.0886075949367
-8 -1 => -5 0.0253164556962
-8 -1 => 2 0.151898734177
-8 -1 => 4 0.0759493670886
-8 -1 => -3 0.0379746835443
-8 -1 => 129 0.0126582278481
-8 -1 => -8 0.607594936709
4 -8 => -5 0.25
4 -8 => -1 0.375
4 -8 => 4 0.25
4 -8 => 7 0.125
0 4 => -5 1.0
9 -3 => 9 1.0
-10 -3 => 2 1.0
7 4 -3 => 4 1.0
0 -5 4 => 6 1.0
-1 -10 => 7 1.0
9 2 -3 => 9 1.0
4 2 => -12 0.666666666667
4 2 => -8 0.333333333333
7 -5 -1 4 => 7 1.0
2 7 -3 => 2 0.733333333333
2 7 -3 => 7 0.266666666667
-5 -8 2 => 1 0.5
-5 -8 2 => -8 0.5
-1 -3 => 4 1.0
-8 => -5 0.343949044586
-8 => 2 0.0891719745223
-8 => -1 0.503184713376
-8 => 4 0.0382165605096
-8 => 7 0.0254777070064
-5 7 -5 => 0 0.0833333333333
-5 7 -5 => 2 0.333333333333
-5 7 -5 => -1 0.0833333333333
-5 7 -5 => 4 0.166666666667
-5 7 -5 => 7 0.333333333333
