11|	12|11	0.5
7|	9|	0.333333333333
7|	2|	0.333333333333
7|	8|	0.166666666667
7|	10|	0.166666666667
10|	9|	0.333333333333
10|	8|	0.333333333333
10|	5|	0.333333333333
5|	3|	0.333333333333
5|	8|	0.333333333333
5|	7|5	1.0
13|	12|13	1.0
12|	7|12	1.0
12|	13|	0.166666666667
12|	15|	0.166666666667
12|	3|	0.166666666667
12|	10|	0.333333333333
7|12	10|	1.0
15|	14|	1.0
14|	12|	0.5
14|	15|	0.5
12|13	7|12	1.0
12|2	3|	1.0
0|	-1|	1.0
3|	2|	0.75
3|	-1|	0.25
7|5	8|	1.0
9|	11|	0.666666666667
9|	12|	0.333333333333
2|	3|	0.333333333333
2|	12|2	1.0
2|	0|	0.166666666667
2|	5|	0.333333333333
12|11	13|	0.5
12|11	15|	0.5
8|	11|	0.25
8|	7|	0.75
-1|	2|	0.5
-1|	8|	0.5
