-15|7	-12|-15.7	1.0
-3|-12.-15	-15|-3	0.25
-15|-20	-12|-15.-20	0.666666666667
-12|-15.-3	-7|-12	0.5
-12|-15.-3	-8|-12.-15.-3	1.0
-24|-32	-17|-24.-32	1.0
0|-3	-12|0	0.0952380952381
0|-3	4|0	0.0952380952381
0|-3	9|0	0.0952380952381
0|-3	12|0	0.47619047619
0|-3	-17|0	0.142857142857
0|-3	-22|	0.0952380952381
-8|-20.-27	-12|-8	1.0
12|	7|	0.230769230769
12|	4|12	1.0
12|	2|12	0.333333333333
12|	0|12	1.0
4|12	-7|4	1.0
-5|	0|-5	0.4
-5|	-19|-5	1.0
-5|	7|-5	1.0
-5|	-15|-5	1.0
-5|	-7|-5	1.0
-5|	-17|-5	1.0
-5|	4|-5	0.166666666667
-5|	-27|	0.0377358490566
-5|	2|-5	0.285714285714
-5|	-22|	0.0377358490566
-5|	-20|-5	1.0
-12|-15.-19.-31	-34|	1.0
-5|-12.4	7|-5	1.0
-7|4	-3|-7	1.0
0|-10	-3|0	1.0
0|129	-17|0	1.0
4|	-15|4	0.333333333333
4|	0|4	1.0
4|	-5|4	1.0
4|	-13|4	1.0
4|	12|4	1.0
4|	-19|4	0.5
4|	-7|4	1.0
4|	9|4	1.0
4|	-12|4	0.333333333333
-3|-12.4	2|-3	0.5
-3|-12.4	4|-3	0.5
0|-3.-8.-15	9|0	1.0
-12|-15.-5	-8|-12	1.0
-15|-1	-7|-15	1.0
-12|-15.-20	0|-12	0.666666666667
-12|-15.-20	-31|	0.333333333333
-8|-20.0	4|-8	1.0
-10|	-7|-10	0.5
-10|	-12|-10	1.0
-10|	-4|	0.0769230769231
-10|	-36|	0.0384615384615
-10|	-3|-10	0.5
-10|	-27|	0.115384615385
-10|	-1|-10	0.75
-10|	0|-10	1.0
-3|-10	2|-3	0.5
-3|-10	-7|-3.-10	1.0
-12|-15.-19.-7	0|-12	1.0
-7|-3.-10	-1|-7	1.0
-13|4	-5|-13.4	1.0
0|-8	-17|0	0.25
0|-8	-20|0	0.5
0|-8	-5|0	0.25
-15|-34	-8|-15	1.0
-3|-7	-17|-3	0.25
-3|-7	-20|-3	0.125
-3|-7	0|-3	0.5
-3|-7	-24|	0.125
0|-8.-12	-5|0	1.0
7|12.0	-8|7	1.0
-5|-17	-7|-5	0.333333333333
-5|-17	4|-5.-17	0.5
-12|-20	0|-12.-20	1.0
-12|-20	-8|-12.-20	1.0
9|2	5|9	1.0
-17|-5	-10|-17	1.0
-19|0.4	-10|-19	1.0
-4|	-19|	1.0
-15|-19.-7	-12|-15.-19.-7	1.0
-20|-27	-8|-20.-27	1.0
-20|-27	-15|-20	0.166666666667
-20|-27	-12|-20	0.166666666667
-15|-19.-31	-12|-15.-19.-31	1.0
-19|4	-15|-19	0.5
-19|4	-7|-19	0.5
5|	-3|5	1.0
5|	-7|5	1.0
5|	-15|5	1.0
5|	-13|5	0.5
5|-3	-13|5	0.666666666667
5|-3	-7|5	0.333333333333
-17|-24.-32	0|-17	1.0
-20|-1	-12|-20	1.0
-8|-12.-17	-5|-8	1.0
-20|-29	-12|-20	1.0
-24|	-17|-24	0.111111111111
-24|	-15|-24	1.0
-24|	-12|-24	1.0
-1|-10	7|-1	0.25
-1|-10	-5|-1	0.75
-10|-7	-3|-10	1.0
0|-3.-8.-12	-12|0	0.285714285714
0|-3.-8.-12	4|0	0.285714285714
0|-3.-8.-12	-17|0	0.428571428571
-8|-17	0|-8	0.166666666667
-8|-17	-12|-8	0.666666666667
-8|-17	-1|-8	0.166666666667
-13|	-5|-13	0.75
-13|	-3|-13	1.0
-13|	-10|-13	0.4
9|4	-32|	1.0
-5|-1	2|-5	1.0
-13|2	-3|-13	1.0
-19|-8	-10|-19	1.0
-15|-3	-12|-15.-3	0.5
-5|-12	0|-5	0.111111111111
-5|-12	-20|-5	0.111111111111
-5|-12	-19|-5	0.333333333333
-5|-12	-15|-5	0.111111111111
-5|-12	4|-5.-12	0.5
-5|-12	7|-5	0.111111111111
-15|-24	-8|-15	1.0
-12|2.-5.-7	-8|-12	1.0
-5|-13	2|-5	0.75
-5|-13	4|-5.-13	1.0
-12|-10	-20|-12	1.0
-7|	-3|-7	0.125
-7|	-5|-7	1.0
-7|	-19|-7	1.0
-7|	-24|	0.12
-7|	0|-7	0.5
-7|	-1|-7	0.5
-7|	-8|-7	0.5
-7|	2|-7	0.5
-7|	-10|-7	1.0
-7|	5|-7	1.0
-5|0	-17|-5	0.333333333333
-5|0	4|-5.0	1.0
-5|0	-27|	0.333333333333
-15|-19.-5	-12|-15.-19.-5	1.0
-15|-19.-5	-7|-15.-19	0.25
2|	-7|2	1.0
2|	11|	0.117647058824
2|	-12|2	0.333333333333
2|	-8|2	1.0
2|	-15|2	0.25
2|	-10|2	1.0
2|	-13|2	1.0
2|	9|2	1.0
2|	-20|2	0.5
129|	-12|129	1.0
129|	4|129	1.0
129|	-3|129	1.0
129|	0|129	1.0
0|-3.-7.-12	-22|	1.0
-20|-5	-17|-20	1.0
-12|-8	-5|-12.-8	0.75
-12|-8	-3|-12.-8	0.333333333333
7|-1	-13|	1.0
-20|-3	-8|-20	0.5
-20|-3	-15|-20	0.5
-3|129	129|	1.0
-12|129	129|	1.0
-7|-15.-12	-19|-7	1.0
-12|-24	-15|-12	1.0
12|4	7|	1.0
7|-5	-15|7	1.0
-17|0	-8|-17.0	1.0
-17|0	-5|-17	0.666666666667
-5|-12.-8	-20|-5	0.25
-5|-12.-8	-19|-5	0.75
-8|-17.0	-1|-8	1.0
5|9	-3|5	1.0
-12|	-7|-12	0.2
-12|	-10|-12	1.0
-12|	-8|-12	0.142857142857
-12|	-5|-12	0.111111111111
-12|	0|-12	0.444444444444
-12|	-3|	0.268292682927
-12|	-34|	0.0121951219512
-12|	-20|-12	1.0
-12|	-15|-12	1.0
-12|	-31|	0.0121951219512
-12|	129|	0.0121951219512
5|-7	-15|5	1.0
-1|-10.2	7|-1	1.0
-7|-10	-5|-7	0.5
-7|-10	-3|-7.-10	1.0
7|11	-17|7	1.0
-3|-8.-15	0|-3.-8.-15	1.0
-5|-12.2	4|-5.-12	1.0
-10|-17	-1|-10	1.0
-17|-8	-5|-17	1.0
-20|-12	-17|-20	1.0
-10|-13	-7|-10	0.4
-10|-13	-36|	0.2
-10|-13	-4|	0.4
-12|-15	-3|-12.-15	0.75
-12|-15	0|-12	0.117647058824
-12|-15	-8|-12	0.235294117647
-12|-15	-10|-12	0.0588235294118
-12|-15	-7|-12	0.294117647059
-12|-15	-34|	0.0294117647059
-12|-15	-31|	0.0294117647059
-24|-1	-15|-24	1.0
-7|-19	2|-7	1.0
-3|-12.0	5|-3	1.0
-15|-12	-7|-15.-12	1.0
-10|0	-27|	1.0
-15|-19	-12|-15	0.882352941176
-15|-19	-7|-15.-19	1.0
-3|-13	2|-3	1.0
-8|2	-3|-8	1.0
-19|-7	-15|-19.-7	1.0
-15|4.-5	-7|-15.4.-5	1.0
-19|-31	-15|-19.-31	1.0
-22|	-7|-22	1.0
-22|	-15|	0.5
-3|-12.2	5|-3	1.0
-34|	-15|-34	1.0
-10|-29	-27|	1.0
-7|-5	-8|-7	1.0
-15|	-10|-15	1.0
-15|	-8|-15	0.4
-15|	-12|-15	0.0588235294118
-15|	-7|-15	0.142857142857
