4|	5|4	1.0
7|3	6|	1.0
7|	6|	0.142857142857
7|	8|	0.214285714286
7|	5|	0.642857142857
-2|	7|	0.5
-2|	5|	0.5
2|5.4	7|	1.0
5|4	2|5.4	1.0
6|	7|	1.0
2|3	-2|	0.333333333333
2|3	4|	0.333333333333
2|3	0|	0.333333333333
0|	-2|	0.5
0|	7|	0.5
3|	7|3	1.0
3|	2|3	0.333333333333
3|	0|	0.0833333333333
3|	5|3	0.4
3|	8|	0.0833333333333
2|	-2|	0.111111111111
2|	3|	0.555555555556
2|	4|	0.111111111111
2|	7|	0.111111111111
2|	0|	0.111111111111
5|3	2|	0.4
5|3	7|	0.6
8|	7|	1.0
5|	3|	0.375
5|	2|	0.375
5|	7|	0.25
