2|5	4|2.5	1.0
-1|0	-8|-1	0.03125
-1|0	2|-1	0.03125
-1|0	0|-1.0	0.0769230769231
-1|0	-3|-1	0.53125
6|4.3	4|6	0.5
6|4.3	-3|	0.5
2|7	-1|2	1.0
7|0	5|	1.0
0|	2|0	0.205128205128
0|	10|	0.00970873786408
0|	6|	0.0485436893204
0|	-3|0	0.25
0|	12|	0.0291262135922
0|	9|0	1.0
0|	-1|0	0.40625
0|	4|0	1.0
0|	5|	0.00970873786408
0|	7|0	1.0
0|	8|	0.00970873786408
0|	3|	0.00970873786408
0|	-5|0	0.8
0|-1.0.9	12|	1.0
-1|	2|-1	1.0
-1|	4|-1	1.0
-1|	-8|-1	1.0
-1|	-5|-1	0.25
-1|	0|-1	0.0285714285714
-1|	-3|-1	0.714285714286
0|-5	-1|0.-5	1.0
0|-5	2|0.-5	1.0
-1|-3	-3|-1.-3	1.0
-1|-3	0|-1.-3	0.636363636364
-1|-3	-5|-1	0.1875
5|4	9|5	0.25
5|4	4|5.4	1.0
5|4	2|5	0.25
5|4	-1|	0.25
2|0.2	4|2.0.2	1.0
2|0.2	7|2	0.2
2|0.2	0|2.0	0.7
-1|-8	0|-1.-8	0.555555555556
9|11	7|9	1.0
4|0	2|4.0	0.375
-8|-7	-1|-8	1.0
4|5.4	5|4	1.0
0|-1.-3	-1|0.-1	0.363636363636
0|-1.-3	2|0	0.636363636364
9|	4|	0.0555555555556
9|	0|9	1.0
9|	2|9	1.0
9|	7|9	0.125
9|	11|9	0.25
2|4	7|2	0.08
2|4	-5|2	0.06
2|4	4|2.4	0.333333333333
2|4	0|2	0.46
2|4	12|2	0.02
2|4	5|	0.32
11|	2|11	1.0
11|	9|11	1.0
11|	12|	0.375
11|	14|	0.125
-3|-1	-1|-3.-1	0.75
-3|-1	0|-3	0.047619047619
-3|-1	-5|-3	0.714285714286
-3|-1	-4|	0.047619047619
7|6.7	6|7	1.0
0|7	4|0	0.166666666667
0|7	-1|0	0.833333333333
-3|-1.2	-5|-3.-1.2	1.0
1|	-1|1	1.0
-5|4	-7|-5	1.0
4|2.5	2|4.2.5	1.0
0|2.0	-1|0.2	1.0
-5|-3.-1.2	0|-5.-3	1.0
-7|2	-8|-7	1.0
4|-1	-1|4	1.0
2|11	0|2.11	1.0
-3|-5	-1|-3	0.714285714286
-3|-5	-5|-3	0.0714285714286
-3|-5	-6|-3	0.0714285714286
-3|-5	3|	0.0714285714286
-3|-5	9|	0.0714285714286
0|4	2|0.4	1.0
0|4	-3|0	0.1
-1|0.9	0|-1.0.9	1.0
-1|0.-1	0|-1.0	0.75
-1|0.-1	2|-1	0.25
6|7	7|6.7	1.0
6|7	4|6	0.7
2|-1	0|2.-1	1.0
10|	9|	1.0
4|2.0.2	5|4	1.0
7|6	6|7	0.1875
7|6	9|7	0.5
7|6	0|7	0.3125
4|2.4	6|4	0.333333333333
4|2.4	0|4.2	0.333333333333
4|2.4	9|4	0.333333333333
-8|-1	0|-8	1.0
-1|0.2.-1	-3|-1.0.2.-1	1.0
4|-5	6|4	1.0
2|4.5	0|2.4.5	0.533333333333
2|4.5	4|2.4	0.0625
4|2.0.-1.-8	6|4	1.0
11|9	12|	0.75
11|9	2|11	0.25
-5|-8	0|-5	1.0
-3|	-1|-3	0.1875
-3|	-4|	0.0238095238095
-3|	6|	0.0714285714286
-3|	0|-3	1.0
-3|	-5|-3	0.166666666667
-3|	-6|-3	1.0
-3|	3|	0.0238095238095
-3|	9|	0.0238095238095
-8|-6	-6|-8.-6	0.75
-8|-6	-7|-8	0.166666666667
-8|-6	-5|-8	0.166666666667
6|	4|6	0.25
6|	-3|	0.04
6|	7|6	0.5
0|2.11	8|	1.0
0|-1.0	10|	0.0769230769231
0|-1.0	6|	0.384615384615
0|-1.0	12|	0.230769230769
0|-1.0	-3|0	0.230769230769
0|-1.0	5|	0.0769230769231
2|4.2.5	0|2	1.0
2|0.-1.-8	4|2.0.-1.-8	1.0
-3|0	6|	0.75
-3|0	-1|-3	0.25
7|9	6|7	0.875
7|9	5|	0.125
0|-1	-1|0.-1	0.75
0|-1	2|0	0.314285714286
0|-1	10|	0.0285714285714
0|-1	6|	0.142857142857
