12|7	16|12	0.5
12|7	4|12	0.5
24|	19|24	1.0
7|-1	6|7.-1	1.0
7|6	4|7	1.0
12|	9|12	1.0
12|	11|	0.4
12|	4|12	0.5
12|	16|12	0.666666666667
16|12.14	17|	1.0
4|12	9|	0.5
4|12	5|	0.5
14|	9|14	1.0
14|	7|14	1.0
14|	12|14	0.666666666667
14|11	9|14	1.0
0|	4|0	1.0
0|	5|0	1.0
7|9	5|7	0.2
7|9	21|	0.2
7|9	4|7	0.6
16|	7|16	1.0
16|	14|	0.666666666667
16|	17|	0.111111111111
11|9	9|11	1.0
2|	0|	0.5
2|	4|2	1.0
19|21	4|19	1.0
-1|	7|-1	1.0
9|12	-1|	1.0
5|7	2|	1.0
4|	6|	0.133333333333
4|	7|4	0.5
4|	14|4	1.0
4|	0|	0.0666666666667
4|	9|	0.2
4|	2|	0.0666666666667
4|	5|	0.266666666667
19|17	18|	1.0
7|9.11	21|	1.0
6|	7|6	1.0
6|	12|6	1.0
6|	9|6	1.0
19|	16|19	1.0
19|	4|19	1.0
19|	21|	0.25
19|	18|	0.25
12|14.4	11|	1.0
4|0	9|	1.0
14|16.12	7|14	1.0
7|14	12|7	1.0
9|	17|	0.125
9|	7|9	0.2
9|	11|9	1.0
9|	-1|	0.125
6|7.-1	9|6	1.0
19|18	21|	1.0
4|7	7|4	0.166666666667
4|7	14|4	0.333333333333
4|7	0|	0.166666666667
4|7	5|	0.333333333333
4|2	5|	1.0
11|	9|11	1.0
11|	14|11	1.0
11|	17|	0.25
11|	6|11	1.0
7|5	12|7	1.0
4|19	9|	1.0
5|0	7|5	1.0
9|14	11|9	1.0
7|9.6	5|7	1.0
9|11	7|9.11	1.0
21|	23|	0.5
21|	19|21	1.0
17|	16|	0.666666666667
17|	19|17	1.0
16|19	7|16	1.0
23|	24|	1.0
16|12	17|	0.333333333333
16|12	14|16.12	1.0
7|16	9|7	1.0
19|24	16|19	1.0
9|6	7|9.6	1.0
6|11	12|6	1.0
5|	4|5	0.25
5|	2|	0.166666666667
5|	7|5	1.0
7|	12|7	0.5
7|	5|7	1.0
7|	9|7	1.0
7|	6|	0.142857142857
7|	14|	0.0714285714286
7|	21|	0.0714285714286
7|	4|7	0.166666666667
9|7	17|	1.0
12|6	9|12	1.0
7|4	6|	0.5
7|4	14|	0.5
18|	19|18	1.0
4|5	6|	0.5
4|5	7|4	0.25
4|5	2|	0.25
12|14	11|	0.666666666667
12|14	16|12.14	1.0
12|14	4|12	0.222222222222
14|4	12|14.4	1.0
