-4|	-8|-4	1.0
0|-5.-3.-5	-1|0	1.0
-5|-3.-5	0|-5.-3.-5	1.0
-5|-3.-5	-7|-5	0.111111111111
-1|0	2|-1	0.115384615385
-1|0	0|-1	0.0384615384615
-1|0	4|-1	0.115384615385
-1|0	-7|-1	0.269230769231
-1|0	-5|-1	0.0384615384615
-1|0	-6|	0.0384615384615
-1|0	-3|-1	0.384615384615
2|7	-1|2	0.25
2|7	4|2.7	1.0
0|	2|0	0.25
0|	4|0	0.4375
0|	-1|0	0.0384615384615
0|	-2|	0.0108695652174
0|	9|0	1.0
0|	-3|0	0.545454545455
0|	5|0	0.25
0|	6|0	1.0
0|	-7|	0.0108695652174
0|	-5|0	0.5
0|7.9	4|0.7	1.0
-1|	0|-1	0.444444444444
-1|	4|-1	0.5
-1|	2|-1	0.166666666667
-1|	-7|-1	1.0
-1|	-5|-1	0.307692307692
-1|	-6|	0.0175438596491
-1|	-3|-1	0.538461538462
0|-5	2|0	0.16
0|-5	-1|0	0.32
0|-5	4|0	0.04
0|-5	-3|0.-5	1.0
-1|-3	2|-1	0.25
-1|-3	0|-1	0.333333333333
-1|-3	-5|-1.-3	0.2
5|4	7|5	1.0
2|0.2	7|2.0	0.5
2|0.2	0|2	0.5
9|11	7|9.11	0.4
0|-5.-1	2|0	1.0
4|0	7|4	0.5625
4|0	2|4	0.4375
-8|-7	-7|-8	0.5
-8|-7	-10|	0.5
-5|-3.-5.-7	-7|-5	1.0
2|0.9	0|2	1.0
9|	0|9	1.0
9|	7|9	0.166666666667
9|	11|9	1.0
9|	5|	0.04
-3|-2	-5|-3.-2	1.0
2|4	7|2.4	1.0
2|4	0|2	0.6875
2|4	-1|2.4	1.0
-14|	-12|	0.5
-14|	-15|	0.5
11|	7|11	1.0
11|	9|11	1.0
11|	12|11	1.0
-3|-1	0|-3	0.307692307692
-3|-1	-5|-3	0.538461538462
-3|-1	2|-3.-1	1.0
-3|-1	4|-3	0.0769230769231
-8|-4	-3|-8	1.0
0|7	2|0	0.25
0|7	-1|0.7	1.0
0|7	4|0.7	1.0
0|7	6|0	0.25
5|0	0|5	0.25
5|0	7|5	0.75
1|	2|1	1.0
-5|4	-8|	1.0
11|2	7|11	1.0
4|2.7	6|	1.0
9|7.2	7|9.7.2	1.0
4|-1	6|	0.375
4|-1	0|4.-1	1.0
4|-1	2|4	0.125
7|4.0.2	0|7.4	1.0
-3|-5	-2|	0.0625
-3|-5	-1|-3	0.375
-3|-5	-5|-3.-5	0.888888888889
2|0.-1	5|2	1.0
0|4	4|0.4	0.5
0|4	-1|0	0.235294117647
0|4	5|0	0.176470588235
0|4	-3|0.4	1.0
6|7	4|6	1.0
2|-1	0|2.-1	1.0
2|-1	4|2	0.833333333333
10|	9|	1.0
7|6	9|7.6	1.0
7|6	6|7	0.5
-3|0.-1	2|-3	0.8
-3|0.-1	-1|-3	0.2
4|-5	0|4.-5	1.0
