-17 => -8 0.5
-17 => -22 0.5
12 => 7 1.0
-5 => 0 0.5
-5 => -22 0.5
0 => 129 1.0
16 => 12 1.0
-7 => -29 0.5
-7 => -21 0.5
129 => -24 0.25
129 => -21 0.25
129 => 7 0.25
129 => -16 0.25
-27 => -34 0.5
-27 => -17 0.5
-10 => 7 1.0
-33 => -21 1.0
-21 => -4 0.333333333333
-21 => -33 0.333333333333
-21 => -16 0.333333333333
-16 => -11 0.333333333333
-16 => 129 0.333333333333
-16 => -7 0.333333333333
-8 => -22 1.0
-29 => -16 1.0
17 => 16 1.0
-4 => 129 0.5
-4 => -27 0.5
7 => -10 0.666666666667
7 => 17 0.333333333333
-24 => -36 0.5
-24 => -7 0.5
-36 => 129 1.0
-11 => -4 1.0
-34 => -5 1.0
-22 => -5 0.333333333333
-22 => -27 0.333333333333
-22 => -17 0.333333333333
