9 7 4 => 9 1.0
-4 => -5 0.25
-4 => 3 0.25
-4 => 5 0.5
6 7 -5 => 4 1.0
2 4 0 2 => 0 1.0
0 -1 => 9 0.333333333333
0 -1 => 0 0.666666666667
7 2 => 0 0.142857142857
7 2 => 3 0.142857142857
7 2 => -1 0.285714285714
7 2 => 4 0.285714285714
7 2 => 7 0.142857142857
0 7 => -5 0.5
0 7 => 4 0.25
0 7 => 6 0.25
0 => 7 0.0645161290323
0 => -5 0.177419354839
0 => -4 0.0161290322581
0 => 3 0.0806451612903
0 => 2 0.370967741935
0 => -1 0.0483870967742
0 => 4 0.0967741935484
0 => -3 0.0645161290323
0 => 6 0.0322580645161
0 => 9 0.0161290322581
0 => 5 0.0322580645161
16 => 14 1.0
-4 -5 => 5 1.0
-1 => 9 0.111111111111
-1 => 0 0.222222222222
-1 => -5 0.333333333333
-1 => 2 0.222222222222
-1 => 7 0.111111111111
-5 0 => 2 0.909090909091
-5 0 => 4 0.0909090909091
-3 -1 => 2 1.0
4 5 => -5 0.1
4 5 => 2 0.1
4 5 => 4 0.1
4 5 => 7 0.3
4 5 => 6 0.4
3 -5 => -4 0.125
3 -5 => 3 0.75
3 -5 => 7 0.125
9 4 7 => 4 1.0
0 4 => 9 0.166666666667
0 4 => 0 0.333333333333
0 4 => 12 0.166666666667
0 4 => 6 0.333333333333
5 3 => 2 1.0
9 => 11 0.105263157895
9 => 12 0.263157894737
9 => -5 0.0526315789474
9 => 2 0.0526315789474
9 => 4 0.157894736842
9 => 7 0.368421052632
4 2 => 0 0.923076923077
4 2 => 4 0.0769230769231
11 => 0 0.333333333333
11 => 12 0.666666666667
-2 -5 => -3 0.5
-2 -5 => -2 0.5
7 0 => 3 0.714285714286
7 0 => 4 0.285714285714
-5 7 -5 => -3 1.0
0 5 => 0 1.0
6 5 => 4 1.0
14 4 => 5 1.0
4 -5 => -6 0.142857142857
4 -5 => 5 0.428571428571
4 -5 => 4 0.285714285714
4 -5 => 7 0.142857142857
-5 2 => 4 1.0
5 -3 => -5 1.0
7 -5 => 0 0.555555555556
7 -5 => 7 0.222222222222
7 -5 => -3 0.111111111111
7 -5 => 4 0.111111111111
9 12 => -5 1.0
-2 4 => -2 1.0
12 -5 => 0 1.0
4 0 => -5 0.333333333333
4 0 => 2 0.5
4 0 => -1 0.166666666667
-5 2 4 => 7 1.0
6 7 4 => 5 1.0
7 6 => 5 0.5
7 6 => 7 0.5
2 7 => 12 0.0714285714286
2 7 => 2 0.142857142857
2 7 => 4 0.785714285714
6 7 => 9 0.428571428571
6 7 => -5 0.142857142857
6 7 => 5 0.142857142857
6 7 => 4 0.285714285714
-4 5 => -4 1.0
6 7 9 => -5 0.333333333333
6 7 9 => 2 0.333333333333
6 7 9 => 7 0.333333333333
-5 4 => -5 0.833333333333
-5 4 => 2 0.166666666667
7 5 => 3 0.25
7 5 => 2 0.5
7 5 => 4 0.25
2 7 2 => -1 1.0
5 4 => -5 0.333333333333
5 4 => 5 0.666666666667
7 4 => 9 0.1
7 4 => 0 0.1
7 4 => 2 0.6
7 4 => 5 0.2
3 7 => 8 1.0
14 4 5 => 4 1.0
9 7 => 9 0.142857142857
9 7 => 0 0.285714285714
9 7 => 2 0.142857142857
9 7 => 4 0.285714285714
9 7 => 6 0.142857142857
-1 0 => -4 0.5
-1 0 => 7 0.5
3 6 => 9 1.0
5 6 => 7 1.0
7 2 7 => 12 1.0
7 => 12 0.0327868852459
7 => -5 0.147540983607
7 => 0 0.114754098361
7 => 3 0.016393442623
7 => 2 0.114754098361
7 => 5 0.0655737704918
7 => 4 0.327868852459
7 => 6 0.0327868852459
7 => 9 0.131147540984
7 => 8 0.016393442623
-2 => -5 0.5
-2 => 4 0.5
3 2 0 => -1 1.0
2 4 0 => 2 0.5
2 4 0 => -1 0.5
0 9 => 11 1.0
4 0 2 4 => 0 1.0
-5 5 -5 => 3 0.166666666667
-5 5 -5 => 5 0.333333333333
-5 5 -5 => 4 0.333333333333
-5 5 -5 => 7 0.166666666667
8 7 => 5 1.0
7 12 => 7 1.0
-1 2 7 => 2 1.0
-3 0 => 5 0.5
-3 0 => 6 0.5
12 => -5 0.454545454545
12 => 11 0.0909090909091
12 => 9 0.0909090909091
12 => 14 0.0909090909091
12 => 7 0.272727272727
-5 => 7 0.107142857143
-5 => 0 0.392857142857
-5 => -4 0.0178571428571
-5 => 3 0.142857142857
-5 => -6 0.0178571428571
-5 => 5 0.107142857143
-5 => 4 0.107142857143
-5 => -3 0.0357142857143
-5 => -2 0.0357142857143
-5 => 2 0.0357142857143
-1 2 => 7 1.0
5 0 => -3 1.0
11 0 => 4 1.0
4 => 12 0.0333333333333
4 => 6 0.0333333333333
4 => -5 0.116666666667
4 => 0 0.1
4 => 2 0.216666666667
4 => 5 0.166666666667
4 => 7 0.25
4 => -2 0.0333333333333
4 => 9 0.05
-6 => 2 1.0
9 7 2 => 3 1.0
-5 3 => -5 0.875
-5 3 => 7 0.125
2 0 => -5 0.5625
2 0 => 9 0.0625
2 0 => -1 0.125
2 0 => 4 0.0625
2 0 => 7 0.1875
3 2 => 0 1.0
5 2 => -1 0.666666666667
5 2 => 4 0.333333333333
11 12 => 11 0.5
11 12 => 14 0.5
5 => -3 0.0384615384615
5 => -4 0.0769230769231
5 => -5 0.269230769231
5 => 0 0.0769230769231
5 => 3 0.0384615384615
5 => 2 0.115384615385
5 => 4 0.115384615385
5 => 7 0.115384615385
5 => 6 0.153846153846
-3 5 => -3 1.0
4 7 4 => 0 1.0
12 7 => 9 0.666666666667
12 7 => 4 0.333333333333
9 -5 => 3 1.0
-5 5 => -5 1.0
4 9 => 7 1.0
-1 -5 => 0 1.0
0 2 => 0 0.0434782608696
0 2 => 4 0.521739130435
0 2 => 7 0.434782608696
-1 7 => -5 1.0
-5 2 4 7 => 5 1.0
14 => 4 0.5
14 => 16 0.5
0 -5 => 0 0.636363636364
0 -5 => 2 0.181818181818
0 -5 => 7 0.0909090909091
0 -5 => -2 0.0909090909091
2 => 0 0.296296296296
2 => 3 0.0185185185185
2 => -1 0.0740740740741
2 => 4 0.351851851852
2 => 7 0.259259259259
12 9 => 4 1.0
6 0 => -3 1.0
0 2 0 => 4 1.0
-3 -5 => 4 1.0
4 12 => 9 0.5
4 12 => 7 0.5
-5 7 => -5 0.2
-5 7 => 12 0.2
-5 7 => 3 0.2
-5 7 => 2 0.2
-5 7 => 4 0.2
-5 4 2 => 4 1.0
9 4 => 12 0.333333333333
9 4 => 7 0.666666666667
2 4 => -5 0.0526315789474
2 4 => 0 0.105263157895
2 4 => 5 0.157894736842
2 4 => 7 0.684210526316
0 3 => 6 1.0
5 7 => 9 0.666666666667
5 7 => 2 0.333333333333
4 0 2 => 0 0.333333333333
4 0 2 => 4 0.666666666667
3 => -5 0.470588235294
3 => 2 0.117647058824
3 => -1 0.0588235294118
3 => 7 0.0588235294118
3 => 6 0.294117647059
6 9 => 12 1.0
9 7 9 => 11 1.0
-3 => -5 0.142857142857
-3 => 0 0.571428571429
-3 => 5 0.142857142857
-3 => -1 0.142857142857
-4 3 => -1 1.0
4 7 => -5 0.266666666667
4 7 => 0 0.333333333333
4 7 => 2 0.133333333333
4 7 => 5 0.133333333333
4 7 => 4 0.133333333333
