24|	4|24	1.0
2|5	4|2	1.0
10|	12|	1.0
17|21	19|17.21	1.0
26|	23|	1.0
0|-3	-1|0.-3	1.0
12|	11|	0.666666666667
12|	4|12	1.0
4|12	5|4	1.0
14|	7|14	1.0
14|	16|14	1.0
14|	12|	0.4
14|	10|	0.2
-5|	-7|	0.142857142857
-5|	4|	0.142857142857
-5|	-1|-5	0.333333333333
-5|	5|	0.285714285714
7|0	6|	1.0
9|17	14|9	1.0
0|	2|0	0.666666666667
0|	-6|	0.111111111111
0|	-5|	0.0555555555556
0|	7|0	1.0
0|	16|	0.0555555555556
0|	5|	0.111111111111
0|	-1|	0.222222222222
16|	11|	0.0666666666667
16|	17|16	0.285714285714
16|	14|	0.2
16|	15|	0.0666666666667
16|	21|	0.2
-7|	-8|	0.5
-7|	-5|	0.5
2|1	0|2.1	1.0
16|14	14|	1.0
2|	-8|	0.0555555555556
2|	0|2	0.25
2|	-1|	0.111111111111
2|	9|	0.0555555555556
2|	5|2	1.0
2|	4|2	0.5
129|	16|129	0.5
129|	19|129	1.0
129|	-1|	0.25
-1|	0|-1	0.666666666667
-1|	-3|	0.0909090909091
-1|	4|-1	1.0
-1|	-6|	0.0909090909091
-1|	2|-1	1.0
-1|	17|-1	1.0
5|7	4|5	0.666666666667
5|7	-3|	0.333333333333
4|	5|4	0.333333333333
4|	7|	0.0666666666667
4|	1|	0.133333333333
4|	0|4	0.5
4|	2|4	0.5
4|	-5|4	1.0
-1|0.-3	-6|	1.0
-3|	0|-3	1.0
-3|	-5|-3	1.0
6|	5|6	0.5
6|	7|6	0.5
5|2	9|	1.0
19|	21|	0.142857142857
19|	16|19	1.0
19|	28|	0.142857142857
19|	17|19	0.4
2|0	0|2.0	0.5
2|0	4|2	0.333333333333
-5|-3	-7|	1.0
4|2	1|	0.5
4|2	2|4	0.5
16|129	14|	0.5
16|129	15|	0.5
19|17.21	21|	1.0
19|21	16|19	0.75
19|21	28|	0.25
-10|	-7|	0.5
-10|	-12|	0.5
-1|-5	4|-1	0.333333333333
-1|-5	2|-1	0.333333333333
-1|-5	17|-1	0.333333333333
7|14	17|7	1.0
17|19	16|	0.2
17|19	26|	0.4
17|19	19|	0.4
9|	14|9	1.0
9|	7|	0.857142857143
-12|	-13|	1.0
7|6	19|	0.5
7|6	16|7	0.5
2|4	0|2.4	0.5
2|4	-8|	0.166666666667
2|4	-1|	0.333333333333
0|2.1	-6|	1.0
0|-8	7|0	1.0
16|15	21|	1.0
11|	14|	0.333333333333
11|	9|	0.333333333333
11|	2|11	1.0
0|-1	2|0	0.666666666667
0|-1	-1|	0.333333333333
13|	129|	1.0
-8|	0|-8	1.0
-8|	-10|	0.5
0|2	2|0	0.25
0|2	-6|	0.25
0|2	16|	0.125
0|2	-1|0.2	1.0
0|2	5|	0.25
5|4	9|	0.333333333333
5|4	2|5	0.666666666667
15|	16|15	1.0
5|6	129|	0.5
5|6	-1|	0.5
21|	17|21	1.0
21|	19|21	0.25
21|	129|	0.142857142857
1|	2|1	1.0
17|	26|	0.125
17|	19|	0.375
17|	15|	0.125
17|	23|	0.125
17|	9|17	1.0
17|	13|	0.0625
17|	16|	0.125
16|19	17|16	1.0
17|7	16|	1.0
23|	21|23	1.0
23|	24|	0.5
0|2.0	2|0	0.5
0|2.0	5|	0.5
-1|0.2	-3|	1.0
-6|	-5|	1.0
5|	-3|	0.0769230769231
5|	4|5	0.333333333333
5|	2|5	1.0
5|	9|	0.153846153846
5|	129|	0.0769230769231
5|	-1|	0.0769230769231
2|-1	5|2	1.0
4|24	5|4	1.0
7|	5|7	0.666666666667
7|	6|	0.333333333333
7|	19|	0.0833333333333
7|	16|7	1.0
7|	17|7	1.0
7|	9|	0.166666666667
4|-1	-5|4	1.0
2|11	9|	1.0
14|9	16|14	1.0
0|2.4	16|	0.5
0|2.4	-1|0.2	0.5
4|5	0|4	0.333333333333
4|5	7|	0.166666666667
4|5	2|4	0.5
21|23	17|21	1.0
16|7	11|	1.0
17|-1	13|	1.0
28|	19|28	1.0
-13|	-10|	1.0
19|129	28|	1.0
19|28	17|19	1.0
-5|4	4|	1.0
17|16	23|	0.285714285714
17|16	19|	0.285714285714
17|16	9|17	0.142857142857
17|16	15|	0.285714285714
0|4	-5|	0.5
0|4	7|0	0.5
