-15 -18 => -17 1.0
-17 => -24 0.653846153846
-17 => -29 0.230769230769
-17 => -22 0.115384615385
-22 -29 => -6 1.0
-10 => -11 0.666666666667
-10 => -18 0.333333333333
-15 -18 -17 => -22 1.0
-12 => -11 1.0
-22 -18 => -17 1.0
-24 => -18 1.0
-16 => -15 1.0
-29 => -18 0.857142857143
-29 => -6 0.142857142857
-11 => -10 1.0
-5 => -13 0.333333333333
-5 => -6 0.666666666667
-22 -18 -17 => -22 1.0
-13 => -12 1.0
-6 => -5 1.0
-22 => -18 0.333333333333
-22 => -29 0.333333333333
-22 => -16 0.333333333333
-18 => -17 1.0
-15 => -18 1.0
