-34 -31 => -27 1.0
-29 -27 => -34 0.5
-29 -27 => -20 0.5
-16 -27 => -23 1.0
-20 -34 -27 -34 -27 => -34 1.0
-20 -34 => -27 1.0
-27 -12 => -27 1.0
129 => -10 0.5
129 => -29 0.5
-31 -34 => -31 1.0
-23 -27 => -23 1.0
-26 -20 => -27 1.0
-27 => -29 0.012987012987
-27 => -34 0.883116883117
-27 => -20 0.012987012987
-27 => -31 0.012987012987
-27 => -23 0.0649350649351
-27 => -12 0.012987012987
-10 => -16 1.0
-12 => -34 0.4
-12 => -20 0.2
-12 => -27 0.2
-12 => -22 0.2
-31 => -34 0.0714285714286
-31 => -27 0.0714285714286
-31 => -22 0.857142857143
-23 => -27 0.8
-23 => -31 0.2
-20 -34 -27 -34 -27 -34 -27 -34 => -12 1.0
-16 => -10 0.5
-16 => -27 0.5
-20 -34 -27 => -34 1.0
-20 -12 => -20 0.5
-20 -12 => -22 0.5
-29 => -27 0.666666666667
-29 => -20 0.333333333333
-20 -34 -27 -34 => -27 0.666666666667
-20 -34 -27 -34 => -20 0.333333333333
-20 -34 -27 -34 -27 -34 -27 => -34 1.0
-24 => -26 1.0
-34 -12 => -34 1.0
-26 => -20 0.153846153846
-26 => -31 0.846153846154
-34 => -27 0.891891891892
-34 => -20 0.0540540540541
-34 => -12 0.027027027027
-34 => -31 0.0135135135135
-34 => -29 0.0135135135135
-20 => 129 0.25
-20 => -34 0.375
-20 => -27 0.125
-20 => -12 0.25
-20 -34 -27 -34 -27 -34 => -27 1.0
-22 => -24 1.0
