-2 -12 => 18 0.333333333333
-2 -12 => 13 0.333333333333
-2 -12 => 22 0.333333333333
-14 -5 -17 => -28 1.0
1 20 => 19 1.0
21 17 => 19 0.333333333333
21 17 => -5 0.333333333333
21 17 => 21 0.333333333333
3 15 => 12 0.25
3 15 => 7 0.25
3 15 => -6 0.125
3 15 => -17 0.125
3 15 => 8 0.125
3 15 => 14 0.125
11 23 => 20 1.0
2 0 3 => 10 1.0
19 22 21 => -15 1.0
7 19 17 => 15 1.0
27 -9 => -10 1.0
1 16 15 => -1 1.0
23 5 => 20 1.0
-2 -5 0 => -9 1.0
-7 25 => 26 1.0
9 -12 => -24 0.333333333333
9 -12 => 9 0.333333333333
9 -12 => 23 0.333333333333
24 33 => 26 0.333333333333
24 33 => 5 0.666666666667
20 32 => 31 1.0
16 22 => 7 1.0
-9 0 19 0 => -10 1.0
7 1 => 11 0.333333333333
7 1 => 5 0.333333333333
7 1 => 4 0.333333333333
7 0 -10 => -1 0.5
7 0 -10 => 6 0.5
-4 17 => -5 0.333333333333
-4 17 => -4 0.333333333333
-4 17 => 0 0.333333333333
5 -11 => -7 0.333333333333
5 -11 => 4 0.333333333333
5 -11 => 6 0.333333333333
0 23 24 => 25 1.0
16 12 => -5 0.5
16 12 => 14 0.5
-1 -3 => -5 0.666666666667
-1 -3 => 129 0.333333333333
-1 27 => 26 1.0
-10 26 => 19 0.2
-10 26 => -4 0.2
-10 26 => -1 0.4
-10 26 => 14 0.2
-12 0 -4 => -10 1.0
12 16 => 11 0.333333333333
12 16 => 19 0.333333333333
12 16 => 7 0.333333333333
24 27 => 0 0.333333333333
24 27 => 26 0.333333333333
24 27 => 36 0.333333333333
-22 19 7 => 16 1.0
26 -4 => -1 1.0
23 18 => 33 1.0
-8 19 17 => 19 1.0
-23 16 7 => -24 1.0
3 0 15 => 14 1.0
2 -15 => -3 1.0
7 -2 -10 => -5 1.0
-17 2 => -10 0.333333333333
-17 2 => 4 0.333333333333
-17 2 => 0 0.333333333333
31 17 19 => 28 1.0
3 18 12 => 27 1.0
-28 12 => -24 0.5
-28 12 => 14 0.5
23 -4 => 22 1.0
18 14 => -1 0.5
18 14 => 16 0.5
-14 -7 => -4 0.25
-14 -7 => 14 0.25
-14 -7 => -10 0.5
-9 7 15 19 => 12 1.0
3 -5 7 => -1 1.0
36 26 => -16 0.25
36 26 => 35 0.25
36 26 => -17 0.25
36 26 => 34 0.25
3 9 7 => 12 1.0
-2 28 31 => 28 1.0
-17 14 7 => -5 1.0
8 -11 => 17 1.0
-1 -8 => 11 1.0
