-12|-2	-8|-12.-2	1.0
2|5	-1|2	1.0
5|	2|5	1.0
5|	-12|5	0.5
5|	-13|5	1.0
5|	-5|5	1.0
5|	0|5	1.0
5|	-3|5	1.0
-7|-8	-3|	1.0
-6|-10.-12	-3|-6.-10.-12	0.25
-3|-7.-3	-7|-3	1.0
0|-3.0	-3|0	0.5
0|-3.0	5|0	0.5
-10|-7	-12|-10	1.0
-3|-7.-10.-12	-12|-3	0.75
-3|-7.-10.-12	-13|	0.25
-1|-5.-7	-12|	0.125
-1|-5.-7	2|-1.-5.-7	0.75
-1|-5.-7	-10|-1	0.375
0|-5.4	4|	1.0
-13|	-12|-13	1.0
-13|	-10|-13	0.333333333333
-12|-5	-8|	0.222222222222
-12|-5	-10|-12	0.666666666667
-12|-5	-9|	0.111111111111
-5|-8.-12.-13	-13|-5.-8	0.75
-5|-8.-12.-13	-15|	0.25
-7|-2	-12|-7	1.0
-5|-1	-1|	1.0
2|0	-7|2	1.0
-3|-7.-10.2	2|-3	1.0
-5|-7.2	-1|-5.-7	1.0
-3|-6	-12|-3	0.4375
-3|-6	-13|	0.0625
-3|-6	0|-3.-6	0.5
-8|-12.-13	-5|-8.-12.-13	0.75
-7|	-3|	0.360655737705
-7|	-10|-7	1.0
-7|	-5|-7	0.392857142857
-7|	-8|-7	1.0
-7|	-4|	0.0655737704918
-7|	-12|-7	1.0
-7|	-1|-7	1.0
2|	-7|2	0.571428571429
2|	-1|2	0.5
2|	-8|	0.037037037037
2|	-10|2	0.428571428571
2|	5|	0.333333333333
2|	-12|	0.037037037037
-4|	-1|-4	0.75
-1|2	2|-1.2	1.0
-1|2	-5|-1	0.5
-10|2	-5|-10	0.428571428571
-10|2	-7|-10.2	0.25
-3|-6.-10.-12	-12|-3	0.75
-3|-6.-10.-12	-13|	0.25
-12|	-9|	0.056338028169
-12|	-8|	0.661971830986
-12|	-10|-12	0.666666666667
-12|	-7|	0.0140845070423
-12|	-1|-12	1.0
-8|-12.0.-3	-3|-8	1.0
-7|-10	-5|-7.-10	0.458333333333
-7|-10	-8|-7	0.0243902439024
-7|-10	-3|	0.292682926829
-7|-10	-4|	0.0975609756098
-7|-10.2	-4|	0.25
-7|-10.2	-3|-7.-10.2	1.0
-1|-4	-10|-1	0.75
-1|-4	-12|	0.25
-1|-5.-10	2|-1.-5.-10	0.75
-1|-5.-10	-13|-1	0.5
-10|-13	-5|-10	0.333333333333
-10|-13	-7|-10.-13	1.0
-12|-15	-8|-12.-15	1.0
-5|-8.-12.-15	-10|-5	0.25
-5|-8.-12.-15	-15|	0.75
-6|	-3|-6	0.5
-12|0.-3	-10|-12	0.25
-12|0.-3	-8|-12.0.-3	1.0
-5|-7.-10	-13|	0.458333333333
-5|-7.-10	-1|-5.-7.-10	0.75
-5|-7.-10	-12|-5	0.375
-1|-5.-9	0|-1	1.0
-1|-12	-5|-1	1.0
-15|	-12|-15	1.0
