0 => -5 0.527272727273
0 => -7 0.0727272727273
0 => 2 0.0727272727273
0 => -3 0.327272727273
-3 0 -5 => 0 0.111111111111
-3 0 -5 => -3 0.888888888889
-2 -3 => -5 1.0
-8 -5 0 => -5 1.0
0 -5 -7 -5 => 0 0.5
0 -5 -7 -5 => -7 0.5
-5 => 0 0.277108433735
-5 => -7 0.301204819277
-5 => -6 0.0602409638554
-5 => -3 0.313253012048
-5 => -2 0.0481927710843
-6 -5 => 0 1.0
-3 0 -3 => -1 1.0
-5 0 -5 => 0 0.210526315789
-5 0 -5 => -7 0.789473684211
-7 => -5 0.438596491228
-7 => -8 0.561403508772
0 -5 => 0 0.172413793103
0 -5 => -7 0.551724137931
0 -5 => -3 0.275862068966
2 => -5 0.8
2 => -3 0.2
-8 -5 => 0 1.0
-8 -5 0 -5 => 0 1.0
-5 0 => -5 0.826086956522
-5 0 => 2 0.173913043478
-3 => -5 0.163265306122
-3 => 0 0.34693877551
-3 => 2 0.0204081632653
-3 => -1 0.469387755102
-5 -3 => -5 0.153846153846
-5 -3 => 0 0.153846153846
-5 -3 => -1 0.692307692308
2 -5 => -7 1.0
-1 0 => -3 1.0
0 -7 -5 => -2 1.0
-3 -5 => 0 0.5
-3 -5 => -7 0.5
0 -3 -1 => -5 1.0
-1 => -5 0.391304347826
-1 => 0 0.608695652174
-12 => -7 1.0
-3 0 => -5 0.529411764706
-3 0 => -7 0.235294117647
-3 0 => -3 0.235294117647
0 -5 0 => -5 0.2
0 -5 0 => 2 0.8
-12 -7 => -8 1.0
-5 -3 0 => -7 1.0
-8 => -5 0.125
-8 => -7 0.4375
-8 => -12 0.4375
-12 -7 -8 => -7 1.0
-5 -7 -8 => -5 0.222222222222
-5 -7 -8 => -12 0.777777777778
-3 2 => -3 1.0
0 -3 => 0 0.722222222222
0 -3 => 2 0.0555555555556
0 -3 => -1 0.222222222222
0 -5 -7 => -5 0.125
0 -5 -7 => -8 0.875
-6 => -5 1.0
0 -7 => -5 1.0
-8 -7 => -5 1.0
0 -5 -3 => -5 0.5
0 -5 -3 => 0 0.5
-2 => -3 1.0
-3 -5 -7 => -8 1.0
-7 -5 => 0 0.0416666666667
-7 -5 => -7 0.0416666666667
-7 -5 => -3 0.75
-7 -5 => -2 0.166666666667
-1 -5 => 0 0.444444444444
-1 -5 => -6 0.555555555556
-5 -7 => -5 0.28
-5 -7 => -8 0.72
-3 -5 -7 -8 => -5 1.0
-7 -5 -3 => -1 1.0
