-4|-8	-1|-4	1.0
-3|5	7|-3	0.5
-3|5	-5|-3	0.5
-1|0	2|-1	0.0555555555556
-1|0	0|	0.555555555556
-1|0	-3|-1	0.333333333333
-1|0	-5|-1	0.0555555555556
-1|-3.2	7|-1	0.666666666667
-1|-3.2	-5|-1	0.333333333333
7|0	-1|7	0.666666666667
7|0	2|7.0	1.0
0|	-7|0	0.5
0|	-8|0	0.5
0|	-1|0	0.0555555555556
0|	4|0	0.625
0|	7|0	0.333333333333
0|	5|0	1.0
0|	-10|	0.0151515151515
0|	-3|0	0.166666666667
0|	-5|0	0.2
0|	2|	0.30303030303
9|-5	0|	1.0
5|4.5	4|5	0.75
5|4.5	9|5	0.25
-1|	7|-1	0.4
-1|	2|-1	0.111111111111
-1|	4|-1	1.0
-1|	-12|	0.0181818181818
-1|	0|	0.381818181818
-1|	-7|-1	0.333333333333
-1|	-5|-1	0.285714285714
-1|	-3|-1	0.375
0|-5	-7|0	0.333333333333
0|-5	-3|0	0.333333333333
0|-5	2|0.-5	1.0
-1|-3	2|-1	0.0909090909091
-1|-3	7|-1	0.272727272727
-1|-3	0|-1.-3	0.666666666667
-1|-3	-5|-1	0.272727272727
-1|-3	-3|-1	0.0909090909091
-6|-12	-3|-6	1.0
2|0.2	4|	0.666666666667
2|0.2	-7|2	0.333333333333
-1|-8	-7|-1	1.0
-8|4	0|-8	1.0
4|0	-3|4	0.125
4|0	7|4	0.25
4|0	5|	0.625
-8|-7	0|-8	0.5
-8|-7	-1|-8	0.5
0|7	4|0.7	0.333333333333
0|-1.-3	-1|0	0.666666666667
0|-1.-3	5|0	0.333333333333
9|	11|	0.166666666667
9|	12|	0.0833333333333
9|	0|	0.0833333333333
9|	-3|9	0.5
9|	7|9	1.0
9|	5|9	0.5
9|	4|9	0.5
4|5	-1|4	0.2
4|5	-5|4	0.1
4|5	2|4	0.3
4|5	5|4.5	0.25
0|-3	-7|0	0.166666666667
0|-3	-1|0	0.333333333333
0|-3	-10|	0.166666666667
0|-3	2|	0.333333333333
2|4	4|2.4	0.666666666667
2|4	0|2.4	1.0
2|4	-3|2	0.2
2|4	5|2	0.2
9|10	5|9	0.5
9|10	12|	0.5
11|	-5|11	1.0
11|	2|11	1.0
-3|-1	-1|-3	0.25
-3|-1	-4|	0.125
-3|-1	5|-3	0.125
-3|-1	0|-3	0.125
-3|-1	-5|-3	0.375
-8|-4	-3|-8	1.0
-3|6	-1|-3.6	1.0
0|-7	-5|0	0.5
0|-7	7|0	0.5
1|	4|1	1.0
-5|4	-3|-5	1.0
2|-5	-6|2	0.333333333333
2|-5	-5|2	0.333333333333
2|-5	0|2	0.333333333333
-1|-6	-5|-1	1.0
-7|0	-1|-7	0.5
-7|0	-10|	0.5
-7|2	-3|-7	1.0
4|-1	-1|4	1.0
4|9	6|	0.5
4|9	5|	0.5
2|11	7|2	1.0
5|-7	-1|5	1.0
0|2.4	2|0.2	1.0
-3|-5	6|	0.2
-3|-5	-1|-3	0.6
-3|-5	-6|	0.2
-7|-3	5|-7	1.0
-5|12	2|-5	1.0
0|4	-8|0	0.222222222222
0|4	2|0.4	1.0
0|4	-1|0	0.222222222222
0|4	4|0	0.111111111111
0|4	-3|0	0.111111111111
0|4	-5|0	0.222222222222
-1|-7	2|-1.-7	1.0
5|129	-2|	1.0
10|	9|10	0.5
-8|0	-5|-8	0.5
-8|0	-6|-8	0.5
-1|-3.0	-5|-1	1.0
4|2.4	6|	0.333333333333
4|2.4	5|	0.666666666667
9|-6	11|	1.0
4|-5	0|4	0.5
4|-5	2|4	0.5
-6|-5	-5|-6	0.75
-6|-5	-8|-6	0.25
-5|-8	-2|	1.0
5|9	0|5	0.5
5|9	2|5	0.5
5|7	9|5	0.125
5|7	4|5.7	0.25
5|7	0|5	0.375
-3|	9|-3	1.0
-3|	0|-3	0.166666666667
-3|	12|	0.0232558139535
-3|	129|	0.0232558139535
-3|	-1|-3	0.272727272727
-3|	7|-3	0.5
-3|	6|	0.0232558139535
-3|	-5|-3	0.142857142857
-3|	2|-3	0.5
-3|	1|	0.0232558139535
-3|	-4|	0.116279069767
-3|	-6|	0.0232558139535
-3|	5|-3	1.0
-3|	-8|-3	1.0
-3|	-7|-3	1.0
-3|	4|-3	1.0
2|-1.5	-5|2	1.0
-8|-6	-6|-8	1.0
6|	2|6	1.0
6|	-3|6	1.0
6|	-1|6	1.0
4|0.7	7|4	0.333333333333
4|0.7	5|4.0.7	1.0
4|0.7	-3|4	0.333333333333
-7|-1	0|-7	0.333333333333
-7|-1	-5|-7	0.333333333333
-7|-1	4|-7	0.333333333333
4|7	-5|4	0.25
4|7	0|4	0.5
4|7	2|4	0.25
2|5	-1|2.5	0.5
2|5	4|	0.2
2|5	0|2	0.4
2|-6	-5|2	1.0
-6|-8	-1|-6	0.5
-6|-8	2|-6	0.5
5|4.0.7	-3|5	1.0
-1|5	2|-1.5	1.0
4|-8	-3|4	1.0
2|-3	-3|2	0.5
2|-3	0|2	0.5
4|1	9|4	1.0
-3|2	-1|-3.2	0.333333333333
-3|2	0|-3	0.428571428571
-3|2	12|	0.142857142857
7|9	10|	1.0
5|2	-3|5	0.333333333333
5|2	7|	0.666666666667
4|5.7	-5|4	0.25
4|5.7	2|4	0.75
-1|7	0|	1.0
2|-10	-1|	1.0
2|0.-8	-3|2	0.5
2|0.-8	-1|	0.5
7|	5|7	0.125
7|	9|7	0.333333333333
7|	10|	0.0714285714286
7|	-1|7	1.0
7|	0|7	1.0
7|	12|	0.0357142857143
7|	2|	0.178571428571
7|	4|7	0.25
9|5	7|9	0.666666666667
9|5	11|	0.333333333333
-2|	-3|-2	1.0
-2|	7|-2	0.5
-2|	5|	0.25
-8|-5	0|-8	0.25
-8|-5	-7|-8	0.25
-8|-5	-4|-8	0.25
-8|-5	4|-8	0.25
-3|-8	0|-3	0.5
-3|-8	-4|	0.5
-5|-7	-8|-5	0.5
-5|-7	-7|-5	0.5
4|-3	-8|4	1.0
-3|0	7|-3	0.166666666667
-3|0	-5|-3	0.166666666667
-3|0	-8|-3	0.166666666667
-3|0	-1|-3.0	1.0
-3|0	9|-3	0.166666666667
-5|-10	-1|-5	1.0
-3|-2	129|	1.0
12|	7|12	1.0
12|	4|12	1.0
12|	-5|12	1.0
4|12	7|4	1.0
-1|6	7|-1	1.0
-5|	-1|-5	0.166666666667
-5|	4|-5	0.5
-5|	2|-5	0.333333333333
-5|	9|-5	1.0
-5|	-6|-5	0.75
-5|	0|-5	0.333333333333
-5|	7|-5	1.0
-5|	-2|	0.0277777777778
-5|	-8|-5	0.25
-5|	-3|-5	0.2
-5|	5|-5	1.0
-5|	-7|-5	0.333333333333
2|-1	4|	0.333333333333
2|-1	-8|2	0.111111111111
2|-1	-5|2	0.111111111111
2|-1	0|2	0.111111111111
2|-1	7|2	0.333333333333
-3|9	2|-3	0.5
-3|9	1|	0.5
0|5	4|0	0.6
0|5	2|	0.2
0|5	-3|0	0.2
2|0.-5	-3|2	1.0
4|	-1|4	0.6
4|	7|4	0.333333333333
4|	6|	0.0588235294118
4|	-8|4	1.0
4|	-3|4	0.5
4|	5|	0.294117647059
4|	0|4	0.222222222222
4|	2|4	0.2
4|	-5|4	1.0
4|	9|4	1.0
9|-3	5|9	1.0
7|-3	2|7.-3	1.0
7|-3	4|7	0.5
-5|2	-8|-5	0.25
-5|2	4|-5	0.25
-5|2	-1|-5	0.25
-5|2	2|-5	0.25
-10|	-5|-10	1.0
-10|	2|-10	1.0
-1|-5	2|-1	0.5
-1|-5	-7|-1	0.166666666667
-1|-5	0|-1.-5	1.0
-1|-5	-12|	0.166666666667
2|-1.-7	-8|2	1.0
0|-8	2|0.-8	0.5
0|-8	-1|0	0.333333333333
-3|-7	-5|-3	1.0
9|7	-3|9	0.666666666667
9|7	4|9	0.333333333333
0|2	2|0.2	0.333333333333
0|2	-1|0	0.461538461538
0|2	7|0	0.153846153846
0|2	-5|0	0.153846153846
-4|	-8|-4	1.0
-4|	-1|-4	1.0
-4|	-3|-4	0.75
5|	9|5	0.333333333333
5|	-2|	0.0882352941176
5|	0|5	0.2
5|	-1|5	1.0
5|	-3|5	0.5
5|	4|5	0.1
5|	2|5	0.4
5|	7|	0.147058823529
5|-3	-2|	1.0
2|7.0	5|2	1.0
-7|-8	-5|-7	1.0
7|12	9|7	1.0
-5|-6	4|-5	0.2
-5|-6	-6|-5	0.6
-5|-6	-7|-5	0.2
5|-5	2|5	1.0
-3|-4	4|-3	0.25
-3|-4	-4|	0.75
9|4	4|9	1.0
-5|-1	0|-5	0.285714285714
-5|-1	-3|-5	0.285714285714
-5|-1	-8|-5	0.142857142857
-5|-1	7|-5	0.142857142857
-5|-1	-1|-5	0.142857142857
7|-1	5|7	0.4
7|-1	0|7	0.4
7|-1	4|7	0.2
-1|2.5	-5|-1	0.5
-1|2.5	-7|-1	0.5
-3|-6	2|-3	0.5
-3|-6	-5|-3	0.5
-7|	-3|-7	1.0
-7|	-10|	0.0909090909091
-7|	0|-7	0.5
-7|	-1|-7	1.0
-7|	-5|-7	0.5
-7|	-8|-7	0.5
-7|	4|-7	1.0
-7|	5|-7	1.0
-5|0	0|-5	0.2
-5|0	-8|-5	0.2
