-7 -3 0 -3 => 0 1.0
4 0 -5 => 2 1.0
0 => 16 0.0357142857143
0 => -5 0.142857142857
0 => -7 0.151785714286
0 => -12 0.107142857143
0 => -3 0.285714285714
0 => -19 0.107142857143
0 => 2 0.169642857143
2 -5 2 => -22 1.0
16 => 0 1.0
-1 => 2 1.0
-5 0 => -5 1.0
7 -10 => 8 0.25
7 -10 => 6 0.75
2 -22 => -10 0.0625
2 -22 => -6 0.875
2 -22 => 129 0.0625
0 -3 0 -3 => 4 1.0
-5 2 -22 => -10 1.0
4 2 => 0 1.0
12 -19 => 2 0.5
12 -19 => 4 0.5
-10 2 -5 => -22 1.0
-8 => -10 0.48
-8 => 4 0.52
-19 2 => -22 1.0
-13 -10 => 2 1.0
-12 -19 => -8 1.0
-5 2 => -5 0.866666666667
-5 2 => -13 0.0666666666667
-5 2 => -22 0.0666666666667
0 -19 -8 => 4 1.0
-12 4 -12 => -10 1.0
-12 2 => -22 1.0
-6 -10 => 0 1.0
-1 2 -5 => 2 1.0
-13 -10 2 => -5 1.0
-17 2 => -13 1.0
-5 2 -13 => -1 1.0
4 0 => -5 0.0625
4 0 => 2 0.9375
12 -19 2 => -22 1.0
-17 => -5 0.342105263158
-17 => 2 0.657894736842
-5 4 => 0 1.0
0 2 -17 => -5 1.0
12 0 => -7 1.0
-19 4 => 16 1.0
-12 4 => 129 0.04
-12 4 => -12 0.96
4 2 0 => 16 1.0
0 -12 => -19 1.0
-5 14 => -1 1.0
-3 => -19 0.0322580645161
-3 => 0 0.483870967742
-3 => -6 0.241935483871
-3 => 4 0.241935483871
14 -5 => 14 1.0
6 => 2 0.666666666667
6 => 4 0.333333333333
0 -19 => -8 1.0
-6 2 => 0 1.0
-1 2 14 => 7 1.0
-12 -10 => 2 1.0
-8 4 => 0 0.0769230769231
-8 4 => -12 0.923076923077
0 -3 => -19 0.0625
0 -3 => 0 0.46875
0 -3 => 4 0.46875
-19 => 2 0.107142857143
-19 => -8 0.857142857143
-19 => 4 0.0357142857143
-7 -3 0 => -3 1.0
-8 -10 => -12 1.0
-10 2 => -5 0.5
-10 2 => -17 0.5
7 => -10 1.0
16 0 => 2 0.666666666667
16 0 => 16 0.333333333333
16 0 2 => 14 1.0
-3 0 => -3 1.0
12 => -19 0.5
12 => 0 0.5
2 -22 -6 => -3 1.0
-3 -6 => 2 1.0
0 -5 2 => -13 1.0
-5 => 14 0.0459770114943
-5 => -22 0.287356321839
-5 => 0 0.172413793103
-5 => 2 0.172413793103
-5 => 4 0.172413793103
-5 => -12 0.149425287356
-1 2 => -5 0.2
-1 2 => 14 0.8
8 4 => 12 1.0
-10 0 => -19 0.461538461538
-10 0 => -12 0.461538461538
-10 0 => -3 0.0769230769231
4 => 12 0.027027027027
4 => 16 0.027027027027
4 => 0 0.216216216216
4 => 2 0.027027027027
4 => -12 0.689189189189
4 => 129 0.0135135135135
-12 -19 -8 => -10 1.0
2 -5 => 2 0.025641025641
2 -5 => -22 0.641025641026
2 -5 => -12 0.333333333333
6 4 => 12 1.0
-10 => 0 0.282608695652
-10 => 6 0.0326086956522
-10 => 2 0.54347826087
-10 => -12 0.130434782609
-10 => 8 0.0108695652174
-8 4 0 => -5 1.0
-10 0 -3 => -19 1.0
12 -19 2 -22 => 129 1.0
-10 -12 => 4 1.0
2 0 => -7 0.882352941176
2 0 => 16 0.117647058824
-17 -5 => 2 1.0
-3 -19 => 2 1.0
-8 4 -12 => 4 1.0
0 -3 0 => -3 1.0
-13 => -10 0.961538461538
-13 => -1 0.0384615384615
-5 -12 => 2 1.0
-3 4 -12 => -5 1.0
-3 4 => -12 1.0
0 2 => -8 0.0526315789474
0 2 => 4 0.0526315789474
0 2 => -17 0.684210526316
0 2 => 14 0.210526315789
-12 -5 => 0 1.0
14 => -5 0.333333333333
14 => -1 0.333333333333
14 => 7 0.333333333333
-7 -3 => 0 1.0
-6 -3 => -6 1.0
-5 -22 => -6 1.0
-5 2 -5 => -12 1.0
-7 => 4 0.117647058824
-7 => -3 0.882352941176
0 -5 => 2 0.0625
0 -5 => 4 0.9375
2 => 12 0.0135135135135
2 => 14 0.0540540540541
2 => -22 0.108108108108
2 => -5 0.263513513514
2 => 0 0.114864864865
2 => -13 0.175675675676
2 => 4 0.00675675675676
2 => -17 0.256756756757
2 => -8 0.00675675675676
129 => -12 0.5
129 => -6 0.5
-5 -22 -6 => -10 1.0
-12 => -19 0.133333333333
-12 => -10 0.277777777778
-12 => -5 0.166666666667
-12 => 2 0.144444444444
-12 => 4 0.277777777778
2 4 => 16 1.0
0 2 14 => -5 1.0
-7 4 => 2 1.0
-6 => -10 0.454545454545
-6 => 2 0.272727272727
-6 => -3 0.272727272727
6 2 => 12 1.0
-12 -10 2 => -17 1.0
-22 => -10 0.0243902439024
-22 => -6 0.951219512195
-22 => 129 0.0243902439024
12 0 -7 => 4 1.0
8 => 4 1.0
