15|14.10	17|15.14.10	1.0
12|	17|12	0.5
12|	15|12	1.0
20|	15|20	1.0
20|	17|20	1.0
20|	22|	0.25
20|	19|20	1.0
12|13	10|12	1.0
15|17.15	17|15	0.5
15|17.15	3|15	0.5
7|2	5|7.2	1.0
7|9	11|7	1.0
4|8	5|4.8	1.0
14|19	15|14.19	1.0
14|19	3|14	0.333333333333
12|14.7	9|12	1.0
14|17	17|14	0.333333333333
14|17	11|14	0.333333333333
14|17	15|14.17	1.0
14|12	15|14.12	0.5
14|12	3|14	0.0909090909091
14|12	8|14	0.181818181818
14|12	11|14	0.181818181818
14|12	10|14	0.181818181818
4|	7|4	1.0
4|	5|4	0.25
4|	2|4	1.0
12|14.10	15|12	1.0
19|17	14|19	0.333333333333
19|17	20|	0.666666666667
11|12.11	7|11	1.0
5|12	14|5	0.5
5|12	3|5	0.25
5|12	4|5.12	1.0
15|14.19	10|15	1.0
9|-4	12|9	1.0
5|8	2|5	1.0
7|17	15|7	1.0
10|9	13|	1.0
12|10	16|	0.333333333333
12|10	17|12	0.333333333333
12|10	8|12	0.333333333333
20|19.22	17|20	1.0
9|7	2|9	0.333333333333
9|7	11|9	0.666666666667
11|12	10|11	0.125
11|12	7|11	0.125
11|12	12|11.12	0.285714285714
11|12	8|11	0.125
11|12	15|11	0.125
6|12	15|6	0.5
6|12	14|6	0.5
15|	11|	0.0425531914894
15|	19|15	1.0
15|	14|15	0.153846153846
15|	3|15	1.0
15|	7|15	0.5
15|	12|15	0.333333333333
15|	10|15	0.666666666667
15|	17|15	0.166666666667
7|14	12|7	1.0
2|3	3|	1.0
-4|	9|-4	1.0
16|17	0|	1.0
12|11	7|12	0.352941176471
12|11	6|12	0.117647058824
12|11	5|12	0.117647058824
12|11	11|12.11	1.0
12|11	14|12	0.235294117647
12|11	15|12	0.0588235294118
14|7.15	15|14.7	1.0
5|	4|	0.09375
5|	8|5	0.25
5|	2|5	1.0
5|	-4|	0.0625
5|	3|5	0.333333333333
5|	14|5	1.0
5|	7|5	0.333333333333
8|7	3|8	0.25
8|7	14|8	0.25
8|7	2|8	0.25
8|7	7|8	0.25
7|10	5|7.10	1.0
7|10	3|7	0.5
14|7.11	12|14.7	1.0
7|12	8|7	0.666666666667
7|12	14|7.12	1.0
14|12.15	10|14	1.0
14|12.17	8|14	1.0
12|17	14|12.17	1.0
8|5.3	12|8	1.0
11|14	7|11	0.5
11|14	14|11	0.5
7|15	10|7	0.5
7|15	14|7.15	1.0
2|9	5|2	1.0
8|12	7|8.12	1.0
11|12.14	8|11	0.5
11|12.14	12|11.12	0.5
14|8	17|14	0.5
14|8	129|	0.5
17|15.14.10	12|17	1.0
15|10	17|15.10	1.0
15|10	10|15	0.5
15|14.17	10|15	1.0
14|	11|14	0.5
14|	17|14	0.4
14|	13|	0.0350877192982
14|	19|14	0.5
14|	2|14	1.0
14|	3|14	1.0
14|	15|	0.315789473684
14|	8|14	0.5
14|	129|	0.0175438596491
14|	10|14	1.0
14|	7|14	1.0
14|	6|14	1.0
14|	12|14	0.222222222222
8|7.3	3|8	1.0
22|	19|22	1.0
15|17.19	14|15	1.0
2|	12|2	1.0
2|	7|2	1.0
2|	11|2	1.0
2|	3|	0.1875
2|	10|2	1.0
2|	5|2	1.0
2|	4|2	1.0
11|7	9|11	0.5
11|7	2|11	0.5
129|	17|	1.0
12|14	9|12	0.222222222222
12|14	11|12.14	0.5
12|14	15|12	0.222222222222
12|14	14|12.14	1.0
9|12	11|9	1.0
14|6	6|14	1.0
3|14	14|3	1.0
15|14.15	7|15	0.333333333333
15|14.15	17|15	0.666666666667
8|5.2	11|	1.0
8|11	5|8	1.0
12|15	14|12.15	1.0
12|15	6|12	0.333333333333
12|15	5|12	0.333333333333
17|19	20|17	0.285714285714
17|19	16|17	0.285714285714
17|19	7|17	0.142857142857
17|19	15|17.19	1.0
10|2	14|10	1.0
15|12	14|15	1.0
8|7.8	7|8	1.0
4|2	7|4	1.0
14|15.11.17	19|14	1.0
7|11	14|7.11	1.0
7|11	11|7	0.5
7|5	10|7	0.333333333333
7|5	0|	0.333333333333
7|5	9|7	0.333333333333
17|14	15|17	0.6
17|14	11|17	0.4
15|11.17	14|15.11.17	1.0
10|13	7|10	1.0
3|	7|3	0.285714285714
3|	12|3	0.333333333333
3|	14|3	1.0
3|	2|3	1.0
3|	5|3	1.0
12|8	17|12	0.5
12|8	14|12	0.5
9|6	7|9	1.0
5|7.8	4|	0.5
5|7.8	7|5	0.5
12|3	3|12	0.333333333333
12|3	2|12	0.666666666667
17|20	14|17	1.0
7|4	12|7	1.0
11|12.9	10|11	0.5
11|12.9	12|11.12	0.5
3|7	7|3	1.0
15|11	14|15	1.0
7|8.12	10|7.8	1.0
8|	11|	0.0769230769231
8|	3|8	1.0
8|	14|8	0.5
8|	2|8	1.0
8|	5|8	1.0
8|	4|8	1.0
8|	12|8	0.5
8|	7|8	0.2
