2|5	4|2.5	1.0
-1|0	-2|	0.0625
-1|0	7|-1	0.0625
-1|0	5|-1	0.0625
-1|0	4|-1	0.0625
-1|0	0|-1	0.75
2|7	3|2	1.0
7|0	9|7	1.0
0|	3|0	1.0
0|	-5|	0.375
0|	-1|0	0.75
0|	4|0	0.16
0|	7|0	1.0
0|	12|0	1.0
0|	1|0	1.0
16|	9|16	0.5
12|11	11|12	0.2
12|11	4|12	0.6
12|11	14|12	0.2
-1|	2|-1	0.166666666667
-1|	-2|	0.0322580645161
-1|	5|-1	1.0
-1|	4|-1	1.0
-1|	0|-1	0.533333333333
-1|	7|-1	1.0
0|-5	-5|	0.633333333333
0|-5	4|0.-5	1.0
0|-5	-1|0.-5	1.0
5|4	4|5.4	0.125
5|4	11|5	0.272727272727
19|	17|	1.0
9|16	8|9	0.5
9|16	11|9	0.5
4|0.-5	2|4.0	1.0
8|9	11|8	1.0
4|0	0|4.0	1.0
4|0	7|4	0.16
4|0	12|4	0.12
4|0	2|4.0	1.0
4|0	9|	0.16
3|5	2|3	0.714285714286
3|5	8|3	0.285714285714
9|	8|9	1.0
9|	12|9	1.0
9|	7|9	0.888888888889
9|	11|9	1.0
9|	3|9	1.0
9|4.11	8|9	1.0
11|	4|11	0.666666666667
11|	6|	0.0434782608696
11|	2|11	1.0
11|	9|11	0.166666666667
11|	8|11	1.0
11|	-2|	0.0869565217391
11|	14|	0.0434782608696
11|	12|11	0.2
9|11	7|9.11	0.8
9|11	11|9	0.166666666667
1|	4|1	1.0
1|	-5|1	1.0
1|	2|1	0.25
4|2.5	-1|	1.0
7|8.7.6	2|7	1.0
3|4	2|3	1.0
3|9	4|3	1.0
1|2	2|1	1.0
2|11	5|2	1.0
11|5	12|11	1.0
4|-1	2|4.-1	1.0
12|9	11|12	1.0
14|4	13|	1.0
0|4	4|0.4	0.363636363636
0|4	-5|	0.05
0|4	-1|0	0.35
0|4	1|0	0.05
2|4.1	-3|	1.0
-5|1	1|-5	1.0
0|4.5.4	-5|	0.5
0|4.5.4	1|0	0.5
10|	13|	0.333333333333
10|	12|10	1.0
10|	8|	0.333333333333
7|6	8|7.6	1.0
4|0.2	0|4.0	1.0
0|-5.-4	-1|0.-5	1.0
12|0	11|12.0	1.0
2|4.5	0|2	0.6
2|4.5	4|2	0.4
2|1	0|2	0.25
2|1	5|2	0.25
2|1	4|2	0.5
0|12	7|0	1.0
5|7	7|5	0.107142857143
5|7	4|5.7	0.0555555555556
5|7	3|5	0.25
3|2	7|3	0.285714285714
3|2	0|3	0.142857142857
3|2	5|3	0.571428571429
4|11	14|4	0.333333333333
4|11	9|4.11	1.0
-3|	2|-3	1.0
8|3	7|8.3	1.0
6|	7|6	1.0
11|12.7	6|	0.2
11|12.7	8|11	0.2
11|12.7	2|11	0.6
7|3	5|7.3	1.0
5|7.3	3|5	1.0
13|	16|	0.333333333333
13|	12|13	0.5
2|-3	5|2	1.0
4|1	2|4.1	1.0
2|12	4|2	1.0
7|9	5|7	0.888888888889
7|9	-1|	0.111111111111
5|2	4|5.2	0.0625
5|2	11|5	0.0555555555556
5|2	2|5	0.0555555555556
7|	12|7	0.555555555556
7|	5|7	0.25
7|	9|7	1.0
7|	2|7	1.0
7|	-1|	0.0192307692308
7|	8|	0.173076923077
-1|0.-5	-2|	1.0
-2|	-1|-2	0.666666666667
7|8	2|7	0.0909090909091
7|8	5|7.8	0.714285714286
7|8	8|	0.272727272727
5|3	7|5	1.0
12|7	11|12.7	0.2
12|7	0|12	0.444444444444
1|-5	4|1	0.5
1|-5	-5|1	0.5
12|	10|	0.0322580645161
12|	11|12	0.0714285714286
12|	15|	0.0645161290323
12|	4|12	0.5
12|	2|12	1.0
12|	0|12	1.0
12|	14|12	1.0
4|12	5|4.12	1.0
4|12	12|4	0.5
-5|	1|-5	0.5
-5|	0|-5	0.633333333333
12|13	11|12.13	1.0
12|13	10|	0.5
4|21	5|4	1.0
2|-1	0|2	0.166666666667
2|-1	5|2	0.833333333333
8|7.6	7|8.7.6	1.0
4|5.-1	3|4	1.0
4|3	14|4	1.0
7|8.3	8|	1.0
14|12	15|	1.0
4|	5|4	0.272727272727
4|	7|4	0.411764705882
4|	3|4	1.0
4|	19|	0.010752688172
4|	12|4	0.5
4|	-5|	0.0215053763441
4|	14|4	1.0
4|	-1|	0.010752688172
4|	0|4	0.05
4|	9|	0.0645161290323
4|	2|	0.258064516129
0|4.0	-1|0	1.0
0|-1	3|0	0.0666666666667
0|-1	-5|	0.533333333333
0|-1	-1|0	0.2
0|-1	12|0	0.133333333333
0|-1	1|0	0.0666666666667
12|10	15|	1.0
9|7	12|9	1.0
8|11	9|8	1.0
4|5.2	-5|	0.0625
4|5.2	3|4	0.0625
4|5.2	0|4	0.875
5|-1	4|5.-1	1.0
0|-1.0.2	3|0	0.333333333333
0|-1.0.2	12|0	0.666666666667
15|	16|	0.333333333333
15|	14|	0.666666666667
5|7.9.11	4|5.7.9.11	1.0
21|	4|21	1.0
2|3	3|2	0.666666666667
2|3	1|2	0.111111111111
2|3	-4|	0.111111111111
2|3	5|2	0.111111111111
-4|	-5|-4	1.0
-5|-4	0|-5.-4	1.0
5|	4|5	0.0232558139535
5|	11|5	1.0
5|	2|5	1.0
