-9|	-13|-9	1.0
-5|-1	-10|	0.666666666667
-5|-12	-12|	1.0
-5|-13	-12|-5.-13	1.0
-7|	-3|-7	1.0
-7|	-10|	0.125
-7|	-5|-7	0.333333333333
-7|	0|-7	1.0
-7|	-8|-7	1.0
-7|	-13|	0.166666666667
-7|	-15|	0.125
-7|	2|	0.0833333333333
-7|	-1|-7	0.666666666667
-5|0	-3|-5	1.0
2|	-7|2	0.666666666667
2|	-8|2	1.0
2|	-4|	0.166666666667
2|	-1|2	1.0
-10|-4	-8|-10	1.0
129|	-5|	0.5
129|	-1|129	1.0
-1|2	0|-1	1.0
-5|-3	-3|-5	0.5
-5|-3	-8|-5	0.5
-5|-12.-5.-13	-12|-5.-12.-5.-13	1.0
-12|	-7|-12	1.0
-12|	-8|-12	0.5
-12|	-5|-12	1.0
-12|	0|-12	0.285714285714
-12|	-3|-12	0.125
-12|	-1|	0.0294117647059
-7|-10	-5|-7	0.333333333333
-7|-10	2|	0.333333333333
-7|-10	-1|-7	0.333333333333
2|-4	-4|	1.0
-1|-4	2|-1	0.25
-1|-4	-3|	0.25
-1|-4	0|-1	0.25
-1|-4	-8|-1	0.25
-10|0	-5|-10	0.333333333333
-10|0	-1|-10	0.666666666667
-8|2	0|-8	1.0
-8|-10	-1|-8	1.0
-7|-5	-5|-7	0.333333333333
-7|-5	-8|-7	0.333333333333
-7|-5	-10|	0.333333333333
-15|	-5|-15	1.0
-15|	-13|-15	1.0
-15|	-7|-15	1.0
