24 => -12 0.666666666667
24 => 4 0.333333333333
6 -3 => -5 0.5
6 -3 => 6 0.5
4 0 -5 => 0 1.0
0 -1 => 7 1.0
5 -5 5 => -5 1.0
0 7 => 8 1.0
0 => 16 0.0714285714286
0 => -5 0.428571428571
0 => -1 0.0714285714286
0 => 4 0.142857142857
0 => 7 0.0714285714286
0 => 8 0.0714285714286
0 => -8 0.142857142857
16 => 24 0.166666666667
16 => 7 0.166666666667
16 => 19 0.166666666667
16 => 0 0.166666666667
16 => -17 0.166666666667
16 => -19 0.166666666667
-1 => 5 0.166666666667
-1 => 7 0.666666666667
-1 => 6 0.166666666667
-5 0 => -5 0.5
-5 0 => 4 0.5
9 -12 => 7 1.0
5 -17 => 11 1.0
19 => 24 1.0
5 -5 9 => -12 1.0
-15 -8 => 14 1.0
0 4 => 0 0.5
0 4 => 5 0.5
-10 -3 => 6 1.0
9 => 0 0.75
9 => -12 0.25
11 => 12 0.75
11 => 5 0.25
5 12 => 5 1.0
7 0 => -5 0.666666666667
7 0 => 16 0.333333333333
129 -5 => 5 1.0
11 5 -5 => 9 1.0
4 -5 => -7 0.105263157895
4 -5 => -10 0.0526315789474
4 -5 => 3 0.0526315789474
4 -5 => -12 0.0526315789474
4 -5 => 5 0.0526315789474
4 -5 => 4 0.473684210526
4 -5 => -17 0.210526315789
12 16 => 24 1.0
5 -3 => -12 0.6
5 -3 => 5 0.4
14 -5 5 => 12 1.0
4 -5 4 -5 => -10 0.125
4 -5 4 -5 => -7 0.25
4 -5 4 -5 => -12 0.125
4 -5 4 -5 => -17 0.5
9 0 -5 => 11 1.0
7 -5 => 0 0.5
7 -5 => 6 0.5
4 0 => -5 0.5
4 0 => 4 0.5
16 -17 => 14 1.0
-17 11 => 12 1.0
-8 => 0 0.333333333333
-8 => 14 0.333333333333
-8 => 16 0.333333333333
-17 => 11 0.0909090909091
-17 => 14 0.0909090909091
-17 => -5 0.363636363636
-17 => -1 0.0909090909091
-17 => 9 0.0909090909091
-17 => 5 0.272727272727
-17 11 12 => 16 1.0
-12 4 -5 => 4 1.0
-19 14 => 0 1.0
12 -12 -5 => 14 1.0
8 -17 => -1 1.0
4 -12 => -5 0.5
4 -12 => 129 0.5
-1 6 => 0 1.0
-3 => -5 0.1
-3 => -12 0.3
-3 => 5 0.4
-3 => 6 0.2
14 -5 => 5 1.0
6 => -5 0.25
6 => 0 0.25
6 => -3 0.5
12 5 -5 => 11 1.0
24 -12 -5 => 4 1.0
7 => -5 0.2
7 => 0 0.3
7 => -1 0.2
7 => -17 0.2
7 => 8 0.1
4 -5 -12 -5 => 4 1.0
24 -12 -5 4 => -5 1.0
7 -17 => 9 0.5
7 -17 => 5 0.5
4 -17 => 5 1.0
14 0 => 8 1.0
-5 0 -5 => 4 1.0
5 -1 => 5 1.0
4 5 => -17 1.0
-5 6 => -5 1.0
16 7 => -5 1.0
-19 => 14 1.0
-17 -5 5 -5 => 5 1.0
4 -5 -12 -5 4 -5 => 3 1.0
16 0 => -8 1.0
129 4 => -12 1.0
-24 -5 => 5 1.0
8 7 => -17 1.0
-17 5 => -12 0.666666666667
-17 5 => -1 0.333333333333
4 -5 -12 => -5 1.0
0 16 => 19 1.0
0 -1 7 => -17 1.0
12 => 5 0.25
12 => -12 0.25
12 => -15 0.25
12 => 16 0.25
-24 -5 5 => 7 1.0
-5 => 11 0.0526315789474
-5 => 14 0.0175438596491
-5 => 16 0.0175438596491
-5 => 3 0.0175438596491
-5 => 0 0.0350877192982
-5 => -7 0.0350877192982
-5 => -12 0.0877192982456
-5 => 5 0.210526315789
-5 => 4 0.350877192982
-5 => -17 0.0701754385965
-5 => 6 0.0175438596491
-5 => 9 0.0526315789474
-5 => -1 0.0175438596491
-5 => -10 0.0175438596491
4 -12 -5 => 5 1.0
4 => -24 0.0384615384615
4 => -5 0.730769230769
4 => 0 0.0769230769231
4 => -12 0.0384615384615
4 => 5 0.0384615384615
4 => -17 0.0769230769231
14 16 => 0 0.5
14 16 => 7 0.5
12 5 => -5 1.0
4 -5 -12 -5 4 => -5 1.0
-10 => -3 1.0
5 -5 => 9 0.1
5 -5 => 11 0.1
5 -5 => -12 0.4
5 -5 => 5 0.4
-8 0 => -8 1.0
-7 -3 => 5 1.0
-3 6 => -3 1.0
5 -12 => 4 1.0
9 0 => -5 0.666666666667
9 0 => 7 0.333333333333
-1 5 => -12 1.0
-17 -5 => 5 1.0
-5 -17 => -5 1.0
4 -5 4 => -5 0.888888888889
4 -5 4 => -17 0.111111111111
-17 -5 5 => -5 1.0
5 => 12 0.0434782608696
5 => 7 0.0869565217391
5 => -5 0.434782608696
5 => -12 0.130434782609
5 => -1 0.0434782608696
5 => -3 0.217391304348
5 => -17 0.0434782608696
-3 5 => -3 1.0
0 -5 4 => -24 1.0
24 4 => -12 1.0
-24 => -5 1.0
-12 4 -5 4 => -17 1.0
-5 5 => -5 0.666666666667
-5 5 => 12 0.0833333333333
-5 5 => -3 0.0833333333333
-5 5 => 7 0.166666666667
-8 16 => -19 1.0
6 -5 => 16 1.0
-1 7 => 0 0.25
-1 7 => -1 0.5
-1 7 => -17 0.25
11 5 => -5 1.0
-12 -5 => 5 0.0434782608696
-12 -5 => 4 0.869565217391
-12 -5 => 14 0.0869565217391
-17 14 => -5 1.0
14 => -5 0.25
14 => 0 0.25
14 => 16 0.5
-7 => -3 1.0
0 -5 => 9 0.333333333333
0 -5 => 11 0.333333333333
0 -5 => 4 0.166666666667
0 -5 => 0 0.166666666667
129 => -5 0.5
129 => 4 0.5
6 0 => -1 1.0
5 -5 5 -5 => -12 1.0
-3 -5 => -1 1.0
-12 4 => -5 0.333333333333
-12 4 => 0 0.333333333333
-12 4 => -17 0.333333333333
-12 => -5 0.71875
-12 => 129 0.03125
-12 => 4 0.1875
-12 => 7 0.0625
24 -12 => -5 1.0
-17 -1 => 7 1.0
5 7 => 0 1.0
24 -12 -5 4 -5 => 5 1.0
7 0 -5 => 9 1.0
-17 -1 7 => 0 1.0
4 -5 5 => -3 1.0
3 => -6 1.0
-6 => -12 1.0
-5 16 => -17 1.0
5 -5 11 => 5 1.0
12 -12 => -5 1.0
-12 7 => -5 1.0
8 => 7 0.5
8 => -17 0.5
-15 => -8 1.0
