-26|	-24|	1.0
-24|	-26|	0.898550724638
-24|	-13|	0.101449275362
-24|-13	-26|	0.545454545455
-24|-13	-13|	0.454545454545
-13|	-26|	0.45
-13|	-24|-13	0.545454545455
