-36|-19	-24|-36.-19	1.0
-6|-8	-17|-6	1.0
-16|	-12|-16	1.0
-16|	-24|-16	1.0
-16|	-36|-16	1.0
-16|	-19|-16	1.0
-17|-24	-15|-17	0.0714285714286
-17|-24	-19|-17	0.214285714286
-17|-24	-16|	0.0714285714286
-17|-24	-12|-17	0.142857142857
-17|-24	-24|-17	0.428571428571
-17|-24	129|	0.0714285714286
-2|1	-8|	0.333333333333
-2|1	4|	0.666666666667
-29|	-33|-29	1.0
-29|	-36|	0.0666666666667
-29|	-31|-29	1.0
-29|	-17|-29	1.0
-29|	-22|	0.333333333333
-29|	-24|-29	1.0
-36|-15	-24|-36.-15	1.0
-29|-17	-36|	1.0
-9|-17	-16|-9	1.0
-19|	-36|-19	1.0
-19|	-12|-19	0.25
-19|	-24|-19	0.666666666667
-19|	-7|-19	0.5
-19|	-26|	0.0588235294118
-19|	-21|-19	1.0
-19|	-16|-19	1.0
-19|-16	-24|-19	1.0
2|-10	-5|2	1.0
-9|-12	-29|-9	1.0
-2|	4|	0.285714285714
-2|	-5|-2	0.5
-2|	-4|-2	1.0
-2|	-8|	0.142857142857
-2|	-7|-2	1.0
-5|-7	-8|	1.0
-12|-24	-5|-12	0.333333333333
-12|-24	-8|	0.166666666667
-12|-24	-19|-12	0.333333333333
-12|-24	-17|-12	0.166666666667
-5|-10	-36|-5	1.0
-22|	-24|-22	0.5
-22|	-10|	0.125
-22|	-17|-22	0.2
-17|-22	-29|-17	0.2
-17|-22	-36|	0.6
-17|-22	-24|-17	0.2
0|-12	-5|0	1.0
-24|-36.-5	-20|	1.0
-24|-21	-29|-24	0.5
-24|-21	-15|	0.5
-5|	0|-5	1.0
-5|	-4|-5	1.0
-5|	-36|-5	1.0
-5|	-8|	0.0526315789474
-5|	5|-5	1.0
-5|	-9|-5	1.0
-5|	-3|	0.157894736842
-5|	3|	0.0526315789474
-5|	-12|-5	0.25
-5|	-7|-5	1.0
-5|	-31|	0.0526315789474
-17|-12	-21|	0.4
-17|-12	-31|	0.2
-17|-12	-19|-17	0.4
-38|	-33|-38	1.0
0|5	-6|0	1.0
-18|	-29|-18	1.0
-18|	-24|-18	0.666666666667
-18|	-9|	0.2
-22|-24	-10|	1.0
4|	5|	1.0
-5|2	5|-5	1.0
-29|-18	-22|	1.0
-21|-19	-22|-21	1.0
-24|-3	-12|-24	1.0
-10|	-7|	0.333333333333
-10|	-5|-10	1.0
-10|	2|-10	1.0
-24|-22	-29|-24	0.5
-24|-22	129|	0.5
-24|-36.-15	-20|	1.0
0|-8	-4|0.-8	1.0
-12|-19	-9|-12	0.5
-12|-19	-19|-12	0.25
-12|-19	-18|-12	0.25
-9|-6	-5|-9	1.0
-24|-36	-17|-24	0.684210526316
-24|-36	-21|	0.210526315789
-24|-36	-20|	0.105263157895
0|2	-2|0	1.0
2|5	3|	1.0
-5|-4	-12|-5	1.0
-36|-16	-24|-36.-16	1.0
5|	0|5	1.0
5|	1|	0.4
5|	2|5	1.0
5|	-4|5	1.0
-4|-5	-7|-4.-5	1.0
-31|-24	-38|	0.666666666667
-31|-24	-43|	0.333333333333
-16|-24	-19|-16	1.0
-24|	-22|-24	1.0
-24|	-19|-24	1.0
-24|	-16|-24	1.0
-24|	-31|-24	0.333333333333
-24|	-17|-24	0.428571428571
-24|	-12|-24	0.333333333333
-24|	-36|	0.0869565217391
-24|	-20|	0.0434782608696
-24|	-21|	0.0869565217391
-24|	-29|-24	0.666666666667
-24|	129|	0.0217391304348
-24|	-15|	0.0869565217391
-33|-26	-28|	1.0
-36|	-24|-36	0.105263157895
-36|	-1|	0.05
-31|-29	-33|-31	1.0
-17|-14	-9|-17	1.0
5|-5	2|5	1.0
-12|-5	-7|-12	0.25
-12|-5	-6|-12	0.5
-12|-5	-19|-12	0.25
-7|-2	5|-7	1.0
-7|-19	-12|-7	0.5
-7|-19	-14|-7	0.5
-5|-12	-3|	0.5
-5|-12	-7|-5	0.5
-2|0	-4|-2	1.0
0|3	-7|0	0.5
0|3	2|	0.5
-4|0.-8	-10|	1.0
-7|	-36|	0.047619047619
-7|	-6|-7	1.0
-7|	-5|-7	1.0
-7|	1|	0.047619047619
-7|	-12|-7	1.0
-7|	-24|-7	1.0
-7|	-14|-7	1.0
-7|	5|-7	1.0
-7|	-1|	0.571428571429
-5|0	-31|	1.0
2|	4|	0.2
2|	-2|	0.2
2|	0|2	1.0
2|	-5|2	1.0
2|	3|	0.2
129|	-29|129	1.0
129|	-16|129	1.0
-29|-9	-17|-29	1.0
-15|-17	-36|-15	1.0
-4|-2	-5|-4	1.0
-29|-24	-31|-29	0.333333333333
-29|-24	-33|-29	0.666666666667
-17|-9	-16|	1.0
-36|-5	-24|-36.-5	1.0
-18|-12	-9|	1.0
-16|-19	-24|-16	1.0
-12|	-7|-12	1.0
-12|	-9|-12	1.0
-12|	-5|-12	0.5
-12|	-8|	0.037037037037
-12|	0|-12	1.0
-12|	-19|-12	0.25
-12|	-29|	0.037037037037
-12|	-18|-12	1.0
-12|	-17|-12	0.4
-12|	-31|	0.0740740740741
-12|	-6|-12	1.0
5|-7	0|5	1.0
-6|0	-29|	1.0
-24|-36.-16	-21|	1.0
-24|-17	-19|-24	0.285714285714
-24|-17	-16|-24	0.285714285714
-24|-17	-12|-24	0.428571428571
3|	0|3	0.5
-36|-34	-1|	1.0
-2|-14	-7|-2	1.0
-6|	-9|-6	1.0
-6|	-5|-6	0.666666666667
-6|	-29|	0.1
-6|	-17|-6	1.0
-14|-7	-2|-14	1.0
-24|-29	-31|-24	1.0
-5|-6	-9|-5	0.666666666667
-5|-6	-3|	0.333333333333
-24|-16	-36|	1.0
-19|-31	-12|-19	1.0
0|-4	-7|0	1.0
-26|	-33|-26	1.0
-34|	-36|-34	1.0
-4|5	1|	1.0
-7|-5	-24|-7	1.0
-15|	-36|-15	1.0
-15|	-18|	0.8
