-20|-15	-15|-20	1.0
-17|	-12|-17	0.666666666667
-17|	-24|	0.3
-17|	-19|	0.3
-17|	-15|	0.1
-12|-19	-13|-12	0.5
-12|-19	-24|	0.5
-19|-20	-17|-19	1.0
-12|-17	-13|-12	0.666666666667
-12|-17	-15|-12	0.333333333333
-15|-20	-22|	1.0
-12|-13	-17|	1.0
-20|-19	-22|	1.0
-17|-19	-12|-17	0.666666666667
-17|-19	-15|	0.333333333333
-13|-12	-15|-13	1.0
-20|-22	-19|-20	1.0
-10|	-12|-10	1.0
-12|	-14|	0.1
-12|	-17|	0.3
-12|	-24|	0.1
-12|	-13|-12	1.0
-12|	-15|-12	0.5
-15|-13	-13|	1.0
-14|	-15|-14	1.0
-12|-10	-14|	1.0
-17|-15	-19|	1.0
-8|	-15|	1.0
-15|-14	-17|-15	1.0
-19|	-12|-19	0.5
-19|	-20|-19	1.0
-19|	-17|-19	0.666666666667
-15|-12	-17|-15	0.5
-15|-12	-20|-15	0.5
-24|	-12|-24	1.0
-24|	-19|	0.25
-24|	-17|	0.5
-12|-24	-15|-12	1.0
-20|	-15|-20	1.0
-20|	-19|-20	1.0
-20|	-22|	0.285714285714
-13|	-12|-13	1.0
-13|	-8|	0.142857142857
-13|	-15|-13	1.0
-22|	-20|-22	1.0
-22|	-24|	0.2
-22|	-10|	0.2
-15|	-13|	0.363636363636
-15|	-20|-15	1.0
-15|	-22|	0.272727272727
-15|	-17|-15	1.0
