1 0 => -12 0.0555555555556
1 0 => -2 0.944444444444
-12 0 => 1 1.0
-2 0 => 1 0.894736842105
-2 0 => -12 0.0526315789474
-2 0 => -2 0.0526315789474
-2 => 0 1.0
2 => 3 1.0
-24 => 15 1.0
15 => -24 1.0
1 => -24 0.0454545454545
1 => 0 0.818181818182
1 => -12 0.0909090909091
1 => -2 0.0454545454545
3 -12 => 0 1.0
0 => 1 0.52380952381
0 => -12 0.047619047619
0 => -2 0.428571428571
3 => -12 1.0
-12 0 1 => -24 0.25
-12 0 1 => -12 0.5
-12 0 1 => -2 0.25
-12 => 0 0.5
-12 => 2 0.5
