4 => 3 0.5
4 => 7 0.5
7 => 8 0.333333333333
7 => 5 0.333333333333
7 => 6 0.333333333333
-3 => -12 1.0
-9 => -10 0.5
-9 => -7 0.5
6 => 3 1.0
-12 => -9 1.0
-2 => -3 1.0
1 => 0 1.0
-5 => 129 0.333333333333
-5 => -7 0.333333333333
-5 => -4 0.333333333333
8 => 7 1.0
-4 => 0 0.333333333333
-4 => -7 0.333333333333
-4 => -6 0.333333333333
-7 => -6 0.666666666667
-7 => -9 0.333333333333
-10 => -5 1.0
3 => 1 0.5
3 => -1 0.5
0 => -5 0.333333333333
0 => 4 0.333333333333
0 => -2 0.333333333333
5 => 4 1.0
-6 => -4 0.333333333333
-6 => -7 0.333333333333
-6 => 7 0.333333333333
129 => -5 0.5
129 => 0 0.5
-1 => -4 1.0
