7|5.4	8|7.5.4	1.0
10|8	12|10	0.6
15|18	22|	1.0
10|3	9|	0.5
10|3	15|10	0.5
14|12	7|14	0.5
14|12	15|14	0.5
2|-2	5|2	1.0
4|	5|4	0.333333333333
4|	3|4	1.0
8|10	6|	0.25
8|10	7|8.10	1.0
8|10	10|8	0.25
8|10	5|8	0.125
5|2	10|5	1.0
17|11	11|17	1.0
8|7.5.4	9|	1.0
5|8	3|5	1.0
10|9	7|10	0.5
10|9	12|10	0.5
10|7.15	7|10	1.0
12|10	8|12	0.285714285714
12|10	10|12	0.571428571429
12|10	3|12	0.142857142857
0|2	3|0	0.375
0|2	1|	0.125
0|2	129|	0.25
0|2	-1|	0.25
15|	21|	0.0384615384615
15|	18|	0.0384615384615
15|	14|	0.461538461538
15|	22|	0.0384615384615
15|	12|15	0.333333333333
15|	17|	0.0769230769231
15|	5|15	0.666666666667
15|	10|15	1.0
15|	7|15	1.0
7|14	19|7	1.0
21|	3|21	1.0
21|	14|21	1.0
19|5	22|	1.0
12|11	7|12	0.25
12|11	-9|	0.25
12|11	3|12	0.25
12|11	14|12	0.25
5|15	14|5	0.666666666667
5|15	7|5	0.333333333333
8|10.12	6|	0.4
8|10.12	7|8.10	0.4
8|10.12	5|8	0.2
5|	4|	0.2
5|	8|5	0.2
5|	-2|	0.0666666666667
5|	10|5	0.5
5|	15|	0.0666666666667
5|	19|5	1.0
5|	3|5	0.4
5|	14|5	1.0
5|	12|5	1.0
5|	7|5	0.75
8|7	7|8.7	0.166666666667
8|7	9|	0.125
8|7	10|8	0.125
-11|1	20|-11.1	1.0
7|10	8|7	0.333333333333
7|10	3|7	0.333333333333
7|10	5|7.10	1.0
7|12	19|7	1.0
3|129	15|3	1.0
3|21	6|3	1.0
5|14	3|5	1.0
20|-11.1	1|20	1.0
19|20	11|19	0.333333333333
19|20	17|19	0.666666666667
3|1	1|	1.0
7|15	10|7.15	1.0
3|22	6|3	1.0
15|10	18|	1.0
14|	15|14	0.666666666667
14|	5|14	1.0
14|	7|14	1.0
14|	19|14	1.0
14|	12|14	0.6
22|	21|	0.25
22|	3|22	1.0
22|	19|22	1.0
22|	20|	0.25
5|7.8.12	12|5	1.0
2|	3|2	0.5
2|	0|2	0.125
2|	20|	0.0714285714286
2|	8|2	1.0
2|	5|2	1.0
129|	3|129	1.0
129|	7|129	1.0
12|14	11|	0.6
12|14	10|12	0.4
3|0	2|	1.0
8|10.8	10|8	1.0
0|20	2|0	1.0
5|10	8|5	1.0
12|15	15|12	0.333333333333
12|15	7|12	0.666666666667
5|1	8|5	1.0
17|19	15|17	1.0
15|12	7|15	0.2
15|12	12|15	0.4
15|12	5|15	0.4
7|11	15|7	1.0
8|-1	10|8	1.0
7|5	8|7	0.75
7|5	10|	0.25
17|	15|17	1.0
17|	19|17	1.0
17|	11|17	0.5
17|	20|	0.272727272727
3|	6|3	0.333333333333
3|	4|	0.04
3|	7|3	0.333333333333
3|	12|3	1.0
3|	15|3	1.0
3|	1|	0.2
3|	17|	0.04
3|	2|	0.2
3|	5|3	0.5
3|	10|3	0.5
12|8	15|12	1.0
7|129	8|7	1.0
0|8	-1|	1.0
12|19	15|12	0.5
12|19	17|12	0.5
12|3	2|12	1.0
3|7	7|3	0.5
3|7	5|3	0.5
7|8.12	5|7.8.12	1.0
7|8.12	10|	0.5
8|	12|8	1.0
8|	7|	0.515151515152
8|	6|	0.0909090909091
8|	13|	0.0606060606061
8|	2|8	1.0
8|	5|8	1.0
8|	10|8	0.4
8|	9|	0.030303030303
8|	0|8	1.0
