-4|	-3|-4	1.0
10|12.14	14|10	1.0
10|	14|10	1.0
10|	9|10	0.666666666667
7|6	19|	0.142857142857
7|6	14|7	0.142857142857
7|6	16|	0.142857142857
7|6	4|7	0.571428571429
4|2.4	12|	1.0
2|14	14|2	1.0
12|0	9|12	0.230769230769
12|0	0|12	0.0769230769231
12|0	10|	0.307692307692
12|0	5|12	0.230769230769
12|0	7|12	0.0769230769231
12|0	4|12	0.0769230769231
-3|-4	-1|-3.-4	1.0
2|4.5	-5|	1.0
2|1	4|2.1	0.666666666667
2|1	7|2	0.571428571429
0|12	12|0	1.0
-5|-8	0|-5	1.0
5|7	4|5	0.75
5|7	12|	0.125
5|7	2|5	0.125
-3|	-4|	0.111111111111
-3|	-1|	0.888888888889
6|	2|6	1.0
6|	9|6	1.0
6|	7|6	0.142857142857
6|	4|6	0.666666666667
14|7	13|	0.5
14|7	9|	0.5
0|-1.0	4|0	1.0
4|7	0|4	0.5
4|7	2|4	0.5
13|	19|	0.333333333333
13|	7|13	1.0
13|	17|	0.333333333333
-1|0.2.5	2|	1.0
7|9	6|	0.625
7|9	12|7	0.1875
7|9	5|7	0.1875
0|-1	4|0	0.363636363636
0|-1	2|0	0.636363636364
-1|7	-3|-1.7	1.0
7|	12|7	1.0
7|	5|7	0.125
7|	11|	0.0232558139535
7|	9|7	1.0
7|	-1|7	1.0
7|	6|	0.232558139535
7|	13|	0.0232558139535
7|	0|7	1.0
7|	19|	0.0232558139535
7|	14|7	0.5
7|	2|7	0.5
7|	16|	0.0232558139535
7|	4|7	0.5
9|5	7|9	0.5
9|5	17|9	0.5
-2|	2|-2	1.0
14|10	2|14	1.0
12|7	0|12.7	1.0
12|	9|12	0.25
12|	0|12	1.0
12|	10|	0.2
12|	5|12	0.25
12|	7|12	1.0
12|	4|12	1.0
12|	14|	0.0333333333333
4|12	2|4.12	1.0
2|-5.0	0|2	1.0
-5|	0|-5	1.0
-5|	4|	0.1
-5|	-3|	0.1
-5|	2|-5	0.333333333333
7|2	-1|7	0.142857142857
7|2	11|	0.142857142857
7|2	9|7	0.285714285714
7|2	14|7	0.142857142857
7|2	2|7	0.285714285714
4|2.-2	7|4	0.285714285714
4|2.-2	5|4	0.714285714286
0|5	5|0	1.0
14|17	11|	1.0
2|-2	4|2.-2	0.714285714286
4|	5|4	0.666666666667
4|	7|4	0.2
4|	6|4	1.0
4|	12|	0.0232558139535
4|	0|4	0.285714285714
4|	9|	0.093023255814
4|	-5|4	1.0
4|	2|4	0.266666666667
5|12	9|5	0.25
5|12	2|5	0.25
5|12	0|5	0.5
4|6	6|4	0.333333333333
4|6	2|4.6	1.0
7|9.12	12|7	1.0
17|5	16|	0.4
17|5	12|17	0.4
17|5	15|	0.2
7|14	2|7	1.0
4|2.1	7|4	0.333333333333
4|2.1	0|4	0.666666666667
9|7	7|9.7	0.6
-1|-3.-4	-5|-1	1.0
0|2	-2|	0.5
0|2	14|	0.0714285714286
0|2	-1|0	0.428571428571
15|	13|	1.0
2|5	0|2.5	0.142857142857
2|5	-1|2	0.125
5|	9|5	0.5
5|	4|5	0.5
5|	0|5	1.0
5|	12|	0.037037037037
5|	2|5	0.875
5|	7|5	1.0
5|	17|5	0.4
7|12	5|7	1.0
12|17	9|12	0.5
12|17	5|12	0.5
5|17	17|5	1.0
14|16	17|	1.0
2|4.6	-3|	1.0
-5|-1	4|	0.5
-5|-1	-3|	0.5
4|2.0	2|4	1.0
2|0	4|2.0	1.0
2|0	7|2	0.285714285714
14|	11|	0.0625
14|	10|	0.125
14|	13|	0.0625
14|	2|14	1.0
14|	17|	0.0625
14|	7|14	1.0
14|	9|	0.0625
14|	12|14	1.0
7|13	13|	1.0
-5|0	2|-5.0	1.0
-1|2	-5|-1	1.0
12|14	10|12.14	1.0
9|12	7|9.12	1.0
9|12	12|9	0.25
0|12.7	12|0.12.7	1.0
2|	4|	0.31746031746
2|	-3|	0.031746031746
2|	7|2	0.285714285714
2|	0|2	0.428571428571
2|	14|2	0.333333333333
2|	1|	0.142857142857
2|	-5|	0.0634920634921
2|	-1|2	1.0
14|9	2|14	1.0
-3|-1.7	-4|	1.0
17|19	5|17	0.666666666667
17|19	14|17	0.333333333333
1|2.7	12|	1.0
-8|	-5|-8	1.0
7|11	5|7	1.0
7|5	9|7	1.0
6|4	2|6	1.0
17|	19|	0.153846153846
17|	15|	0.0769230769231
17|	12|17	0.5
17|	5|17	1.0
17|	16|	0.230769230769
17|	14|17	1.0
9|6	6|9	1.0
2|6	0|2	1.0
7|4	12|7	0.2
7|4	5|7	0.6
7|4	0|7	0.2
-1|0.4	-3|	1.0
4|5	5|4	0.5
4|5	2|4.5	1.0
2|4.12	4|2.4	1.0
6|9	4|6	1.0
