5 -3 => -12 0.5
5 -3 => 4 0.5
-3 -17 => -5 1.0
0 -1 => 0 0.375
0 -1 => -5 0.125
0 -1 => -10 0.125
0 -1 => -15 0.125
0 -1 => 4 0.125
0 -1 => -3 0.125
-1 16 => 17 1.0
-5 -15 => -17 1.0
6 -6 => -10 0.5
6 -6 => 4 0.5
9 -12 => 7 1.0
8 -13 => -1 1.0
-9 => 12 0.0666666666667
-9 => 7 0.0666666666667
-9 => -11 0.133333333333
-9 => -10 0.133333333333
-9 => -13 0.133333333333
-9 => -12 0.133333333333
-9 => -1 0.0666666666667
-9 => 4 0.2
-9 => -3 0.0666666666667
-24 5 => -22 1.0
9 => 11 0.0909090909091
9 => 10 0.0681818181818
9 => 12 0.0227272727273
9 => 7 0.113636363636
9 => 0 0.0227272727273
9 => -15 0.0227272727273
9 => -13 0.0227272727273
9 => 2 0.0454545454545
9 => -5 0.0454545454545
9 => -10 0.0227272727273
9 => -7 0.113636363636
9 => -6 0.113636363636
9 => -1 0.0227272727273
9 => 4 0.0454545454545
9 => -17 0.0227272727273
9 => 6 0.0227272727273
9 => -18 0.0227272727273
9 => 5 0.0454545454545
9 => -3 0.0454545454545
9 => -12 0.0227272727273
9 => 14 0.0454545454545
-14 => 2 0.25
-14 => -15 0.25
-14 => -17 0.25
-14 => 7 0.125
-14 => 4 0.125
-2 -5 => -8 1.0
-1 -3 => -5 0.2
-1 -3 => 0 0.2
-1 -3 => -7 0.2
-1 -3 => 2 0.2
-1 -3 => -1 0.2
7 0 => 9 0.25
7 0 => -8 0.5
7 0 => -2 0.25
11 -5 => 9 0.5
11 -5 => -17 0.5
-10 -1 => -13 0.333333333333
-10 -1 => -17 0.333333333333
-10 -1 => -3 0.333333333333
5 2 4 => -17 1.0
-19 2 => 0 1.0
-12 17 => -10 1.0
2 1 => 10 1.0
-17 2 => 13 1.0
-4 4 => -2 1.0
10 -9 => -10 1.0
-8 9 => 10 0.333333333333
-8 9 => -7 0.333333333333
-8 9 => 0 0.333333333333
12 -5 => -8 1.0
4 0 => -5 0.2
4 0 => 5 0.2
4 0 => -3 0.2
4 0 => -17 0.2
4 0 => 6 0.2
16 -17 => -20 1.0
-6 10 => 3 1.0
2 -9 => -10 1.0
-17 -3 => -19 0.5
-17 -3 => -5 0.5
0 -3 -1 => 12 0.5
0 -3 -1 => 5 0.5
-1 0 -3 => -4 0.333333333333
-1 0 -3 => 2 0.333333333333
-1 0 -3 => -27 0.333333333333
-7 11 12 => -5 0.5
-7 11 12 => -15 0.5
-8 -19 => -10 1.0
9 11 => 2 0.25
9 11 => 12 0.5
9 11 => -22 0.25
-8 -5 => 7 1.0
-20 -22 => 1 1.0
7 5 => 9 0.142857142857
