-19 -36 => -24 0.5
-19 -36 => -19 0.5
-28 -26 => -24 0.166666666667
-28 -26 => -19 0.333333333333
-28 -26 => -25 0.333333333333
-28 -26 => -38 0.166666666667
-24 -19 => -24 1.0
-26 -27 => -32 1.0
-28 -29 => -24 0.333333333333
-28 -29 => -36 0.333333333333
-28 -29 => -25 0.333333333333
-18 -24 -27 => -30 1.0
-25 -36 => -24 1.0
-24 -25 => -26 1.0
-28 -33 => -26 0.6
-28 -33 => -21 0.2
-28 -33 => -23 0.2
-31 -30 => -29 1.0
-33 -16 => -33 1.0
-19 -28 => -16 1.0
-27 -24 => -36 0.333333333333
-27 -24 => -18 0.666666666667
-23 -33 => -25 0.333333333333
-23 -33 => -22 0.666666666667
-33 -23 => -28 0.666666666667
-33 -23 => -22 0.333333333333
-19 -24 => -25 0.4
-19 -24 => -26 0.2
-19 -24 => -28 0.2
-19 -24 => -36 0.2
-36 -30 => -36 1.0
-15 -14 => -18 0.571428571429
-15 -14 => -21 0.142857142857
-15 -14 => -30 0.285714285714
-28 -23 => -28 0.5
-28 -23 => -16 0.5
-29 -22 => -21 1.0
-17 -28 => -26 0.5
-17 -28 => -40 0.5
-26 -31 => -24 0.4
-26 -31 => -19 0.4
-26 -31 => -22 0.2
-27 => -28 0.0454545454545
-27 => -39 0.227272727273
-27 => -24 0.136363636364
-27 => -36 0.181818181818
-27 => -26 0.0909090909091
-27 => -32 0.0909090909091
-27 => -31 0.136363636364
-27 => -30 0.0909090909091
-33 => -28 0.166666666667
-33 => -24 0.133333333333
-33 => -25 0.0333333333333
-33 => -26 0.1
-33 => -20 0.0666666666667
-33 => -21 0.2
-33 => -22 0.0666666666667
-33 => -23 0.1
-33 => -17 0.0666666666667
-33 => -16 0.0666666666667
-36 -29 => -36 0.25
-36 -29 => -28 0.75
-18 -24 => -27 1.0
-17 -14 => -26 1.0
-16 -28 => -29 0.5
-16 -28 => -21 0.5
-14 => -28 0.0833333333333
-14 => -26 0.166666666667
-14 => -21 0.0833333333333
-14 => -30 0.166666666667
-14 => -17 0.166666666667
-14 => -18 0.333333333333
-27 -28 => -16 1.0
-24 -31 => -19 0.4
-24 -31 => -36 0.2
-24 -31 => -26 0.2
-24 -31 => -30 0.2
-33 -20 => -19 1.0
-32 -20 => -32 1.0
-22 -21 => -28 0.0909090909091
-22 -21 => -29 0.181818181818
-22 -21 => -33 0.181818181818
-22 -21 => -14 0.0909090909091
-22 -21 => -17 0.363636363636
-22 -21 => -19 0.0909090909091
-24 -36 => -26 0.181818181818
-24 -36 => -31 0.545454545455
-24 -36 => -22 0.272727272727
-34 -22 => -17 1.0
-25 -36 -24 => -26 1.0
-17 -22 => -24 1.0
-18 -36 => -24 1.0
-24 -26 => -19 0.25
-24 -26 => -36 0.25
-24 -26 => -22 0.5
-31 -27 => -32 1.0
-36 -26 => -25 0.5
-36 -26 => -31 0.5
-33 -20 -19 => -33 1.0
-21 -22 => -23 1.0
-19 -23 => -28 0.333333333333
-19 -23 => -21 0.666666666667
-22 -26 => -22 0.5
-22 -26 => -31 0.5
-22 -33 => -21 1.0
-26 -14 => -26 1.0
-24 -23 => -33 0.666666666667
-24 -23 => -22 0.333333333333
-20 => -19 0.8
-20 => -32 0.2
-32 => -20 0.5
-32 => -16 0.5
-26 -36 => -28 1.0
-29 -36 => -27 0.5
-29 -36 => -31 0.5
-29 -28 => -24 0.285714285714
-29 -28 => -36 0.428571428571
-29 -28 => -26 0.142857142857
-29 -28 => -27 0.142857142857
-14 -30 => -28 1.0
-24 -21 => -33 1.0
-17 => -28 0.0952380952381
-17 => -29 0.0952380952381
-17 => -24 0.142857142857
-17 => -26 0.047619047619
-17 => -21 0.0952380952381
-17 => -31 0.047619047619
-17 => -22 0.0952380952381
-17 => -16 0.333333333333
-17 => -14 0.047619047619
-16 -17 => -22 1.0
-31 -24 => -19 0.285714285714
-31 -24 => -26 0.285714285714
-31 -24 => -27 0.142857142857
-31 -24 => -22 0.285714285714
-28 => -29 0.0714285714286
-28 => -24 0.047619047619
-28 => -36 0.0714285714286
-28 => -26 0.142857142857
-28 => -27 0.190476190476
-28 => -33 0.119047619048
-28 => -21 0.142857142857
-28 => -23 0.047619047619
-28 => -16 0.142857142857
-28 => -40 0.0238095238095
-16 -29 => -25 1.0
-29 -17 => -29 1.0
-30 -31 => -29 1.0
-28 -27 => -24 0.25
-28 -27 => -36 0.5
-28 -27 => -26 0.25
-24 -18 => -24 1.0
-26 -24 => -22 1.0
-40 => -26 1.0
-24 -29 => -22 1.0
-22 -19 => -22 1.0
-16 -33 => -24 0.2
