nodes	edges	diameter	avg_shortest_path	density	clustering	betweenness	modularity	label
0.27994476879779834	0.037065407252578654	0.10765495838237175	0.32349345119882017	-0.4306650174801363	0.7769189242032928	-0.4218703775314123	-0.1465722824179962	CLASSICAL
-0.7633114618736441	-0.4674345489143995	0.10765495838237175	-0.17805664297343554	0.27220798964739495	-0.5406384171914711	0.8254263438552794	0.11993876508254675	CLASSICAL
-0.03303210040363438	-0.1538264680538455	-0.7501534749432985	-0.34732091332683823	-0.3511199265200512	-0.5820167188052203	-0.5414293783525189	-0.6258801163430786	CLASSICAL
-0.13735772347077863	-0.1129210662024689	-0.7501534749432985	-0.24981456307338215	-0.054398760947191614	0.6620000338423903	-0.38166702121134766	0.3590519638819429	CLASSICAL
0.6972472610663754	0.1461464788562496	0.10765495838237175	0.17324517455934477	-0.7186569348617854	-0.421619065837482	-0.7500123965074326	-0.7873345039544378	CLASSICAL
0.27994476879779834	-0.09928593225201005	0.965463391708042	0.6498031510217337	-0.6598627371956356	0.3560176257179861	-0.2551008994629967	-0.09706041243423637	CLASSICAL
2.7837597224092603	2.2459571072269156	0.10765495838237175	0.13622180793364355	-0.7472776814592215	-0.14034134102045046	-1.2967364612295658	-1.1320441482632218	CLASSICAL
-0.6589858388064999	-0.4674345489143995	0.10765495838237175	0.33338162392072646	-0.0972865160757736	-1.0929801685499718	1.04746979666228	0.9784339013756086	CLASSICAL
1.010224130267808	0.105241077004873	1.8232718250337123	1.597123903499082	-0.9783887989540988	-0.8301314630657958	-0.3617906040221497	0.3902057524340669	CLASSICAL
2.262131607073539	1.4142139362489246	1.8232718250337123	0.8045910855531165	-0.8255903191437659	-0.6169867601517214	-1.0515898464331996	0.30905575910604716	CLASSICAL
-0.24168334653792287	-0.2492724057070576	0.10765495838237175	-0.2436638842076725	-0.22547848744911778	-0.23252140999315857	-0.26197326806471705	-0.7339489537210755	CLASSICAL
-1.0762883310750768	-0.49470481681531725	-1.6079619082689687	-1.793634958366512	2.180006151850694	1.67503098157159	-0.523123274930093	-1.6720278063411123	CLASSICAL
3.7226903300135583	7.604564749757252	0.10765495838237175	-0.8782639701373823	0.1771912862007517	1.1898646632541512	-1.5828531918015558	-1.8988119179858547	CLASSICAL
2.7837597224092603	1.6323760794562665	0.965463391708042	0.7014861003065824	-0.9544278403987054	-0.07393367799023004	-1.172924856494765	0.40841220854671145	CLASSICAL
-0.6589858388064999	-0.3856237452116463	-0.7501534749432985	-0.6999324255185	0.3777778484254431	0.4221151877551814	-0.008736897771019067	-0.6338941555204655	CLASSICAL
-0.5546602157393556	-0.4810696828648584	-0.7501534749432985	-0.1832754007988862	-0.4403885571044302	-1.2736487773162544	0.27931947343806224	-0.9037868760880289	CLASSICAL
-0.4503345926722114	-0.27654267360797535	-0.7501534749432985	-0.7101692197145761	0.19404569035980163	0.683486751099176	-0.3577282705820213	-1.1573112210245742	CLASSICAL
-1.2849395772093652	-0.6174210223694471	-1.6079619082689687	-1.7567308851722543	2.594744882764455	1.7304920428672859	0.4953617518448734	-1.4953436809399665	CLASSICAL
0.4885960149320869	0.6370113010727689	-0.7501534749432985	-0.8207093923360714	0.16286777877013067	1.5018451794303767	-1.0940921535766652	-1.087134359616704	CLASSICAL
0.5929216379992311	0.6642815689736866	-0.7501534749432985	-0.6938060576364493	0.030085813536871467	0.7591041053309827	-1.075976807250628	-0.6072695138137902	CLASSICAL
-0.9719627080079326	-0.521975084716235	-0.7501534749432985	-0.9632933114957051	0.8839476177451917	-0.6959293888194197	0.5236530025886224	-0.6105329952052582	CLASSICAL
-0.03303210040363438	-0.35835347731072853	0.10765495838237175	0.9633163920280632	-0.8314239715120904	-0.9968872067328298	0.2623749810139992	0.9272803399450145	CLASSICAL
-0.4503345926722114	-0.3447183433602697	-0.7501534749432985	-0.2796216991148982	-0.08510537852446033	-0.06879277262962481	0.0023421934293302413	-0.4670572843578335	CLASSICAL
2.0534803609392505	2.5732003220379283	0.10765495838237175	-0.5224946594531783	-0.1645754125491692	1.140739378227089	-1.352999963413399	-1.6617299620359196	CLASSICAL
-0.6589858388064999	-0.44016428101348176	-0.7501534749432985	-0.23024422122794228	0.06106827209129847	-0.8005491180817559	0.4713570542441165	0.32795839364925256	CLASSICAL
-0.5546602157393556	-0.33108320940981084	-0.7501534749432985	-0.7312449724712035	0.28540422199465104	0.6697992455870978	-0.22477917617783022	-0.6753032754072129	CLASSICAL
1.5318522456035293	0.2824978183608383	1.8232718250337123	2.0619478499529524	-1.0927506884647482	-0.342891332502376	-0.47247280988886464	0.44730774566767645	CLASSICAL
0.3842703918649426	0.21432214860854396	0.10765495838237175	-0.046842160504962774	-0.2876892970861819	0.18450495545082132	-0.6779806474221934	-0.36308656270922324	CLASSICAL
-0.4503345926722114	-0.412894013112564	-0.7501534749432985	-0.014669378745865515	-0.3642564474087223	-0.452042926967833	0.22392401743631637	0.27774924880290747	CLASSICAL
-0.5546602157393556	-0.44016428101348176	0.10765495838237175	-0.14413471710800646	-0.2424450718955898	-0.14594053097043327	0.3153265198391977	-0.43742491193527544	CLASSICAL
0.17561914573065412	0.105241077004873	0.10765495838237175	-0.3261045623375354	-0.15562775382153723	0.4400425624636638	-0.6875570460227602	-0.5809006285887952	CLASSICAL
-0.8676370849407884	-0.4810696828648584	0.10765495838237175	-0.45073673935323166	0.6592974718335717	0.4579688031382583	0.8537175945990281	-0.06246164252082959	CLASSICAL
0.6972472610663754	0.8551734442801108	-0.7501534749432985	-0.8001666111442743	0.10180446759804548	1.566457363945338	-1.157048573215917	-1.5058874365602974	CLASSICAL
0.8015728841335196	0.30976808626175606	0.965463391708042	0.6887790318339153	-0.6277750564354657	-0.18948845287592345	-0.5929903637233517	-0.18830952966304654	CLASSICAL
1.844829114804962	0.6642815689736866	0.965463391708042	0.9546330806882378	-0.998844238623601	-0.8805576551087785	-0.9092156380212566	0.38546470340157496	CLASSICAL
-0.8676370849407884	-0.4265291470630229	-0.7501534749432985	-1.0248001001528022	1.143159324566292	0.048173183564503175	0.09928424143238651	-0.32756672913966034	CLASSICAL
2.262131607073539	1.059700453536994	1.8232718250337123	1.480916745442489	-0.9783887989540988	0.008107199306792724	-0.8834335119983107	1.009283180280568	CLASSICAL
1.4275266225363852	1.3187679985957124	0.10765495838237175	-0.15398301816571192	-0.3365214379840924	-0.4244666980921438	-1.1268377958067142	0.38767867407979995	CLASSICAL
