melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	branchiness_variance	melodic_mean	unweighted_abruptness
2.2387511478420574	1.9893659312263954	1.6972540523056423	13	2.6787878787853883	5.0	3.7575757575757578	3.2745638200183653	2.606060606060606	1.4752946127955489
0.67166820560172358	4.8969510230399633	11.515419470123867	30	0.5593774258661548	4.0526315789473681	3.3684210526315788	2.7765466297322248	2.0614035087719298	0.43190770066762174
0.1728395061728395	1.7857142857142858	0.88265306122448994	11	1.6166666666665734	1.0	2.2222222222222223	0.61728395061728403	1.2222222222222223	1.6166666666665734
0.28104637336504162	3.5480047192726776	4.5468005815895296	58	0.15472631547537694	13.913793103448276	4.1379310344827589	5.0430439952437576	1.9586206896551723	0.11871215848808014
0.49424816185055082	8.0904942762100003	45.658052565153561	52	0.1590920280282779	17.80637813211845	4.2733485193621865	6.6952122498326592	2.2824601366742598	0.10046805095443725
0.48979591836734698	5.1239641657334882	7.4293175488338026	20	1.4494047619047601	3.75	2.9285714285714284	1.4234693877551017	1.7142857142857142	1.4223958333328688
0.41322314049586784	3.5821917808219177	4.6542034152749112	24	0.62511363636343076	2.2727272727272729	3.1515151515151514	1.6437098255280074	1.6363636363636365	0.51083333333324188
0.0	1.6666666666666667	0.55555555555555558	22	0.32499999999999996	0.0	1.5	0.25	1.0	0.32499999999999996
0.0	1.25	0.1875	9	0.55000000000000004	0.0	2.0	0.40000000000000002	1.0	0.55000000000000004
0.29096809085992431	2.8908098271156177	2.9908072604677094	17	0.65022148394270407	3.2790697674418605	3.5348837209302326	1.8301784748512708	1.8139534883720929	0.65688999630860045
0.24000000000000005	0.9375	0.00390625	10	1.3244444444444436	3.3999999999999999	2.3999999999999999	0.64000000000000001	1.3999999999999999	1.3244444444444436
0.0	1.5714285714285714	0.53061224489795911	10	0.66250000000056242	0.0	2.0	0.80000000000000004	1.0	0.66250000000056242
0.42056932966023869	3.3202715582097979	3.2283232991774367	15	0.9257575757560389	5.0606060606060606	3.3333333333333335	2.5252525252525251	1.9393939393939394	0.92727272727123022
0.44963882801720628	6.4797450024722147	22.053820495491649	39	0.42367731367724304	3.0180180180180178	3.6576576576576576	3.1080269458647827	1.9009009009009008	0.30320843570878431
0.56000000000000016	1.7344129554656154	1.0054660787752179	13	2.934444444442954	5.7999999999999998	2.6000000000000001	0.84000000000000008	1.8	3.092777777780483
2.0893194706994329	7.4967704536007558	20.760255658554673	49	1.4999999999996811	18.358695652173914	3.0217391304347827	2.8690926275992443	2.6739130434782608	0.9425319245970335
0.83542899408283999	4.5012987012987011	8.3902580536346765	21	0.16187782805431347	5.3076923076923075	3.1923076923076925	1.2322485207100589	2.1730769230769229	0.16187782805431347
0.24376731301939059	4.5246913580246915	6.644452065233958	17	0.95087719298184381	1.3157894736842106	3.0526315789473686	2.6814404432132961	1.4210526315789473	0.70833333333365567
0.46913580246913583	1.6354166666666667	0.5356987847222221	12	1.4333333333333287	2.4444444444444446	3.3333333333333335	0.44444444444444442	1.4444444444444444	0.91666666666666596
0.0	1.375	0.234375	9	1.2499999999979194	0.0	2.6666666666666665	1.2222222222222225	1.0	1.0724999999985372
0.26984126984126988	4.0200000000000005	7.7940761904761908	21	0.53356562137060837	2.4761904761904763	3.2857142857142856	1.2993197278911566	1.6666666666666667	0.5203768228159561
0.24221453287197234	1.7692307692307692	0.71597633136094663	12	0.78308823529533034	1.411764705882353	3.4117647058823528	2.4775086505190314	1.411764705882353	0.60220588235317896
0.88137755102040827	4.6915416533674605	7.082540021705297	18	0.45473251028786366	2.75	2.8571428571428572	0.97959183673469397	1.8928571428571428	0.39359200470294081
0.0	1.4444444444444444	0.46913580246913583	31	0.65111111111111075	0.0	2.3999999999999999	0.83999999999999986	1.0	0.65111111111111075
1.3740959894806046	2.6053191489361702	2.9656100045269356	40	1.0252586594682898	3.9743589743589745	2.9230769230769229	1.6607495069033531	2.1025641025641026	0.86329284750224744
0.6784	2.962025316455696	3.9605832398654068	19	0.76199999999965962	3.3599999999999999	2.96	0.75840000000000007	1.96	0.67683333333333273
1.25	3.9754420378598225	7.8487479503487263	22	1.5651836734690932	5.9000000000000004	3.2400000000000002	1.9423999999999999	2.5	1.1031836734691844
0.32142857142857145	3.0354166666666669	4.0066623263888888	20	0.76388888888945217	3.6428571428571428	3.0714285714285716	0.99489795918367352	1.5	0.58009259259275392
0.27434842249657071	4.0943089430894313	5.8870407826029485	35	0.40269124264440953	4.75	4.3148148148148149	6.1045953360768177	1.8518518518518519	0.22924059926278009
0.0	1.3117647058824999	0.17719723183400174	21	7.0833333333351032	0.0	1.6666666666666667	2.2222222222222219	1.0	7.0833333333351032
0.78787878787878785	2.1791242812914353	1.4274436774872925	14	0.60909090909090913	3.0606060606060606	3.6363636363636362	2.110192837465565	2.0	0.44545454545499091
0.88691358024691325	4.4582159624413142	7.4617752209658565	25	0.55882575757610398	5.2888888888888888	3.1111111111111112	2.276543209876543	1.9555555555555555	0.44026515151532197
1.3333333333333333	1.1810810810811001	0.17078889700509925	17	4.0915032679769681	1.7222222222222223	2.8888888888888888	1.654320987654321	2.0	4.320261437912853
0.57437500000000008	3.098271155596044	3.2509693235890667	17	0.91737179487188936	3.8999999999999999	3.4500000000000002	1.4975000000000001	1.9750000000000001	0.7016132478639493
0.0	1.246855345912	0.18910199359199953	7	22.60000000000224	0.0	1.3333333333333333	0.22222222222222221	1.0	22.60000000000224
0.49852071005917153	2.3620689655172415	1.7826991676575505	12	1.9317500000051275	3.8846153846153846	3.3076923076923075	2.5207100591715981	1.9615384615384615	1.0668173076941527
0.37333333333333341	2.5755102040816324	2.0500124947938363	21	1.4595238095213667	1.3999999999999999	3.0666666666666669	0.99555555555555553	1.3999999999999999	1.0464285714290715
0.234375	1.5	0.45000000000000001	15	1.2107142857123998	2.25	3.25	1.4375	1.375	0.71785714285602842
0.24489795918367346	0.9061111111111666	0.0067422839506184537	15	10.351190476192523	4.1428571428571432	2.0	0.2857142857142857	1.4285714285714286	7.4107142857159882
0.609375	1.4321792795552726	0.40608013432035184	16	4.4814285714317545	6.375	2.25	1.1875	1.875	2.8600000000020511
5.7806122448979593	3.7053698008680649	4.4234930913083668	18	1.8894505494491178	1.7142857142857142	2.0	0.2857142857142857	3.0714285714285716	1.8894505494491178
0.56395002974419983	3.2018648018649847	4.5737275389729914	22	0.59999999999999964	2.8536585365853657	3.3658536585365852	1.8417608566329566	1.8536585365853659	0.37195121951219479
0.38775510204081637	1.3333333333333333	0.22222222222222221	23	0.6609890109892177	5.6428571428571432	3.2857142857142856	1.9183673469387759	1.5714285714285714	0.50989010989031736
0.0	1.6666666666666667	0.55555555555555558	12	0.32499999999999996	0.0	1.5	0.25	1.0	0.32499999999999996
0.9698765432098766	3.799557667103532	5.882431679614669	19	1.3611447811440365	11.222222222222221	3.6000000000000001	3.1288888888888891	2.6888888888888891	0.49098653198617215
0.076388888888888881	1.736842105263158	0.8254847645429364	31	0.066666666666696184	0.083333333333333329	1.8333333333333333	0.30555555555555552	1.0833333333333333	0.066666666666696184
0.0	3.6923076923076925	4.5976331360946752	20	1.3636363636356819	0.0	2.1818181818181817	1.0578512396694215	1.0	1.3636363636356819
2.0332409972299166	3.4912280701754601	5.2738996614342257	9	4.1210526315830611	2.3157894736842106	2.736842105263158	1.1412742382271468	2.4210526315789473	3.0263157894767065
0.13017751479289941	2.4795918367347141	1.7697487158129475	34	2.108974358973509	2.0769230769230771	2.3076923076923075	0.36686390532544372	1.1538461538461537	2.5442307692297503
0.39958376690946934	2.1111111111111112	1.154320987654321	19	0.52258064516130487	1.8064516129032258	3.225806451612903	2.0457856399583769	1.7096774193548387	0.51491935483872142
0.24793388429752064	5.5997322623827941	11.716447942595824	19	0.69393939393939352	2.6818181818181817	3.3636363636363638	3.1404958677685952	1.4545454545454546	0.52669552669552577
0.22222222222222221	1.4000000000000001	0.51555555555555554	9	2.250000000004035	1.5555555555555556	2.6666666666666665	0.88888888888888884	1.3333333333333333	2.0954861111130403
0.0	1.9965753424659998	0.66439528992322505	8	29.300000000013426	0.0	2.0	0.0	1.0	29.300000000013426
0.20408163265306126	2.0424595403237333	0.77949484183898199	22	13.143333333328133	2.2857142857142856	2.8571428571428572	2.4081632653061225	1.2857142857142858	10.838809523805619
0.0	1.3333333333333333	0.22222222222222221	17	0.37500000000000006	0.0	2.0	0.40000000000000002	1.0	0.36250000000000004
0.30478395061728392	5.275193798449612	10.222717985697976	27	0.24968253968253959	1.9444444444444444	3.2222222222222223	1.617283950617284	1.5277777777777777	0.24507936507936487
0.0	1.5714285714285714	0.53061224489795911	10	0.66250000000056242	0.0	2.0	0.80000000000000004	1.0	0.66250000000056242
0.0	1.7142857142857777	0.5623582766440407	9	1.1857142857152654	0.0	2.7999999999999998	0.15999999999999998	1.0	1.1514285714295509
0.63360881542699732	2.173073073073108	1.3780638703145658	38	0.82419580419549465	13.954545454545455	3.6969696969696968	2.3021120293847561	2.1818181818181817	0.4639680319678573
0.39741590554689243	3.3869322881419754	5.0715410744935197	20	0.35558570782449844	3.4925373134328357	3.7611940298507465	3.1668523056359987	1.9253731343283582	0.30007914970600191
0.36678200692041529	1.3693514399182352	0.36518121878810722	18	4.8014705882358761	4.882352941176471	2.4705882352941178	0.71972318339100361	1.5294117647058822	2.8028799019611572
0.0	1.5	0.25	7	0.5	0.0	2.0	0.0	1.0	0.5
0.33333333333333331	1.5	0.45000000000000001	34	0.44705882352941162	0.72222222222222221	3.0	0.55555555555555558	1.3333333333333333	0.49983660130735064
1.1600237953599049	2.191812865497079	1.4886529188468163	36	1.0096646341465854	2.9512195121951219	3.2195121951219514	2.2688875669244495	2.2439024390243905	0.75989837398449733
0.0	2.6666666666666665	2.2222222222222223	18	0.2857142857142857	0.0	1.7142857142857142	0.20408163265306126	1.0	0.2857142857142857
0.0	1.5714285714285714	0.53061224489795922	8	0.86686507936494217	0.0	2.2857142857142856	0.48979591836734698	1.0	0.86686507936494217
