melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	pitch_between_rules	branchiness_variance	melodic_mean	unweighted_abruptness
2.2387511478420574	1.9893659312263954	1.6972540523056423	13	2.6787878787853883	5.0	3.7575757575757578	[11, 10, 9, 10, 11, 9, 10, 11, 11, 12, 13, 1, 1, 11, 3, 5, 5, 10, 9, 11, 1]	3.2745638200183653	2.606060606060606	1.4752946127955489
0.67166820560172358	4.8969510230399633	11.515419470123867	30	0.5593774258661548	4.0526315789473681	3.3684210526315788	[12, 16, 2, 1, 2, 19, 7, 5, 3, 4, 12, 3, 17, 7, 9, 2, 7, 5, 5, 1, 3, 9, 14, 19, 4, 2, 16, 5, 1, 2, 4, 11, 2, 15, 2, 1, 5, 1, 1, 1, 9, 15, 14, 2, 5, 1, 7, 5, 4, 9, 5, 11, 9, 4, 5, 7, 5, 7, 5, 3, 9, 9, 1, 3, 7, 2, 5, 7, 4, 4, 16, 9, 7, 3, 2, 1, 3, 14, 5, 4, 14, 5, 7, 3, 5, 2, 4, 2, 6, 4, 5, 2, 5, 17, 3, 15, 5, 7, 5, 9, 12, 7, 2, 16, 12, 1, 7, 5, 5, 2, 9, 9, 9, 9]	2.7765466297322248	2.0614035087719298	0.43190770066762174
0.1728395061728395	1.7857142857142858	0.88265306122448994	11	1.6166666666665734	1.0	2.2222222222222223	[5, 6, 7, 1, 5, 8, 2]	0.61728395061728403	1.2222222222222223	1.6166666666665734
0.28104637336504162	3.5480047192726776	4.5468005815895296	58	0.15472631547537694	13.913793103448276	4.1379310344827589	[15, 8, 25, 14, 27, 20, 15, 5, 12, 12, 2, 1, 19, 7, 31, 24, 5, 19, 24, 24, 15, 19, 10, 29, 7, 23, 18, 20, 27, 1, 3, 15, 8, 30, 24, 18, 16, 16, 32, 15, 12, 22, 21, 34, 12, 18, 24, 24, 12, 15, 28, 27, 32, 12, 19, 31, 32, 31, 31, 24, 20, 31, 15, 9, 43, 4, 5, 12, 24, 11, 31, 20, 7, 10, 17, 2, 5, 15, 19, 36, 33, 36, 11, 32, 36, 29, 31, 36, 24, 36, 33, 31, 5, 15, 36, 27, 24, 20, 31, 36, 29, 18, 44, 31, 29, 27, 9, 22, 50, 17, 22, 30, 29, 11, 24, 29, 21, 13, 19, 33, 9, 12, 4, 5, 8, 3, 15, 29, 6, 27, 1, 7, 3, 15, 22, 32, 11, 9, 5, 3, 7, 9, 29, 22, 16, 34, 22, 9, 21, 24, 27, 31, 25, 40, 32, 26, 2, 19, 3, 9, 8, 7, 15, 27, 38, 24, 22, 24, 32, 16, 29, 44, 12, 7, 24, 11, 16, 23, 38, 9, 31, 39, 6, 33, 36, 28, 31, 7, 4, 36, 20, 24, 19, 29, 29, 36, 31, 7, 8, 27, 12, 8, 2, 10, 9, 5, 19, 36, 24, 22, 33, 31, 20, 24, 14, 31, 7, 28, 29, 3, 8, 17, 29, 7, 19, 32, 27, 29, 25, 36, 25, 11, 4, 3, 6, 22, 24, 15, 16, 34, 9, 12, 30, 12, 24, 7, 38, 7, 22, 25, 5, 20, 36, 3, 23, 20, 17, 24, 25, 29, 19, 32, 4, 15, 50, 34, 15, 47, 28, 16, 19, 17, 5, 21, 2, 5, 24, 33, 4, 24, 33, 31, 43, 24, 15, 17, 24, 5, 4, 7, 12, 24, 17, 14, 7, 4, 29, 21, 3, 24, 12, 36, 17, 24, 25, 15, 10, 9, 19, 19, 13, 12, 2, 13, 7, 5, 24, 2, 10, 28, 15]	5.0430439952437576	1.9586206896551723	0.11871215848808014
0.49424816185055082	8.0904942762100003	45.658052565153561	52	0.1590920280282779	17.80637813211845	4.2733485193621865	[26, 31, 36, 14, 24, 16, 33, 12, 22, 41, 36, 36, 11, 32, 3, 14, 16, 10, 2, 27, 17, 32, 4, 42, 19, 36, 15, 31, 34, 31, 7, 5, 2, 4, 5, 28, 12, 9, 33, 26, 35, 16, 21, 33, 26, 30, 33, 31, 29, 35, 21, 26, 39, 30, 31, 29, 30, 9, 7, 45, 31, 18, 17, 3, 39, 7, 15, 5, 12, 19, 24, 20, 12, 24, 26, 33, 21, 30, 49, 19, 33, 30, 28, 33, 5, 8, 3, 30, 16, 28, 28, 33, 30, 36, 25, 40, 36, 10, 28, 23, 17, 29, 30, 36, 17, 31, 32, 33, 26, 9, 12, 3, 26, 15, 7, 12, 5, 10, 28, 36, 41, 33, 31, 30, 28, 28, 25, 5, 16, 12, 31, 26, 26, 28, 28, 30, 30, 31, 33, 31, 31, 31, 31, 33, 33, 33, 35, 38, 7, 33, 12, 7, 36, 11, 23, 33, 26, 16, 31, 16, 26, 24, 33, 31, 23, 9, 10, 7, 5, 26, 3, 18, 31, 33, 35, 32, 26, 28, 17, 20, 22, 26, 28, 39, 36, 30, 20, 19, 19, 2, 30, 30, 28, 7, 27, 10, 26, 38, 8, 2, 10, 5, 30, 28, 43, 7, 2, 17, 24, 29, 3, 20, 27, 5, 36, 42, 26, 28, 31, 30, 38, 23, 21, 7, 9, 9, 9, 8, 12, 43, 19, 45, 22, 24, 17, 15, 35, 31, 28, 14, 33, 8, 19, 14, 14, 23, 33, 31, 12, 10, 24, 34, 7, 40, 31, 31, 38, 2, 2, 20, 3, 21, 15, 14, 12, 19, 26, 32, 26, 36, 38, 38, 42, 31, 36, 25, 26, 38, 21, 36, 33, 27, 25, 17, 2, 8, 33, 19, 38, 17, 4, 5, 13, 12, 4, 3, 9, 17, 33, 5, 26, 33, 28, 38, 26, 33, 28, 20, 17, 36, 38, 42, 29, 36, 28, 12, 17, 19, 17, 7, 18, 33, 11, 28, 4, 30, 14, 5, 11, 30, 35, 26, 39, 5, 31, 22, 20, 7, 30, 26, 26, 23, 23, 21, 13, 31, 10, 18, 29, 15, 26, 31, 31, 3, 7, 9, 2, 10, 24, 38, 12, 23, 24, 19, 45, 30, 21, 32, 18, 43, 33, 23, 17, 36, 28, 36, 28, 18, 30, 28, 24, 21, 29, 12, 8, 36, 17, 2, 10, 39, 11, 9, 3, 4, 33, 38, 6, 34, 5, 6, 24, 26, 40, 6, 26, 38, 5, 9, 16, 20, 17, 43, 36, 36, 11, 26, 38, 35, 24, 15, 35, 28, 2, 9, 19, 22, 17, 4, 18, 8, 14, 41, 49, 33, 36, 49, 30, 31, 5, 31, 31, 19, 18, 19, 4, 22, 26, 17, 7, 16, 29, 24, 31, 31, 24, 24, 28, 2, 9, 5, 4, 19, 3, 31]	6.6952122498326592	2.2824601366742598	0.10046805095443725
0.48979591836734698	5.1239641657334882	7.4293175488338026	20	1.4494047619047601	3.75	2.9285714285714284	[4, 4, 5, 5, 8, 7, 12, 5, 2, 14, 5, 2, 5, 5, 10, 3, 7, 2, 10, 5, 7, 12, 6, 7, 3, 6]	1.4234693877551017	1.7142857142857142	1.4223958333328688
0.41322314049586784	3.5821917808219177	4.6542034152749112	24	0.62511363636343076	2.2727272727272729	3.1515151515151514	[3, 7, 1, 5, 7, 3, 5, 3, 3, 4, 9, 7, 8, 7, 5, 2, 3, 1, 5, 6, 8, 3, 4, 12, 1, 2, 10, 9, 2]	1.6437098255280074	1.6363636363636365	0.51083333333324188
0.0	1.6666666666666667	0.55555555555555558	22	0.32499999999999996	0.0	1.5	[15, 12, 22]	0.25	1.0	0.32499999999999996
0.0	1.25	0.1875	9	0.55000000000000004	0.0	2.0	[4, 9, 4]	0.40000000000000002	1.0	0.55000000000000004
0.29096809085992431	2.8908098271156177	2.9908072604677094	17	0.65022148394270407	3.2790697674418605	3.5348837209302326	[4, 3, 4, 14, 2, 4, 3, 3, 2, 2, 3, 3, 8, 7, 3, 7, 7, 5, 3, 8, 9, 7, 2, 3, 5, 2, 4, 8, 7, 9, 4, 14, 7, 7, 4, 12, 4, 4, 5, 1, 4]	1.8301784748512708	1.8139534883720929	0.65688999630860045
