melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	pitch_between_rules	branchiness_variance	melodic_mean	unweighted_abruptness
0.58884297520661166	5.0	2.001180435356245	13	6	4.5909090909090908	2.6363636363636362	[10, 2, 9, 4, 7, 10, 6, 3, 7, 10, 6, 6, 9, 3, 13, 4, 7, 6, 13, 7, 9, 10, 6]	1.4132231404958679	1.9545454545454546	2
2.7933884297520666	6.1225402504477504	3.1217063456644811	12	5	3.6363636363636362	2.3636363636363638	[5, 3, 5, 2, 5, 12, 5, 12, 5, 5, 5, 5]	0.5950413223140496	2.5454545454545454	5
0.22222222222222221	2.5999999999999996	0.51555555555555554	9	7	1.5555555555555556	2.6666666666666665	[7, 5, 2, 2, 7, 7]	0.88888888888888884	1.3333333333333333	7
1.0677083333333333	9.8598388305849998	7.383042715294498	22	14	8.125	2.9166666666666665	[10, 7, 14, 3, 8, 19, 8, 14, 4, 11, 11, 14, 14, 14, 8, 19, 14, 14, 10, 11, 14, 11, 2, 2, 8, 10, 14, 4, 2, 14, 10, 14, 2, 11, 8, 11, 14, 14, 14, 14, 14, 14, 11, 11, 11, 6, 10, 7, 8, 14, 3, 14, 14, 11, 2, 14]	1.6180555555555554	2.375	11
0.88137755102040827	9.6861538461539993	7.082540021705297	18	1	2.75	2.8571428571428572	[2, 7, 6, 5, 4, 5, 8, 5, 3, 5, 12, 10, 7, 1, 2, 2, 1, 2, 2, 4, 3, 3, 7, 4, 11, 13, 1, 2]	0.97959183673469397	1.8928571428571428	1
0.36072664359861589	9.8181818181819995	7.7905680016296017	15	1	2.7647058823529411	3.3529411764705883	[1, 3, 4, 5, 5, 2, 4, 10, 5, 2, 5, 7, 7, 1, 1, 4, 7, 5, 5, 3, 3, 7, 1, 3, 2, 1, 4, 5, 5, 7, 5, 4, 4, 2, 12, 5, 12, 3, 8, 2]	1.8754325259515572	1.8529411764705883	2
0.0	3.5499999999999989	1.0	8	8	0.0	2.0	[2, 8, 1, 2]	0.0	1.0	8
0.63811728395061718	9.0	5.9825301637460511	20	7	3.4444444444444446	3.6111111111111112	[2, 5, 12, 7, 7, 8, 8, 7, 2, 4, 3, 5, 5, 3, 5, 9, 10, 5, 5, 3, 7, 5, 9, 4, 7, 7, 10, 3, 10, 3]	2.5154320987654324	1.9722222222222223	2
0.079395085066162593	4.0	0.96305555555555544	39	3	0.47826086956521741	2.8695652173913042	[2, 2, 2, 3, 2, 7, 2, 12, 1, 8, 5, 4, 3, 8, 2, 1, 3]	1.9395085066162567	1.0869565217391304	3
0.68939801128728839	9.0	6.9686562468052484	24	1	3.5655737704918034	3.5245901639344264	[16, 4, 3, 5, 5, 3, 8, 5, 3, 5, 7, 2, 5, 1, 5, 7, 5, 8, 7, 5, 8, 5, 10, 7, 5, 5, 4, 8, 5, 3, 7, 5, 8, 7, 5, 3, 2, 5, 8, 7, 7, 2, 7, 4, 5, 7, 1, 3, 7, 4, 4, 7, 4, 7, 5, 7, 2, 7, 3, 6, 8, 7, 8, 8, 5, 1, 8, 3, 4, 2, 7, 3, 2, 4, 3, 4, 4, 10, 3, 4, 3, 2, 3, 3, 2, 5, 5, 5, 7, 8, 7, 8, 4, 5, 7, 7, 4, 10, 8, 5, 2, 7, 3, 14, 8, 7, 5, 3, 1, 3]	3.0854608976081694	2.237704918032787	5
0.61591695501730104	8.0	5.3974048529846002	31	15	3.5294117647058822	3.0980392156862746	[1, 1, 8, 3, 16, 5, 10, 12, 14, 5, 5, 10, 7, 12, 5, 7, 2, 5, 2, 5, 4, 2, 7, 7, 10, 7, 8, 3, 2, 3, 8, 15, 11, 5, 22, 9, 3, 7, 2, 9, 3, 7, 4, 12, 10, 2, 5, 2]	2.5982314494425225	1.8235294117647058	15
0.43181818181818182	3.9249999999999998	1.0851802112029385	20	5	1.6363636363636365	3.2727272727272729	[8, 5, 12, 2, 2, 5, 2, 4, 5, 1, 3, 15, 2, 3, 2]	2.9256198347107438	1.5	1
0.29201101928374656	6.0	2.8935739585090237	36	3	0.90909090909090906	3.2727272727272729	[2, 4, 3, 24, 2, 4, 5, 2, 3, 3, 1, 2, 1, 4, 3, 5, 5, 7, 3, 2, 2, 3, 2]	2.5619834710743801	1.3636363636363635	5
0.83472057074910821	10.930614973262305	10.30695473132451	9	3	2.6551724137931036	3.3793103448275863	[3, 5, 4, 2, 3, 5, 2, 2, 4, 4, 9, 7, 7, 5, 4, 5, 3, 3, 9, 5, 5, 4, 3, 5, 3, 5, 3, 1, 5, 4, 5, 4]	3.2009512485136749	2.3103448275862069	2
0.31777645659928649	9.0	6.9401202633700603	41	2	3.0344827586206895	3.5172413793103448	[8, 4, 14, 4, 7, 2, 19, 10, 15, 12, 5, 1, 5, 4, 15, 3, 5, 6, 5, 5, 10, 2, 8, 5, 1, 17, 7, 12, 7, 8, 6, 7, 9, 8, 2, 14, 15, 1, 3, 12, 12, 14, 3, 1]	2.8014268727705107	1.5344827586206897	12
0.16	2.6999999999999993	0.56122448979598638	10	3	1.0	2.3999999999999999	[5, 10, 3, 5]	0.23999999999999999	1.2	3
0.22222222222222221	2.6499999999999995	0.52634297520658158	19	5	1.0	2.8888888888888888	[12, 7, 9, 5, 2]	1.4320987654320989	1.3333333333333333	5
0.24852071005917153	6.75	3.7131379962192819	12	1	1.1538461538461537	2.6153846153846154	[1, 3, 3, 2, 4, 5, 4, 5, 4, 1, 3, 5, 2]	1.1597633136094674	1.4615384615384615	1
0.38775510204081637	2.9909090909091001	0.59905296248742379	13	7	1.7857142857142858	2.7142857142857144	[7, 1, 6, 6, 7, 6, 4, 8, 1, 1]	0.34693877551020413	1.4285714285714286	7
0.0	0	0.0	7	7	0.0	1.0	[7]	0.0	1.0	7
0.0	7.0	3.9556786703601095	24	3	0.0	2.0	[3, 4, 3, 19, 2, 1, 2, 10, 5, 9]	0.54545454545454541	1.0	3
0.16836734693877545	3.7599999999999998	0.86400061664160821	17	3	1.0	2.1428571428571428	[4, 13, 7, 12, 2, 5, 9, 13, 3, 3, 6, 2]	1.5510204081632655	1.2142857142857142	3
0.56653731746890201	13.0	15.426176539389672	53	27	16.945348837209302	4.558139534883721	[22, 28, 11, 32, 21, 26, 27, 27, 21, 22, 26, 21, 27, 20, 23, 31, 33, 15, 27, 30, 11, 24, 23, 32, 32, 32, 24, 30, 30, 35, 34, 34, 33, 32, 37, 20, 20, 21, 31, 29, 25, 12, 25, 14, 9, 21, 32, 24, 19, 20, 22, 4, 41, 30, 17, 32, 17, 7, 12, 30, 2, 8, 36, 3, 27, 36, 39, 33, 12, 31, 21, 29, 12, 5, 9, 17, 10, 11, 19, 6, 14, 20, 30, 12, 16, 28, 25, 4, 29, 29, 24, 40, 8, 16, 37, 4, 36, 39, 25, 7, 16, 12, 24, 17, 24, 24, 17, 19, 29, 30, 29, 14, 35, 14, 18, 3, 32, 36, 11, 5, 12, 27, 25, 2, 12, 9, 26, 24, 7, 3, 24, 32, 26, 7, 20, 27, 25, 17, 40, 19, 25, 30, 27, 21, 23, 29, 22, 16, 29, 16, 25, 19, 17, 21, 25, 35, 36, 29, 32, 27, 7, 29, 21, 14, 36, 36, 32, 34, 23, 17, 10, 5, 3, 4, 32, 25, 25, 33, 25, 24, 13, 9, 14, 21, 24, 20, 9, 15, 12, 24, 12, 19, 15, 31, 15, 30, 31, 12, 4, 10, 28, 10, 24, 33, 19, 28, 4, 32, 26, 14, 26, 31, 12, 17, 34, 12, 19, 26, 21, 25, 20, 29, 30, 23, 25, 25, 21, 32, 17, 34, 15, 28, 12, 23, 24, 21, 14, 5, 35, 16, 36, 21, 19, 25, 25, 37, 23, 18, 11, 29, 28, 24, 34, 24, 25, 16, 11, 13, 15, 2, 16, 38, 19, 29, 16, 16, 28, 16, 23, 30, 9, 24, 29, 28, 27, 38, 22, 20, 8, 29, 12, 29, 17, 29, 12, 12, 20, 12, 23, 14, 24, 24, 25, 17, 19, 27, 24, 24, 21, 25, 29, 32, 30, 21, 32, 25, 30, 29, 27, 19, 30, 25, 15, 16, 26, 21, 25, 16, 24, 17, 17, 17, 5, 14, 26, 5, 31, 21, 24, 24, 12, 25, 5, 18, 19, 19, 20, 21, 16, 11, 23, 8, 18, 16, 14, 27, 9, 16, 12, 12, 7, 20, 35, 17, 3, 5, 15, 25, 12, 17, 25, 14, 26, 1, 16, 6, 1, 34, 25, 27, 13, 26, 19, 23, 20, 27, 33, 16, 16, 7, 3, 15, 26, 14, 25, 14, 12, 15, 13, 32, 21, 5, 16, 25, 25, 9, 32, 7, 20, 34, 12, 18, 17, 8, 16, 27, 3, 7, 23, 31, 9, 29, 17, 15, 31, 34, 7, 25, 34, 7, 9, 20, 36, 19, 2, 7, 32, 26, 31, 2, 21, 36, 25, 14, 31, 24, 32, 24, 8, 32, 31, 15, 30, 30, 31, 28, 36, 27, 27, 16, 4, 14, 1, 36, 33, 7, 27, 27, 21, 36, 9, 27, 4, 8, 5, 29, 21, 5, 11, 9, 7, 18, 33, 28, 34, 34, 29, 32, 30, 24, 10, 30, 40, 22, 15, 17, 22, 18, 17, 28, 24, 17, 16, 4, 16, 9, 13, 11, 15, 29, 23, 30, 16, 24, 17, 22, 11, 14, 7, 28, 5, 32, 24, 16, 36, 30, 31, 17, 16, 34, 14, 7, 4, 9, 5, 17, 22, 19, 24, 20, 14, 16, 12, 12, 4, 20, 16, 22, 12, 27, 17, 31, 29, 31, 17, 33, 36, 33, 17, 34, 32, 27, 21, 22, 25, 5, 9, 30, 21, 25, 3, 27, 34, 24, 24, 17, 29, 35, 17, 9, 10, 31, 19, 19, 20, 20, 16, 20, 29, 17, 22, 15, 8, 23, 19, 25, 35, 13, 17, 35, 36, 30, 10, 14, 26, 2, 7, 24, 20, 23, 22, 12, 14, 29, 11, 7, 21, 34, 9, 11, 6, 3, 12, 6, 2, 21, 19, 7, 28, 29, 24, 25, 40, 8, 28, 36, 17, 9, 5, 21, 14, 27, 21, 29, 27, 25, 28, 25, 12, 23, 36, 12, 32, 32, 32, 32, 29, 27, 22, 31, 17, 3, 5, 1, 8, 28, 8, 19, 28, 26, 29, 32, 27, 13, 12, 12, 31, 31, 29, 5, 25, 20, 16, 24, 25, 18, 9, 8, 5, 35, 6, 12, 21, 27, 29, 12, 19, 30, 31, 20, 19, 12, 19, 28, 29, 24, 36, 10, 25, 32, 11, 28, 26, 9, 16, 35, 27, 36, 20, 12, 31, 32, 17, 20, 21, 24, 19, 24, 13, 17, 20, 30, 30, 14, 14, 14, 16, 16, 37, 34, 30, 27, 27, 30, 28, 9, 25, 25, 24, 36, 30, 25, 32, 31, 12, 31, 31, 25, 20, 12, 26, 29, 25, 13, 21, 19, 31, 27, 30, 17, 23, 16, 32, 27, 33, 25, 23, 38, 33, 21, 2, 17, 15, 23, 34, 27, 23, 24, 30, 28, 14, 32, 30, 9]	9.5094104921579223	2.4337209302325582	27
0.56147271531886911	6.734375	3.2757127899484537	15	10	3.9743589743589745	3.7948717948717947	[3, 5, 9, 3, 10, 4, 7, 3, 1, 5, 1, 5, 11, 5, 12, 10, 7, 10, 7, 5, 5, 7, 2, 8, 2, 5, 12, 12, 9]	3.3425378040762657	1.9487179487179487	2
0.109375	2.0	0.20408163265306123	10	1	0.5	3.0	[4, 1, 1, 2, 4]	1.0	1.125	4
0.67221644120707613	5.9900000000000002	3.0483199478110716	27	5	3.6774193548387095	2.774193548387097	[4, 19, 4, 27, 23, 2, 4, 21, 2, 4, 5, 2, 4, 4, 2, 4, 14, 5, 1, 7, 2, 2, 23, 3, 7]	1.5941727367325698	1.8064516129032258	5
0.0	2.75	0.55555555555555569	5	4	0.0	1.5	[4, 4, 1]	0.25	1.0	4
0.0	1.8999999999999999	0.22222222222222221	3	2	0.0	2.0	[1, 2]	0.0	1.0	2
0.41322314049586778	6.0	2.6438983756768017	7	4	1.5454545454545454	2.9090909090909092	[3, 7, 2, 3, 2, 2, 5, 2, 5]	1.3553719008264462	1.6363636363636365	4
0.62544589774078452	16.699999999999999	20.154146734775249	17	6	2.5862068965517242	3.1724137931034484	[4, 1, 5, 9, 7, 7, 5, 3, 7, 3, 5, 7, 5, 3, 10, 12, 2, 1, 2, 8, 3, 7, 5, 7, 2, 17, 10, 5, 5, 2]	1.3840665873959574	1.8275862068965518	2
0.45368620037807167	11.0	10.06075404326822	14	1	2.347826086956522	3.2173913043478262	[4, 12, 12, 4, 7, 2, 5, 1, 5, 4, 4, 2, 5, 3, 3, 3, 2, 3, 2, 5, 12, 8]	1.6483931947069943	1.7391304347826086	5
0.20408163265306123	4.8909090909091502	1.7482306650176092	12	5	0.5714285714285714	2.2857142857142856	[2, 2, 3, 5, 2, 4, 12, 9]	0.48979591836734704	1.2857142857142858	5
1.3991836734693874	14.830063965885397	18.447415074234534	20	1	2.1714285714285713	2.7428571428571429	[1, 2, 2, 5, 4, 3, 5, 2, 5, 5, 3, 5, 2, 8, 1, 2, 7, 4, 8, 8, 4, 3, 11, 2, 10, 2, 9, 5, 7, 3, 4]	1.0481632653061226	2.0285714285714285	2
1.1468144044321331	3.0	0.68617134025840065	12	2	2.6315789473684212	2.9473684210526314	[4, 4, 2, 10, 3, 5, 2, 2, 7, 12, 5, 5, 2, 2]	1.9445983379501384	1.8947368421052631	2
0.33616780045351474	11.899999999999999	12.127313412673489	28	24	6.8809523809523814	3.3333333333333335	[24, 15, 10, 5, 26, 3, 17, 24, 24, 9, 3, 20, 1, 2, 2, 15, 24, 4, 17, 7, 14, 9, 14, 24, 24, 24, 5, 10, 15, 5, 7, 9, 9, 15, 5, 17, 16, 5, 17, 26, 19, 10, 7]	1.7936507936507935	1.7380952380952381	4
0.82419659735349726	6.0	3.4468473663975403	12	1	2.3043478260869565	2.7826086956521738	[1, 1, 3, 2, 2, 3, 5, 7, 4, 4, 1, 1, 7, 1, 2, 10, 7, 7, 10, 3, 3, 5]	1.3005671077504726	1.9565217391304348	1
0.22592152199762183	11.0	9.8621401608198962	14	10	3.0689655172413794	3.4482758620689653	[3, 12, 3, 4, 5, 8, 9, 10, 5, 8, 3, 3, 5, 9, 7, 5, 3, 3, 7, 4, 5, 8, 3, 3, 7, 5, 10, 7, 7, 7, 8, 9, 4, 5, 8]	2.592152199762189	1.6551724137931034	10
0.52750000000000008	8.7636363636359995	6.5692566207806031	16	13	7.4500000000000002	3.5	[4, 3, 8, 11, 8, 11, 15, 11, 13, 8, 2, 13, 13, 15, 11, 15, 16, 7, 13, 6, 14, 6, 9, 11, 13, 13, 13, 13, 15, 15, 15, 13, 8, 15]	2.7000000000000002	2.1499999999999999	2
0.0	3.4499999999999993	0.97222222222222232	14	4	0.0	2.2222222222222223	[2, 1, 2, 2, 2, 2]	0.39506172839506171	1.0	4
0.91987324581258467	5.0	1.9451223569726188	19	12	4.957446808510638	3.7872340425531914	[12, 9, 2, 7, 12, 7, 4, 5, 4, 7, 3, 12, 4, 2, 7, 17, 9, 2, 12, 5, 5, 3, 7, 12, 7, 7, 17, 4, 7, 12, 5, 2, 12, 10, 12, 5, 3, 12, 10, 12, 17, 7, 12]	2.4653689452240832	2.1276595744680851	12
0.22222222222222224	2.0	0.22222222222222224	10	7	2.8333333333333335	2.3333333333333335	[10, 7, 8, 5]	0.55555555555555547	1.3333333333333333	5
1.2474999999999998	5.0	1.7978465790045319	13	4	2.75	2.8999999999999999	[2, 4, 8, 3, 2, 2, 4, 4, 4, 4, 8, 1, 4, 2, 6, 6, 8, 4]	1.9900000000000002	1.95	11
0.0	1.75	0.13888888888888887	28	18	0.0	2.0	[18, 21, 4, 6, 4]	0.53333333333333333	1.0	18
0.38134430727023316	6.0	3.0799092970521542	26	4	0.48148148148148145	2.5925925925925926	[8, 1, 1, 2, 1, 2, 1, 1, 2, 2, 4, 1, 6, 2, 2, 6, 3, 2, 7, 1, 1, 1, 8, 5]	0.83401920438957466	1.3703703703703705	2
5.0	6.8571428571429998	4.1409397735884079	19	7	8.6875	2.0	[15, 19, 7, 7, 19, 15, 11, 4, 19, 15, 4, 7, 19, 19]	0.375	3.0	7
0.770698676515851	9.0	6.2343518417173396	33	1	7.0175438596491224	3.0877192982456139	[14, 9, 3, 9, 8, 11, 5, 14, 2, 9, 16, 22, 7, 15, 6, 7, 1, 7, 7, 14, 14, 14, 5, 16, 7, 4, 4, 14, 22, 7, 22, 8, 14, 5, 11, 2, 22, 14, 14, 22, 15, 4, 11, 7, 9, 11, 15, 1, 22, 3, 22, 6, 6, 14, 8, 11, 4, 9]	3.2730070791012618	2.0350877192982457	4
0.56816326530612238	5.7999999999999998	2.5728380546413914	17	5	4.2571428571428571	3.2000000000000002	[5, 7, 7, 7, 5, 10, 2, 12, 5, 5, 7, 5, 7, 4, 2, 5, 1, 2, 12, 3, 7, 12, 1, 1, 9, 9, 12, 5, 1, 4, 4, 3]	2.3314285714285714	1.9428571428571428	5
0.32514177693761814	4.0	1.0824489795918371	29	24	1.5652173913043479	3.1304347826086958	[3, 4, 17, 1, 8, 5, 2, 3, 1, 4, 5, 12, 11, 1, 1]	2.1134215500945186	1.3913043478260869	3
0.234375	1.9940170940170998	0.18719025084008445	22	17	3.0	2.0	[3, 11, 3, 2, 17, 19]	1.0	1.375	3
0.8571428571428571	3.802605459057399	1.0803622891694193	21	10	8.8571428571428577	2.5714285714285716	[8, 10, 10, 21, 21, 21, 13, 8, 21, 21, 8]	1.3877551020408165	2.0	10
0.082644628099173542	1.6999999999999993	0.13551020408163267	22	6	0.54545454545454541	2.5454545454545454	[3, 6, 6, 3, 7, 12]	0.97520661157024791	1.0909090909090908	2
0.22837370242214536	3.0	0.51530612244897978	24	10	1.3529411764705883	3.7647058823529411	[5, 9, 14, 3, 5, 2, 7]	3.1211072664359865	1.3529411764705883	8
5.8540433925049316	11.893206521739	11.399641805090406	33	30	17.846153846153847	2.7692307692307692	[31, 27, 30, 30, 30, 7, 19, 8, 20, 30, 4, 27, 19, 31, 31, 31, 27, 13, 13, 27, 11, 8, 30, 30, 27, 30, 30, 27, 27, 3, 27, 31, 31]	2.2287968441814603	3.3076923076923075	30
1.3978420569329659	10.0	9.5240926833914834	22	11	11.303030303030303	3.393939393939394	[22, 8, 2, 2, 11, 22, 16, 18, 3, 17, 11, 9, 22, 11, 18, 18, 11, 1, 5, 11, 22, 11, 22, 22, 22, 13, 11, 9, 11, 22, 18, 13, 12, 17, 17, 11, 18, 18, 18, 6, 22, 17, 18, 2, 12, 11, 22, 11, 17, 22, 22, 18, 14, 11, 4, 22, 8, 16]	4.3902662993572088	2.5606060606060606	22
2.1288888888888891	5.2830985915492974	2.3372782181639473	33	22	6.8666666666666663	2.9333333333333331	[6, 10, 8, 6, 8, 11, 19, 26, 8, 10, 2, 10, 19, 19, 19, 19, 2, 19, 11, 8, 2, 2, 19]	1.6622222222222223	2.2666666666666666	8
0.40484429065743949	8.9916666666666973	7.1165326348555649	24	9	2.2352941176470589	3.1764705882352939	[7, 5, 5, 3, 4, 3, 4, 3, 2, 5, 2, 5, 4, 2, 2, 4, 2, 1, 2, 9, 7, 4, 9, 3, 5, 7, 2, 4, 1, 7, 2, 9, 10, 7, 7]	1.9688581314878897	1.6470588235294117	2
0.92307692307692313	4.0	1.3768433019546638	34	34	19.23076923076923	2.7692307692307692	[34, 3, 34, 34, 34, 34, 34, 34, 1, 3]	0.63905325443786987	2.0	1
0.70798689846308893	10.0	8.5928912304239962	44	2	4.3015873015873014	3.4920634920634921	[3, 10, 4, 2, 16, 9, 19, 2, 7, 7, 2, 5, 8, 14, 7, 22, 9, 11, 22, 12, 2, 3, 8, 15, 25, 18, 12, 3, 8, 10, 9, 3, 16, 1, 1, 4, 21, 5, 12, 3, 5, 3, 5, 12, 10, 12]	4.0594608213655832	1.9206349206349207	4
0.20408163265306126	2.75	0.55555555555555569	14	5	1.4285714285714286	2.2857142857142856	[5, 2, 7]	0.48979591836734698	1.2857142857142858	5
0.78043704474505704	9.0	7.2988009982638618	17	3	2.2903225806451615	3.032258064516129	[9, 3, 5, 3, 7, 3, 4, 1, 2, 3, 7, 6, 7, 3, 7, 1, 1, 2, 6, 6, 3, 2, 7, 6, 6, 5]	1.2570239334027054	1.8387096774193548	3
0.28854875283446713	6.8999999999999915	3.6002306217990783	45	17	2.4047619047619047	3.0952380952380953	[3, 3, 9, 5, 3, 24, 2, 2, 20, 24, 2, 14, 3, 1, 7, 2, 19, 17, 6, 12, 5, 29, 5, 3, 2, 9, 2, 5, 17, 2, 16, 3, 4, 3]	2.7528344671201816	1.4047619047619047	17
0.13888888888888887	1.75	0.13888888888888887	6	2	0.16666666666666666	2.6666666666666665	[1, 2, 4, 2, 1]	1.8888888888888891	1.1666666666666667	1
0.25	9.0	5.5357230182404997	10	1	1.4285714285714286	2.5714285714285716	[2, 3, 3, 10, 1, 3, 4, 2, 10, 2, 2, 3, 1, 2, 10]	1.1020408163265305	1.5	1
0.7566666666666666	4.0	1.2831069182968191	17	7	2.4333333333333331	3.3333333333333335	[2, 3, 5, 2, 8, 2, 7, 5, 3, 1, 5, 8, 4, 5, 10, 3, 4, 1, 8, 1, 3, 8, 7]	2.5555555555555549	1.8999999999999999	3
0.60113421550094515	5.0	1.9224521094784628	13	2	2.8695652173913042	2.6956521739130435	[3, 3, 7, 3, 3, 6, 7, 7, 7, 8, 3, 6, 1, 3, 6, 6, 8, 4, 1, 2, 3, 11]	0.7334593572778827	1.9130434782608696	7
0.23999999999999999	3.0	0.66666666666666663	10	5	2.0	2.3999999999999999	[5, 10, 10, 5]	0.23999999999999999	1.3999999999999999	5
2.0612244897959187	4.0	1.1709569955034194	21	7	7.5357142857142856	2.8571428571428572	[15, 4, 15, 21, 15, 12, 14, 10, 15, 14, 10, 1, 15, 15, 6, 21, 4, 13, 21]	1.5510204081632657	2.2857142857142856	14
0.4756242568370988	4.0	1.2660535147392256	17	4	2.1724137931034484	3.5172413793103448	[8, 7, 7, 2, 2, 5, 4, 5, 4, 14, 5, 2, 1, 6, 4, 4, 4, 1, 3, 3, 5, 6, 3, 4, 6, 7, 2]	3.3531510107015454	1.7241379310344827	2
0.0	1.0	0.0	25	20	0.0	2.2857142857142856	[1, 7, 20]	1.6326530612244896	1.0	20
