melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	pitch_between_rules	branchiness_variance	melodic_mean	unweighted_abruptness
0.23725286160249745	2.9909090909090907	3.3544628099173548	31	0.46505376344085991	7.290322580645161	3.935483870967742	[12, 23, 5, 3, 24, 1, 2, 2, 21, 17, 16, 17, 19, 21, 21, 12, 17, 16, 21, 16, 24, 2, 12, 3, 23, 4, 19, 4]	3.4797086368366279	1.6129032258064515	0.47394265232974858
0.082644628099173542	1.0	0.0	31	0.65454545454567703	0.63636363636363635	3.8181818181818183	[2]	2.3305785123966944	1.0909090909090908	0.79363636363497236
0.0	1.1499999999999999	0.14749999999999999	24	1.2083333333336042	0.0	1.5	[19, 2, 24]	0.25	1.0	1.2083333333336042
0.0	1.375	0.359375	41	0.42380952380954962	0.0	2.1333333333333333	[12, 19, 8, 19, 8, 4, 2, 2, 19, 18, 4]	0.64888888888888885	1.0	0.41023809523812105
0.22182400000000002	7.868950749464668	19.502312175304581	39	0.40150322580660969	3.0720000000000001	3.984	[8, 3, 2, 4, 6, 12, 4, 8, 4, 4, 18, 15, 5, 8, 4, 4, 18, 6, 6, 1, 6, 6, 2, 7, 10, 4, 7, 4, 13, 8, 10, 5, 5, 8, 6, 2, 5, 3, 5, 4, 8, 3, 3, 1, 8, 1, 3, 4, 15, 3, 2, 12, 8, 2, 6, 10, 10, 1, 4, 1, 2, 3, 5, 1, 7, 12, 4, 10, 1, 8, 4, 3, 13, 6, 8, 3, 4, 3, 5, 4, 5, 10, 6, 1, 8, 13, 5, 10, 6, 3, 1, 4, 1, 8, 6, 1, 1, 3, 6, 7, 8, 5, 8, 6, 7, 7, 13, 7, 4, 6, 9, 2, 10, 2, 4, 8, 6, 7, 1, 5, 2, 7, 2, 1, 6, 1, 3, 9, 8, 8, 4, 6, 8, 9, 7, 2, 1, 6, 3, 2, 2, 8, 8]	5.3277439999999991	1.776	0.22742451612925968
0.6582938186167715	8.104815950920246	33.007988565307926	35	0.69804244065999266	6.3725490196078427	3.9738562091503269	[14, 7, 5, 3, 8, 2, 18, 7, 13, 6, 1, 14, 7, 2, 8, 12, 2, 10, 17, 8, 1, 11, 6, 9, 14, 14, 5, 8, 13, 17, 12, 1, 15, 4, 8, 5, 12, 15, 1, 1, 9, 3, 7, 13, 12, 15, 8, 8, 13, 20, 17, 5, 1, 2, 9, 1, 12, 17, 1, 7, 14, 15, 11, 17, 14, 13, 3, 12, 12, 12, 3, 7, 3, 5, 1, 10, 10, 17, 5, 6, 3, 5, 1, 12, 12, 13, 2, 5, 13, 4, 1, 5, 12, 7, 1, 17, 12, 5, 7, 6, 1, 12, 3, 15, 10, 5, 6, 5, 9, 2, 14, 2, 5, 17, 9, 14, 12, 7, 5, 5, 13, 15, 9, 14, 15, 10, 14, 11, 17]	5.999316502200009	2.0915032679738563	0.35485609805238366
0.0	1.0964285714285713	0.14150510204081632	32	1.6638888888888883	0.0	2.0	[1, 1, 2, 6, 2, 1]	0.66666666666666663	1.0	1.6638888888888883
0.21484375	3.0178571428571428	2.767538265306122	18	0.31625000000000003	1.6875	2.625	[2, 3, 10, 11, 5, 1, 8, 7, 4, 7, 3, 5, 3, 9]	1.734375	1.3125	0.31625000000000003
0.0	1.25	0.1875	33	0.90000000000089986	0.0	2.3333333333333335	[28, 2, 1]	0.88888888888888917	1.0	0.90000000000089986
0.26890598611371747	4.4064584563164111	8.4999586261461797	31	0.31162021728799272	3.0547945205479454	4.2739726027397262	[1, 2, 1, 2, 5, 4, 5, 4, 6, 2, 3, 10, 5, 12, 5, 5, 8, 3, 7, 3, 7, 4, 4, 5, 5, 15, 3, 6, 3, 17, 5, 10, 5, 6, 4, 3, 2, 4, 3, 5, 7, 2, 1, 3, 4, 4, 6, 3, 7, 4, 4, 4, 9, 3, 8, 6, 1, 2, 4, 5, 10, 7, 6, 3, 3, 4, 5, 8, 5, 4, 5, 7, 3, 9, 4, 5, 8, 13, 5, 5, 7, 1, 7, 8, 6, 8, 9, 4, 2, 5, 7, 6, 4, 4, 10, 8, 3, 6, 1, 7, 2, 2, 1, 9, 7, 9, 7, 2, 7, 8, 2, 9, 4, 9, 9, 4, 6, 5, 9, 1, 3, 4, 8, 12, 6, 3, 4, 6, 15]	4.8016513417151439	1.8630136986301369	0.18776570618818969
0.0	1.0	0.0	17	0.5	0.0	1.0	[17]	0.0	1.0	0.5
0.27251783590963141	2.9745042492917846	3.9285284369507822	31	0.52131934032962768	2.3793103448275863	4.3448275862068968	[4, 5, 3, 5, 1, 5, 11, 4, 5, 8, 3, 1, 3, 5, 3, 4, 7, 3, 3, 3, 6, 2, 7, 2, 4, 5, 3, 8, 5, 3, 2, 3, 4, 3, 5, 5, 2, 5, 1, 5, 5, 3, 4, 10, 3, 12, 3, 7, 6, 5, 3, 5, 7, 3, 5, 1, 7, 3, 1, 8, 6, 12, 3, 5, 7, 2, 3, 1, 1, 2, 1, 2, 5, 3, 2, 4, 3, 5, 7, 3, 3, 4, 3, 7, 2, 15, 3, 5, 7, 4, 3, 4, 8, 5, 3, 5, 5, 13]	6.1741973840665869	1.7844827586206897	0.21424644829892758
