melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.2859,6.018831618,12.8010253,29,0.51969697,4.95,3.48,2.8696,1.79,0.317495238,Classical
0.392857143,2.676531549,2.168772204,11,1.194505495,0.928571429,3.428571429,1.816326531,1.5,0.838461538,Classical
0.609536407,4.960034195,10.83931987,46,0.415314286,3.253968254,3.349206349,1.830435878,1.96031746,0.275185543,Classical
0.995464853,3.712986794,5.96105096,41,0.870555556,2.801587302,3.380952381,2.727891156,2.142857143,0.487997884,Classical
0.390317133,3.418470418,5.137395393,29,0.739954338,2.945205479,3.890410959,6.563332708,1.780821918,0.465070184,Classical
0.325141777,5.135714286,10.7030102,11,1.10513834,1.869565217,3.391304348,2.064272212,1.608695652,0.841979578,Classical
0.272083718,4.362606702,10.02261858,28,0.362683179,5.128654971,4.701754386,5.9052016,1.947368421,0.168272537,Classical
0.193905817,1.747826087,0.734669187,17,0.830263158,1.105263158,3.368421053,1.28531856,1.263157895,0.664883041,Classical
0.24609375,6.285229202,13.20896688,22,0.654920213,2.520833333,3.958333333,5.123263889,1.5625,0.311207151,Classical
0.251207729,7.615141956,21.37449207,25,0.524424552,2.289855072,3.47826087,2.916194077,1.666666667,0.421288211,Classical
0.57813895,5.427659009,12.21845655,31,0.347185194,4.662162162,3.891891892,4.627952277,2.238738739,0.248199401,Classical
0.249307479,2.16,1.2944,11,0.602923977,2.315789474,3.368421053,2.653739612,1.526315789,0.429532164,Classical
0.743801653,2.110526316,1.25199446,14,0.745400433,1.272727273,3.181818182,1.966942149,1.727272727,0.452813853,Classical
0.36422395,4.014797136,7.697060281,32,0.386413331,3.495327103,4.112149533,3.389291641,1.831775701,0.180298669,Classical
0.625668847,8.337315003,29.39052163,29,0.373189655,3.612068966,3.551724138,2.350772889,2.060344828,0.259898801,Classical
0.439909297,2.346938776,1.77759267,14,0.837261905,1.428571429,3.047619048,2.712018141,1.523809524,0.87047619,Classical
0.5,2,1.230769231,12,0.7425,1,2.875,2.234375,1.5,0.70103125,Classical
0.294948395,2.695701356,3.39726595,50,0.115897592,4.386727689,4.659038902,6.59541601,2.050343249,0.072934121,Classical
0.25020603,7.22958414,19.99311022,44,0.149354536,6.561307902,4.354223433,5.874525759,2.021798365,0.098295295,Classical
0.423777315,6.186324786,16.2466506,26,0.518905341,3.774193548,3.548387097,2.731529657,1.790322581,0.418826018,Classical
0.249702735,3.223423423,4.143235127,17,0.613275862,1.275862069,3.310344828,2.007134364,1.482758621,0.561336207,Classical
0.237654321,3.031746032,2.983119174,13,0.782352941,1.333333333,2.888888889,1.987654321,1.388888889,0.664705882,Classical
0.479224377,5.922413793,13.77271601,19,0.564366999,2.789473684,3.210526316,2.166204986,1.684210526,0.551327643,Classical
0.24852071,3.611764706,5.199861592,16,0.400641026,2.692307692,3.230769231,1.25443787,1.538461538,0.286538462,Classical
0.21484375,1.272727273,0.198347107,12,1.351666667,0.5,3.25,2.4375,1.3125,1.137083333,Classical
0.38957476,4.574960436,9.150310565,24,0.887160494,5.222222222,3.580246914,2.589239445,1.925925926,0.583990741,Classical
0.599183673,3.927762803,6.63582915,21,0.762939959,3.942857143,3.714285714,3.775510204,1.971428571,0.746394886,Classical
0.537946429,2.823809524,2.998888889,21,0.813717532,3.392857143,3.857142857,5.336734694,1.875,0.453138528,Classical
0.359861592,2.747058824,2.857197232,16,0.635294118,1,3.647058824,3.051903114,1.411764706,0.493872549,Classical
0.30804898,3.443163097,5.429636123,24,0.272922824,4.474285714,4.8,7.908571429,2.022857143,0.156593774,Classical
0.148760331,1.444444444,0.469135802,10,0.552727273,0.363636364,3.454545455,2.975206612,1.181818182,0.547272727,Classical
0.498356345,2.02739726,1.149934322,24,0.92108637,2.615384615,3.538461538,3.786982249,1.58974359,0.558421871,Classical
0.465893352,2.412698413,2.23686067,28,0.207570137,4.23245614,4.377192982,5.296321945,2.144736842,0.113565775,Classical
0.45960354,3.934969628,6.989009763,28,0.386946095,3.532374101,3.568345324,2.662595104,2.028776978,0.28842804,Classical
0.289241623,2.92345679,3.211425088,31,0.244394921,4.206349206,4.142857143,4.376417234,1.888888889,0.216825283,Classical
0.248888889,1.526315789,0.459833795,10,0.966666667,1.4,3.6,2.64,1.466666667,0.616666667,Classical
0.351411846,3.898262865,7.10243662,36,0.264189423,4.518939394,4.484848485,6.575528007,2.068181818,0.134434887,Classical
0.3904,2,1.230769231,14,0.594583333,1.44,3.76,2.5824,1.64,0.365104167,Classical
0.538241415,4.264018692,6.736368897,43,0.397620307,13.85483871,3.290322581,1.689906348,1.758064516,0.37858276,Classical
0.627755102,3.802691131,7.892837882,31,2.302743271,3.057142857,3.828571429,3.313469388,1.971428571,0.85766863,Classical
0.578639581,3.804878049,6.080394323,16,0.460307018,3.105263158,3.578947368,2.489381348,2.01754386,0.344872598,Classical
0.24,3.038461538,2.985700197,13,0.742105263,1.35,3.2,1.96,1.4,0.639473684,Classical
0.103806228,1.1,0.09,20,0.702665441,0.176470588,3.647058824,2.110726644,1.117647059,0.541631434,Classical
0.978271484,6.256127976,13.02632942,24,0.32242249,4.46875,3.609375,2.769287109,2.421875,0.232322988,Classical
0.349077413,4.575170843,12.08034023,40,0.193431248,5.869822485,3.98816568,3.100451665,1.99408284,0.15463841,Classical
1.133015308,4.369562374,7.583898308,32,0.462955975,5.343396226,4.128301887,7.568444286,2.501886792,0.167434432,Classical
0.244897959,2.310344828,1.639318272,24,0.698823529,2.485714286,3.657142857,3.253877551,1.571428571,0.42309944,Classical
0.24906289,7.856936416,21.18618021,29,0.59630102,3.775510204,3.387755102,2.441482716,1.530612245,0.459555697,Classical
0.26109375,4.021461717,8.410139743,24,0.567579114,4.8625,3.725,2.224375,1.8375,0.39272943,Classical
0.471910112,4.624731586,9.008816104,29,0.609486721,3.415730337,4.02247191,4.359045575,2,0.437466803,Classical
0.572839506,5.688080495,12.12048873,22,1.559873737,2.733333333,3.377777778,3.790617284,1.777777778,0.782154882,Classical
1.118316897,7.712456918,32.59481774,29,0.241191845,4.733333333,3.620512821,4.307271532,2.441025641,0.182108899,Classical
0.21,2.985802469,3.291547401,9,1.508333333,1.1,2.8,1.16,1.3,0.938888889,Classical
0.443283676,3.957478632,7.416506273,28,0.40526249,4.146067416,4.382022472,5.955182426,2.151685393,0.191398963,Classical
0,1,0,7,0.5,0,1,0,1,0.5,Classical
0.430899908,4.846153846,8.457720939,29,0.491095571,3.045454545,3.696969697,3.453627181,1.803030303,0.409531635,Classical
0.461247637,3.613650794,4.516533233,14,1.170954106,2.239130435,4.130434783,4.678638941,1.869565217,0.64448913,Classical
0.674003732,6.072297374,19.03739203,26,0.137496352,5.664025357,4.107765452,6.422617986,2.651347068,0.081467713,Classical
0.25,2.120930233,0.928631693,12,0.824346405,1.611111111,3.888888889,3.098765432,1.5,0.385280501,Classical
0.922660898,5.436808237,11.77353269,16,0.484634551,2.744186047,2.976744186,1.976203353,2.23255814,0.403885197,Classical
0.443905817,3.581725888,5.175706666,22,0.312375533,3.078947368,3.368421053,1.706371191,1.763157895,0.247226174,Classical
0.477508651,1.791666667,0.748263889,12,0.800735294,1.352941176,3.764705882,2.062283737,1.588235294,0.78995098,Classical
0.29040404,2.026330954,1.458286895,15,1.563449883,2.681818182,3.545454545,3.217630854,1.833333333,0.620745921,Classical
0.299356096,7.395411191,18.30286388,53,0.337393086,6.641304348,3.989130435,4.532490548,1.820652174,0.218565524,Classical
0.158485366,4.728694349,11.70154332,81,0.060929844,11.48433048,4.959164292,15.08380253,2.010446344,0.03702755,Classical
0.279336735,5.673911529,19.66438499,26,0.217528781,4.132653061,5.030612245,7.397022074,2.035714286,0.114697495,Classical
0.241946088,4.32967033,5.620255203,15,0.521502474,2.230769231,3.692307692,4.1617357,1.58974359,0.40226327,Classical
0.241735537,1.368421053,0.337950139,13,0.636363636,0.909090909,3.727272727,4.016528926,1.409090909,0.447330447,Classical
0.795043006,4.439652488,7.632452517,29,1.531657515,3.872340426,3.680851064,4.196016297,2.053191489,0.715702928,Classical
0.41207076,3.392857143,4.571853741,13,0.549731183,1.903225806,3.612903226,1.914672216,1.677419355,0.369769265,Classical
0.64,4.012230216,5.477404379,26,1.018636364,1.866666667,2.888888889,1.743209877,1.933333333,0.734179293,Classical
0.384927085,3.50027552,4.422726392,27,0.258367455,5.14354067,4.267942584,5.55500103,2.177033493,0.152211879,Classical
0.278311233,6.96372093,15.85821871,22,0.529907407,2.839506173,4.197530864,4.973327237,1.765432099,0.220817626,Classical
0.446280992,3.361904762,4.130843125,20,0.742750583,2.696969697,4.181818182,5.845730028,1.909090909,0.378794483,Classical
0.398631198,6.733111849,16.63641191,25,0.453304598,3.318181818,3.75,4.414772727,1.852272727,0.308277821,Classical
0.1875,1.5,0.45,12,0.541666667,0.625,3.5,2.75,1.25,0.503722222,Classical
0.24,2.142857143,1.265306122,16,0.736031746,2.466666667,3.066666667,1.262222222,1.4,0.669285714,Classical
0.278963168,6.103703704,22.31234318,48,0.1095153,12.62452107,4.421455939,8.860689068,2.101532567,0.073468092,Classical
0.222222222,2,1.214285714,10,0.599365079,0.733333333,2.8,0.96,1.333333333,0.596825397,Classical
0.229024943,2.881853282,3.393763361,24,0.31756311,3.535714286,4.119047619,4.342970522,1.761904762,0.247088353,Classical
0.373961219,6.257452575,13.00959893,20,0.349928876,1.789473684,3.421052632,2.138504155,1.684210526,0.273968706,Classical
1.060987654,5.662687886,11.70866605,32,0.660403476,4.216666667,3.677777778,2.673950617,2.288888889,0.413624198,Classical
0.396854076,4.308362369,7.34916352,22,0.263595361,3.515463918,3.628865979,2.48081624,1.927835052,0.168298969,Classical
0.337693222,2.502654867,2.237957553,24,0.805066546,2.206896552,3.931034483,3.236623068,1.724137931,0.535050007,Classical
0.138888889,2.105263158,1.462603878,17,0.701515152,0.333333333,2.666666667,0.888888889,1.166666667,0.701515152,Classical
0.231404959,3.638834951,6.240821944,29,0.938257576,1.757575758,3.212121212,1.924701561,1.363636364,0.615080492,Classical
0.284505959,4.994206774,10.02053982,33,0.452294118,3.019607843,3.411764706,3.340253749,1.568627451,0.358882353,Classical
0.431884587,2.987730061,4.318867854,36,0.48630137,2.081081081,3.783783784,3.11541271,1.797297297,0.338201901,Classical
0.280357721,5.126476339,9.569345933,52,0.155070987,7.697278912,4.19047619,6.759637188,1.955782313,0.112310892,Classical
0.280196283,12.35976591,52.24014785,46,0.166309281,10.86558045,4.435845214,8.657289459,2.083503055,0.08987718,Classical
0.193905817,1.956521739,1.345935728,13,0.826023392,0.684210526,3.368421053,3.916897507,1.263157895,0.619883041,Classical
0.422222222,5.106944444,9.313157793,17,0.65802682,2.333333333,3.4,1.84,1.666666667,0.634022989,Classical
0.297441999,3.802959502,6.151797518,24,0.548780488,1.87804878,3.609756098,2.286734087,1.536585366,0.412084785,Classical
0.292071006,6.646911519,14.67986386,26,0.881995192,3.261538462,4.123076923,5.400236686,1.784615385,0.330559924,Classical
0.245844875,3.13748191,4.601938088,32,0.274128616,4.111842105,3.697368421,2.474203601,1.868421053,0.234729,Classical
0.354570637,2.850746269,2.574738249,19,0.748684211,1.894736842,3.157894737,1.606648199,1.473684211,0.748684211,Classical
0.403988868,5.47136393,13.9773836,39,0.286860199,2.935064935,3.701298701,3.118569742,1.928571429,0.197937628,Classical
0.306040699,4.273271028,7.146182758,24,0.518119117,4.784810127,3.924050633,4.500560808,1.848101266,0.341512058,Classical
0.148760331,1.769230769,0.946745562,10,0.593939394,0.545454545,2.909090909,1.173553719,1.181818182,0.551515152,Classical
0.64072314,6.41749505,20.36183545,39,0.289912827,4.709090909,3.781818182,4.025123967,2.213636364,0.198727688,Classical
0.226331361,1.55,0.7475,22,0.614461538,0.884615385,3.307692308,2.597633136,1.346153846,0.457435897,Classical
0.400946746,3.935042735,6.677305866,24,1.071814904,1.692307692,3.815384615,4.212071006,1.753846154,0.563892571,Classical
0.243767313,1.688392857,0.752773438,14,1.569883041,2,3.052631579,2.891966759,1.421052632,0.92285575,Classical
0.426666667,3.056338028,2.757389407,7,0.9025,2.4,3.6,2.906666667,1.8,0.614642857,Classical
0,1.555555556,0.469135802,14,0.09047619,0,1.428571429,0.244897959,1,0.09047619,Classical
0.2475,3.673076923,3.835428994,14,0.596842105,2.35,3.4,2.74,1.55,0.52,Classical
0.557548824,10.84364101,78.1075872,37,0.171958123,4.633663366,3.861386139,3.782766395,2.250825083,0.117989745,Classical
0.673777145,4.05057644,8.086660322,31,0.356599485,4.486792453,4.264150943,6.428337487,2.256603774,0.15869041,Classical
0.448881173,2.724502488,2.229967621,21,0.588810642,3.527777778,3.916666667,3.993055556,1.902777778,0.349557903,Classical
0.446280992,3.280141844,4.061000453,24,0.79784689,2.961038961,3.818181818,3.551357733,1.909090909,0.36498576,Classical
0.392538265,4.590754063,8.631707449,22,0.87788961,2.803571429,3.535714286,3.284438776,1.767857143,0.473484848,Classical
0,1,0,10,1.003333333,0,2.6,2.44,1,0.894444444,Classical
0.888451249,3.249536178,4.075536861,31,0.444887556,3.137931034,3.689655172,3.300237812,2.129310345,0.30614043,Classical
0.344000466,3.825225643,9.191766631,53,0.111225706,11.75183554,4.71071953,10.62850477,2.22907489,0.058430282,Classical
0.392857143,1.682352941,0.809688581,10,1.027472527,1.642857143,3.714285714,3.918367347,1.5,0.621794872,Classical
0.25,4.373529412,6.563416955,36,0.34226461,4.125,3.285714286,2.096938776,1.5,0.335484984,Classical
0.456580591,2.745421123,2.50130188,34,0.468949435,4.744897959,3.448979592,1.69637651,1.948979592,0.361682753,Classical
0.249433107,2.281632653,2.03088713,14,1.523809524,1.619047619,3.523809524,2.535147392,1.476190476,0.850952381,Classical
0.414622222,3.289307229,3.787588141,26,0.610371365,4.346666667,4.186666667,6.058488889,2.073333333,0.215157361,Classical
0.413085938,1.59375,0.741210938,22,0.594866071,2.828125,4.46875,4.092773438,1.84375,0.294720362,Classical
0.563571543,6.859854545,23.6929144,27,0.278561638,3.879746835,3.949367089,3.718955296,2.158227848,0.166909216,Classical
0.476975597,6.076706986,20.23718788,34,0.319049116,4.61003861,4.301158301,5.940191709,2.131274131,0.177168402,Classical
0.222222222,2.9,3.156666667,17,1.215686275,1.333333333,3.222222222,1.950617284,1.333333333,0.906862745,Classical
0.772862527,2.353009259,2.02333971,24,1.072193159,2.633802817,3.887323944,3.649275937,2.042253521,0.469942991,Classical
0.458685121,4.936823105,11.00503395,24,0.343312325,4.411764706,3.811764706,2.57633218,2.011764706,0.259298164,Classical
0.728224069,4.606678617,10.64923451,28,0.326115813,5.065789474,3.99122807,4.692905509,2.385964912,0.187980912,Classical
0.382222222,2,1.214285714,12,0.691428571,1.133333333,2.933333333,1.395555556,1.466666667,0.691428571,Classical
0,1.333333333,0.222222222,5,0.333333333,0,1.333333333,0.222222222,1,0.333333333,Classical
0.32107438,2.586750789,2.406007424,61,0.356609675,4.045454545,3.927272727,3.740165289,1.772727273,0.270334028,Classical
0.281401269,2.4390681,2.167832505,28,0.282227112,4.604790419,4.778443114,5.777259852,1.994011976,0.131715432,Classical
0.2176,3.168831169,3.439028504,24,0.7645,2.24,3.84,5.6544,1.32,0.655166667,Classical
0.684152595,3.804953947,6.610332683,24,0.358609267,4.331606218,3.730569948,3.326371178,2.352331606,0.248861678,Classical
0.33106576,1.765853659,0.801760857,15,2.572619048,2.857142857,3.333333333,4.603174603,1.619047619,0.760119048,Classical
0.222222222,1.588235294,0.477508651,17,0.694117647,1,3.333333333,2.111111111,1.333333333,0.647385621,Classical
0.24691358,2.230769231,1.639053254,10,1.291830065,1.277777778,3.888888889,4.654320988,1.444444444,0.661830065,Classical
0.387755102,3.125,3.909375,11,1.215384615,0.928571429,2.714285714,0.918367347,1.428571429,1.135531136,Classical
0.513822222,5.952182952,14.22571076,29,0.233785235,4.806666667,3.8,3.653333333,2.113333333,0.170104698,Classical
0.206103845,2.564344262,2.194988914,22,0.328860376,3.126436782,3.816091954,3.299511164,1.75862069,0.242073309,Classical
0.161343265,2.369382486,1.983370304,21,0.607469356,3.02247191,4.561797753,4.493372049,1.797752809,0.303193743,Classical
0.383307151,5.805046481,19.20958941,38,0.275172176,3.685950413,3.537190083,1.670104501,1.884297521,0.2587236,Classical
0.228373702,2.52173913,2.24952741,14,0.746323529,1,3.529411765,2.837370242,1.352941176,0.585906863,Classical
0.484375,1.183333333,0.186666667,10,0.642857143,0.5,2.75,1.6875,1.375,0.659375,Classical
0.721533517,3.29177162,5.841051801,21,0.257587324,4.113636364,4.03030303,3.574839302,2.257575758,0.20483316,Classical
0.7024,15.04636853,87.19324798,29,0.228399329,4.726666667,3.693333333,3.199288889,2.24,0.188256805,Classical
0.44588019,3.947496206,7.493271966,25,0.288066449,3.367647059,4.014705882,3.602724913,2.051470588,0.193085469,Classical
0.579447714,3.902840909,7.80652602,16,1.741720629,1.936170213,3.617021277,3.768220914,1.872340426,0.752210916,Classical
0.231582559,4.073938155,12.4222936,55,0.212128487,5.694915254,4.367231638,5.514858438,1.946327684,0.112985014,Classical
0.357106418,4.232217573,8.275865794,43,0.404689755,5.808080808,3.898989899,4.414039384,1.808080808,0.307295661,Classical
0.404222907,5.495347063,13.5399775,26,0.193885531,7.5395189,4.192439863,6.100423944,2.206185567,0.133457874,Classical
0.231404959,3.108910891,3.780217626,21,0.376321353,2.727272727,4.090909091,4.991735537,1.636363636,0.246035941,Classical
0.315324019,3.271390169,4.182186607,26,0.408144678,4.879310345,4.25862069,4.329667063,1.939655172,0.19243198,Classical
0.647239934,6.886675347,18.22865935,46,0.293296148,7.130841121,3.457943925,3.014586427,2.144859813,0.278156887,Classical
0.465779959,5.050466667,9.594393116,26,0.611513845,3.590909091,4.363636364,5.549586777,1.988636364,0.413393557,Classical
0.130177515,2.699300699,2.937551959,67,0.573371394,1.076923077,3.230769231,2.577514793,1.153846154,0.425423678,Classical
0.387755102,1.197530864,0.188690748,10,1.001923077,1.142857143,3.428571429,2.530612245,1.428571429,0.738736264,Classical
0.863821762,3.206971501,6.061535543,24,0.545118469,4.629139073,4.42384106,5.595193193,2.251655629,0.243875595,Classical
0.333237575,6.04197901,11.93826775,22,0.519476914,3.169491525,3.796610169,3.856937662,1.728813559,0.289906609,Classical
0.21200649,18.4881607,124.8889962,41,0.243062621,4.821705426,3.395348837,1.696412475,1.790697674,0.24579094,Classical
0.314255983,4.286363636,5.958904959,24,0.417741935,3.032258065,2.903225806,1.248699272,1.516129032,0.396774194,Classical
0.499681122,4.249648082,6.536967783,25,0.60965251,3.330357143,3.821428571,4.950255102,1.982142857,0.323561278,Classical
0.382461837,4.456494459,11.7765789,60,0.102434549,7.7585693,4.640834575,9.368764728,2.169895678,0.064641483,Classical
0.25,1.75,0.6875,13,0.848384615,1.807692308,3.615384615,2.544378698,1.5,0.554384615,Classical
0.317750183,2.061263926,1.348002027,17,0.404553869,3.72972973,4.135135135,3.495252009,1.918918919,0.263256201,Classical
0.743058028,4.682460337,8.732532454,29,0.418021287,2.952830189,3.339622642,2.224279103,2.047169811,0.302946092,Classical
0.713355247,4.756952288,9.590298679,29,0.426274917,4.364864865,4.144144144,6.465708952,2.256756757,0.226088002,Classical
0.24609375,1.285714286,0.204081633,10,1.56,1.1875,4,4,1.4375,0.565625,Classical
0.448015123,3.264739884,4.10817869,20,0.770628019,2.304347826,3.434782609,2.202268431,1.826086957,0.588969404,Classical
0.283055556,3.311320755,4.818173727,24,0.412838983,2.216666667,3.766666667,2.312222222,1.683333333,0.282614407,Classical
0.423111243,2.580786026,2.400678858,29,0.429674797,3.243902439,3.634146341,2.597858418,1.93902439,0.33470403,Classical
0.346479178,3.574407115,6.292990469,29,0.301924582,5.525581395,5.134883721,8.71203894,2.08372093,0.153514014,Classical
0.404536862,7.694753577,21.32494863,21,0.770563607,3.456521739,3.565217391,1.767485822,1.826086957,0.688717794,Classical
0.214411224,4.257683651,9.270622351,46,0.176470588,7.694852941,3.992647059,3.926416522,1.900735294,0.144882852,Classical
0.379541522,4.695090439,11.03364515,24,0.404828797,3.955882353,3.794117647,3.075259516,1.867647059,0.288147498,Classical
0.282464009,4.264699475,10.55772585,53,0.148976455,4.922865014,4.672176309,7.22311014,2.035812672,0.090660272,Classical
0.049861496,1.85,0.921785714,24,1.040350877,0.052631579,2.947368421,2.155124654,1.052631579,1.040350877,Classical
0.237654321,3.895287958,4.86861654,20,0.755079365,2.527777778,3.5,2.861111111,1.611111111,0.45047619,Classical
0.457063712,2.873684211,3.605096953,16,0.618776671,2.131578947,3.578947368,2.506925208,1.736842105,0.621443812,Classical
0.906640368,6.303038936,17.94153767,21,0.567698968,4.038461538,3.666666667,3.376068376,2.205128205,0.373949939,Classical
0.834581612,5.305569915,13.93464164,19,0.470811564,4.261363636,3.363636364,1.935950413,2.329545455,0.424013845,Classical
0.373333333,3.080246914,3.096441091,10,1.042857143,1.2,3.066666667,0.995555556,1.6,0.709246032,Classical
0.24609375,1.75,0.770833333,12,0.858333333,1.625,3.5,3,1.4375,0.812777778,Classical
0.5611,4.156441718,7.09266982,22,0.431434343,4.06,4.04,3.6984,2.17,0.248244318,Classical
0.335619835,6.806839187,14.78764269,25,0.460683903,3.772727273,4.418181818,5.279669421,1.972727273,0.243562969,Classical
0.743963697,5.008615207,12.90476828,40,0.38750378,3.709359606,3.802955665,4.266592249,2.221674877,0.259194427,Classical
0.470156107,5.107495171,7.61598303,24,0.716711344,2.075757576,3.848484848,4.280073462,1.787878788,0.427557054,Classical
0.369966654,2.990720914,4.019741006,27,0.271551475,4.640718563,4.706586826,7.105525476,2.035928144,0.13318746,Classical
0.202066311,3.830822391,5.963251777,39,0.151421749,7.108013937,4.578397213,7.212494992,1.940766551,0.098895964,Classical
0.242214533,1.844444444,1.109135802,29,0.853832442,1.823529412,3.411764706,3.771626298,1.411764706,0.642914439,Classical
0.444642459,5.889529634,13.68943778,28,0.784938942,2.880597015,4.388059701,5.013588773,1.865671642,0.37206543,Classical
0.303055556,7.027336449,13.70313122,20,0.688220339,3.4,3.9,3.523333333,1.883333333,0.408154426,Classical
0.222222222,1.5,0.45,7,0.785416667,0.666666667,3.555555556,2.024691358,1.333333333,0.785416667,Classical
0.612908235,6.549206349,20.70009278,32,0.41759462,3.726618705,3.654676259,2.85916878,2.165467626,0.256736472,Classical
0.367360736,5.507590465,11.39701925,22,0.445512996,3.255813953,4.093023256,3.479718767,1.872093023,0.28426394,Classical
0.335824865,3.701245464,5.378510845,25,0.315638016,4.671957672,4.317460317,5.793398841,2.052910053,0.182925523,Classical
0.225478182,5.795514682,14.66256244,25,0.325303242,3.459854015,4.262773723,4.076935372,1.875912409,0.213617673,Classical
0.390532544,2.375565611,2.186871686,11,1.585576923,1.923076923,2.461538462,0.710059172,1.384615385,1.25,Classical
0.366782007,3.80377907,4.574687754,14,0.637254902,1.294117647,3.294117647,3.031141869,1.470588235,0.637254902,Classical
0.415621302,2.588652482,2.454906695,36,0.889038462,3.230769231,3.538461538,2.463905325,1.723076923,0.487114784,Classical
0.368366285,1.858823529,0.944775087,27,0.715177155,3.193548387,4.419354839,6.082206035,1.774193548,0.417569007,Classical
0.423440454,3.2125,3.74234375,15,0.497628458,2,3.304347826,2.907372401,1.52173913,0.577075099,Classical
0.098765432,1.2,0.16,12,1.09375,0.333333333,3.111111111,1.209876543,1.111111111,0.944907407,Classical
0.44,2.195555556,1.371535802,14,0.951578947,1.25,3.4,2.04,1.6,0.896842105,Classical
0.42012498,3.426415094,4.523830545,24,0.463583252,3.126582278,4.050632911,5.16199327,1.898734177,0.310369874,Classical
0.2176,3.960784314,4.959246444,21,0.609,1.04,3.28,3.2416,1.32,0.531,Classical
0.520928387,2.108905852,1.589134709,21,0.658259557,3.028169014,4.281690141,4.878397143,2.014084507,0.312362173,Classical
0.386561203,2.848618742,2.502468421,29,0.346029551,3.699115044,3.946902655,4.333463858,1.946902655,0.257323611,Classical
0.244897959,2.988888889,2.96654321,17,0.606547619,2.380952381,3.047619048,1.664399093,1.428571429,0.499047619,Classical
0,1,0,7,1.36,0,2.333333333,1.222222222,1,0.945,Classical
0.49691358,3.104084321,3.905064566,29,0.928004933,3.037037037,4.37037037,5.733196159,1.944444444,0.403673226,Classical
0.247933884,2.18767507,1.534605999,15,0.648160173,1.227272727,3.454545455,2.702479339,1.454545455,0.523439755,Classical
0.24,4.431192661,7.364531605,31,0.694033613,2.685714286,3.657142857,3.939591837,1.4,0.443369748,Classical
0,1.25,0.1875,13,0.394444444,0,1.777777778,0.839506173,1,0.394444444,Classical
0.603261207,4.394796321,8.721236522,36,0.368953881,4.118110236,3.543307087,2.106392213,2.05511811,0.31877057,Classical
0.24852071,3.098360656,3.301800591,10,0.551923077,2.076923077,3.230769231,3.100591716,1.461538462,0.43974359,Classical
0.397805213,7.126021104,19.86798972,25,0.695493827,2.296296296,3.851851852,4.101508916,1.814814815,0.381389073,Classical
0.570987654,2.56,2.3264,15,0.802287582,1.5,3.111111111,1.543209877,1.611111111,0.629084967,Classical
0.170093511,5.622104728,14.53653581,33,0.238744178,4.545454545,4.128342246,4.101175327,1.85026738,0.148509682,Classical
0.488084068,6.006431373,15.33043707,26,0.242139821,4.150684932,3.904109589,3.771626947,2.136986301,0.163529051,Classical
0.261594153,6.789776358,14.8535696,65,0.375776515,2.495867769,3.73553719,4.475513968,1.570247934,0.185623057,Classical
0.402366864,3.088235294,3.021626298,8,0.68125,1.153846154,3.076923077,0.99408284,1.538461538,0.520272436,Classical
0.554601692,4.259003831,8.066556862,26,0.336469244,3.331460674,4.595505618,6.89256407,2.202247191,0.182536286,Classical
0.489795918,3.723163842,6.279293945,34,1.099808673,2.551020408,3.224489796,2.37817576,1.714285714,0.794483418,Classical
0.576388889,10.56752941,39.27722017,22,0.367097027,3.277777778,3.583333333,2.770833333,2.083333333,0.291676448,Classical
0.688090737,6.118093174,17.91479806,22,0.694652174,2.869565217,3.260869565,1.801512287,1.913043478,0.648942029,Classical
0.7875,1.466666667,0.382222222,12,0.766578947,1.15,3.5,1.35,1.75,0.413399123,Classical
0.382222222,2.923076923,2.878698225,14,1.045,1,2.8,1.226666667,1.466666667,0.896190476,Classical
0.6596,4.183391003,6.890243172,24,0.570122449,5.04,3.08,1.3936,1.98,0.528979592,Classical
0.775061261,6.342630681,19.57081879,29,0.660189653,3.559701493,3.47761194,2.995767431,2.26119403,0.321440378,Classical
0.170132325,2.918367347,3.585172845,25,0.594071146,1.130434783,2.869565217,1.59168242,1.217391304,0.581949934,Classical
0,1,0,14,1.08,0,1.6,0.64,1,1.08,Classical
0.26984127,4.974440895,8.52969817,33,0.483159117,4,3.666666667,1.603174603,1.666666667,0.382113821,Classical
0.247928994,4.518359064,10.28970579,45,0.197022572,4.815384615,4.269230769,5.189053254,1.923076923,0.137192127,Classical
0.334455668,6.750331126,23.89561574,37,0.554437229,3.444444444,3.676767677,3.915722885,1.777777778,0.373658843,Classical
0.687938996,6.384907963,17.08426935,28,0.226757379,5.088709677,4.048387097,4.796045786,2.383064516,0.13795901,Classical
0.33984375,2.25,1.45,14,1.476666667,0.9375,2.875,2.609375,1.3125,1.772222222,Classical
0.36231405,5.951056911,15.84527395,28,0.279135391,4.472727273,3.527272727,2.867438017,1.963636364,0.235904921,Classical
0.23472126,6.659686394,12.10828377,47,0.288327815,5.473684211,3.934210526,4.245671745,1.703947368,0.231913766,Classical
0.498661511,3.969674915,7.828532112,18,0.483810097,3.512195122,3.585365854,2.218322427,2.036585366,0.460970591,Classical
0.515570934,3.262204502,5.320005725,32,0.565002195,2.470588235,3.382352941,1.824394464,1.882352941,0.450263389,Classical
0.465779959,3.413793103,4.870920861,19,0.391402168,3.329545455,4.295454545,5.708161157,2.011363636,0.30496676,Classical
