melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	branchiness_variance	melodic_mean	unweighted_abruptness
1.9640769476033582	4.5499330887926481	7.9290323715025552	45	3.1847258018322484	10.804123711340207	3.195876288659794	2.5286427888192153	2.8762886597938144	1.2690741678267952
0.66666666666666663	4.0127840909091406	4.0924243769370721	9	0.84409722222213723	3.1111111111111112	2.4444444444444446	0.69135802469135799	1.6666666666666667	0.84409722222213723
0.73724007561436666	3.1691176470588234	3.305786476355248	24	0.65296442687747069	3.2173913043478262	3.0434782608695654	1.6937618147448017	1.9565217391304348	0.4759881422927596
1.3333333333333333	2.0	1.0	5	0.851666666666544	1.0	2.3333333333333335	0.22222222222222221	2.0	0.851666666666544
0.23999999999999999	2.0	0.66666666666666663	10	0.35000000000000003	2.0	2.3999999999999999	0.23999999999999999	1.3999999999999999	0.35000000000000003
0.4023668639053255	1.9090909090909092	0.80991735537190079	10	0.38461538461538458	1.0	3.0769230769230771	1.1479289940828399	1.5384615384615385	0.32051282051282048
0.24943310657596368	2.7986762272476735	2.7210405695947033	22	0.50357142857185411	2.9047619047619047	3.2380952380952381	1.4195011337868484	1.4761904761904763	0.50285714285756833
0.64749999999999996	3.6374172185430464	5.6847588921538534	17	1.0083333333333335	3.3500000000000001	3.7999999999999998	3.8099999999999996	2.0499999999999998	0.57776923076923115
0.40999999999999998	2.3173076923076925	1.7178254437869822	12	0.96578947368421053	1.95	3.2000000000000002	0.8600000000000001	1.7	0.78421052631578947
2.3234693877551016	3.1316491228070311	3.617713876269637	23	2.3135093167691894	11.471428571428572	3.1714285714285713	2.2563265306122449	2.9285714285714284	1.5833579808745126
0.109375	1.375	0.234375	14	0.81428571428609953	0.125	2.5	1.0	1.125	0.67321428571468744
0.22750000000000004	3.5833333333333335	4.8263888888888893	17	0.53259868421060541	1.55	3.0	1.7	1.3500000000000001	0.54131578947395764
0.20999999999999996	4.4782608695650001	5.1997479521104033	21	2.5977777777758897	2.2999999999999998	2.3999999999999999	0.24000000000000005	1.3	2.5977777777758897
0.51346455742060138	3.2349692257855485	4.1847134818610439	34	0.4138949938953862	3.9890109890109891	3.6923076923076925	3.3998309382924763	1.945054945054945	0.30187220187248659
0.68595041322314043	3.9882352941176471	5.9645674740484438	41	0.26076839826803366	4.3181818181818183	2.5454545454545454	0.79338842975206625	1.6363636363636365	0.26076839826803366
0.0	1.5346215780998889	0.49590162871679144	9	2.9411249999914997	0.0	2.0	0.40000000000000002	1.0	2.9411249999914997
